WP_002725873.1	lcl|NZ_JADDXC010000022.1_cds_WP_002725873.1_1045	100.000	106	106
WP_002733579.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	98.726	314	314
WP_002733579.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	24.308	325	314
WP_002733579.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	22.277	202	314
WP_002733579.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	25.137	183	314
WP_002733579.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	23.868	243	314
WP_002733579.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	25.723	311	314
WP_002733579.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	20.809	173	314
WP_002733646.1	lcl|NZ_JADDXC010000001.1_cds_WP_002750963.1_860	36.364	154	185
WP_002733646.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669938.1_1077	33.898	177	185
WP_258203953.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	31.034	319	329
WP_258203953.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	30.794	315	329
WP_258203953.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	31.642	335	329
WP_258203953.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	31.190	311	329
WP_258203953.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	28.852	305	329
WP_258203953.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	27.566	341	329
WP_258203953.1	lcl|NZ_JADDXC010000021.1_cds_WP_011671143.1_999	30.032	313	329
WP_258203953.1	lcl|NZ_JADDXC010000038.1_cds_WP_002754065.1_1718	28.182	330	329
WP_258203953.1	lcl|NZ_JADDXC010000002.1_cds_WP_011671074.1_1413	24.852	338	329
WP_258203953.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	27.711	249	329
WP_258203953.1	lcl|NZ_JADDXC010000011.1_cds_WP_017859386.1_217	26.592	267	329
WP_258203953.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669959.1_2449	25.993	277	329
