WP_002725873.1	lcl|NZ_RQFU01000026.1_cds_WP_015678341.1_2957	62.162	74	106
WP_002733579.1	lcl|NZ_RQFU01000026.1_cds_WP_135637401.1_2956	84.194	310	314
WP_002733579.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	22.601	323	314
WP_002733579.1	lcl|NZ_RQFU01000028.1_cds_WP_135637665.1_3402	27.778	180	314
WP_002733579.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	23.511	319	314
WP_002733579.1	lcl|NZ_RQFU01000016.1_cds_WP_135635337.1_2468	21.893	169	314
WP_002733579.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	22.000	150	314
WP_002733646.1	lcl|NZ_RQFU01000019.1_cds_WP_135636384.1_1148	30.899	178	185
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	30.573	314	329
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	30.645	310	329
WP_258203953.1	lcl|NZ_RQFU01000016.1_cds_WP_135635337.1_2468	29.619	341	329
WP_258203953.1	lcl|NZ_RQFU01000028.1_cds_WP_135637665.1_3402	27.492	331	329
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_015676887.1_486	27.950	322	329
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_135633056.1_131	28.754	313	329
WP_258203953.1	lcl|NZ_RQFU01000026.1_cds_WP_135637401.1_2956	27.358	318	329
WP_258203953.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	27.407	270	329
WP_258203953.1	lcl|NZ_RQFU01000016.1_cds_WP_208597430.1_2479	26.840	231	329
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_135632959.1_51	28.916	249	329
WP_258203953.1	lcl|NZ_RQFU01000028.1_cds_WP_015678111.1_3386	24.907	269	329
WP_258203953.1	lcl|NZ_RQFU01000005.1_cds_WP_135633423.1_432	22.305	269	329
WP_258203953.1	lcl|NZ_RQFU01000001.1_cds_WP_135632670.1_2769	25.543	184	329
WP_250066499.1	lcl|NZ_RQFU01000028.1_cds_WP_135637619.1_3325	24.812	266	267
WP_250066499.1	lcl|NZ_RQFU01000005.1_cds_WP_135633389.1_405	30.128	156	267
WP_250066499.1	lcl|NZ_RQFU01000005.1_cds_WP_135633588.1_552	28.324	173	267
WP_250066499.1	lcl|NZ_RQFU01000028.1_cds_WP_135637664.1_3401	25.131	191	267
WP_002740779.1	lcl|NZ_RQFU01000019.1_cds_WP_167880757.1_1126	25.000	328	509
WP_002740779.1	lcl|NZ_RQFU01000019.1_cds_WP_015675751.1_1125	28.972	107	509
WP_002740779.1	lcl|NZ_RQFU01000019.1_cds_WP_167880757.1_1126	25.000	328	509
WP_002740779.1	lcl|NZ_RQFU01000019.1_cds_WP_015675751.1_1125	28.972	107	509
WP_250066500.1	lcl|NZ_RQFU01000005.1_cds_WP_135633797.1_669	23.741	278	330
WP_250066500.1	lcl|NZ_RQFU01000005.1_cds_WP_135633018.1_104	27.174	276	330
WP_250066500.1	lcl|NZ_RQFU01000005.1_cds_WP_135633056.1_131	24.924	329	330
WP_250066500.1	lcl|NZ_RQFU01000005.1_cds_WP_135633423.1_432	25.670	261	330
WP_250066500.1	lcl|NZ_RQFU01000026.1_cds_WP_135637363.1_2938	26.339	224	330
