WP_002725873.1	lcl|NZ_RQGX01000008.1_cds_WP_135594790.1_3222	62.162	74	106
WP_002733579.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	82.803	314	314
WP_002733579.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	22.727	330	314
WP_002733579.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	22.485	169	314
WP_002733579.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	24.204	314	314
WP_002733646.1	lcl|NZ_RQGX01000008.1_cds_WP_135594725.1_3190	31.606	193	185
WP_002733646.1	lcl|NZ_RQGX01000003.1_cds_WP_100717084.1_392	32.558	129	185
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	29.936	314	329
WP_258203953.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	30.945	307	329
WP_258203953.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	29.326	341	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	29.299	314	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_100725525.1_2303	27.950	322	329
WP_258203953.1	lcl|NZ_RQGX01000008.1_cds_WP_135594788.1_3221	28.302	318	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.092	251	329
WP_258203953.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	21.723	267	329
WP_258203953.1	lcl|NZ_RQGX01000008.1_cds_WP_135604041.1_3180	34.839	155	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	24.275	276	329
WP_258203953.1	lcl|NZ_RQGX01000006.1_cds_WP_210409557.1_3004	24.595	309	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	28.514	249	329
WP_258203953.1	lcl|NZ_RQGX01000003.1_cds_WP_135604102.1_10	24.460	278	329
WP_258203953.1	lcl|NZ_RQGX01000010.1_cds_WP_100720563.1_1582	26.257	179	329
WP_250066499.1	lcl|NZ_RQGX01000008.1_cds_WP_135594704.1_3178	28.111	217	267
WP_250066499.1	lcl|NZ_RQGX01000003.1_cds_WP_100727872.1_71	25.564	266	267
WP_250066499.1	lcl|NZ_RQGX01000010.1_cds_WP_135702639.1_2370	28.324	173	267
WP_250066499.1	lcl|NZ_RQGX01000006.1_cds_WP_135702344.1_3016	27.461	193	267
WP_002740779.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	25.836	329	509
WP_002740779.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	32.759	58	509
WP_002740779.1	lcl|NZ_RQGX01000003.1_cds_WP_100717124.1_370	25.836	329	509
WP_002740779.1	lcl|NZ_RQGX01000003.1_cds_WP_100717065.1_369	32.759	58	509
WP_250066500.1	lcl|NZ_RQGX01000010.1_cds_WP_100716204.1_2252	27.547	265	330
WP_250066500.1	lcl|NZ_RQGX01000010.1_cds_WP_135605693.1_1922	28.261	276	330
WP_250066500.1	lcl|NZ_RQGX01000001.1_cds_WP_135605246.1_3383	23.381	278	330
WP_250066500.1	lcl|NZ_RQGX01000010.1_cds_WP_135639720.1_1949	26.730	318	330
WP_250066500.1	lcl|NZ_RQGX01000010.1_cds_WP_100716212.1_2260	24.621	264	330
WP_250066500.1	lcl|NZ_RQGX01000006.1_cds_WP_100715920.1_3015	23.841	302	330
WP_250066500.1	lcl|NZ_RQGX01000008.1_cds_WP_135688621.1_3177	24.691	162	330
WP_250066500.1	lcl|NZ_RQGX01000010.1_cds_WP_135702509.1_1870	24.645	211	330
