WP_002725873.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352101.1_2642	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	83.226	310	314
WP_002733579.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	26.923	312	314
WP_002733579.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	23.030	330	314
WP_002733579.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	20.818	269	314
WP_002733579.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	21.505	186	314
WP_002733579.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	23.438	320	314
WP_002733646.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351247.1_1645	35.345	116	185
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	31.210	314	329
WP_258203953.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	28.824	340	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	28.664	307	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350726.1_253	27.027	333	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	29.236	301	329
WP_258203953.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	27.434	226	329
WP_258203953.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	26.019	319	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	28.405	257	329
WP_258203953.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352071.1_2676	26.104	249	329
WP_258203953.1	lcl|NZ_JAMQPN010000012.1_cds_WP_265353373.1_1240	26.667	180	329
WP_258203953.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351852.1_2437	26.840	231	329
WP_258203953.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352040.1_2707	25.475	263	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350327.1_710	28.655	171	329
WP_258203953.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	22.383	277	329
WP_258203953.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352209.1_2671	32.432	111	329
WP_250066499.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352008.1_2768	25.564	266	267
WP_250066499.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352074.1_2673	24.638	207	267
WP_250066499.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350644.1_346	37.391	115	267
WP_250066499.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350781.1_192	27.746	173	267
WP_250066499.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351841.1_2449	26.316	190	267
WP_002740779.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_002740779.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	27.358	106	509
WP_002740779.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_002740779.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	27.358	106	509
WP_250066500.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	29.545	264	330
WP_250066500.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	24.460	278	330
