WP_002725873.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	97.561	82	106
WP_002733579.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	96.497	314	314
WP_002733579.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	24.308	325	314
WP_002733579.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	24.275	276	314
WP_002733579.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	21.933	269	314
WP_002733579.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	23.132	281	314
WP_002733579.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	24.615	260	314
WP_002733579.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	20.118	169	314
WP_002733646.1	lcl|NZ_JQGV01000010.1_cds_WP_010578083.1_198	34.416	154	185
WP_258203953.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	32.059	340	329
WP_258203953.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	31.751	337	329
WP_258203953.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	32.107	299	329
WP_258203953.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	30.476	315	329
WP_258203953.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	31.511	311	329
WP_258203953.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	28.060	335	329
WP_258203953.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	30.449	312	329
WP_258203953.1	lcl|NZ_JQGV01000081.1_cds_WP_039940969.1_1684	28.571	322	329
WP_258203953.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.483	290	329
WP_258203953.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	26.036	338	329
WP_258203953.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	27.778	252	329
WP_258203953.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.616	263	329
WP_258203953.1	lcl|NZ_JQGV01000027.1_cds_WP_020984891.1_607	25.194	258	329
WP_258203953.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	24.471	331	329
WP_258203953.1	lcl|NZ_JQGV01000027.1_cds_WP_010578343.1_617	30.460	174	329
WP_258203953.1	lcl|NZ_JQGV01000001.1_cds_WP_020983113.1_9	27.869	244	329
WP_250066499.1	lcl|NZ_JQGV01000062.1_cds_WP_078125510.1_1351	29.891	184	267
WP_250066499.1	lcl|NZ_JQGV01000027.1_cds_WP_010578344.1_618	27.184	206	267
WP_250066499.1	lcl|NZ_JQGV01000224.1_cds_WP_020985037.1_3312	29.798	198	267
WP_250066499.1	lcl|NZ_JQGV01000027.1_cds_WP_010578324.1_588	27.895	190	267
WP_250066499.1	lcl|NZ_JQGV01000015.1_cds_WP_078123690.1_355	26.344	186	267
WP_250066499.1	lcl|NZ_JQGV01000005.1_cds_WP_170875470.1_68	26.486	185	267
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	26.606	327	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	26.606	327	509
WP_002740779.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_250066500.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	26.667	270	330
WP_250066500.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	25.641	273	330
WP_250066500.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	27.914	326	330
WP_250066500.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	25.225	333	330
WP_250066500.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	28.571	231	330
WP_250066500.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	24.521	261	330
WP_250066500.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	28.070	228	330
WP_250066500.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	30.588	255	330
WP_250066500.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	26.761	142	330
WP_250066500.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	23.881	268	330
WP_250066500.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	23.926	326	330
WP_250066500.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	24.904	261	330
WP_002740826.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	33.898	354	366
WP_002740826.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	28.232	379	366
WP_002740826.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	30.791	354	366
WP_002740826.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	30.939	362	366
WP_002740826.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	28.000	300	366
WP_002740826.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	32.086	187	366
WP_002740861.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	35.946	370	367
WP_002740861.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	33.509	379	367
WP_002740861.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	32.718	379	367
WP_002740861.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	29.787	376	367
WP_002740861.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	28.955	335	367
WP_002740861.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	25.140	358	367
WP_002740998.1	lcl|NZ_JQGV01000152.1_cds_WP_020984446.1_2744	45.679	243	265
WP_004777170.1	lcl|NZ_JQGV01000178.1_cds_WP_078123773.1_3000	37.829	304	310
WP_004777170.1	lcl|NZ_JQGV01000040.1_cds_WP_020984128.1_736	26.861	309	310
WP_004777170.1	lcl|NZ_JQGV01000047.1_cds_WP_078125407.1_939	24.046	262	310
WP_004777170.1	lcl|NZ_JQGV01000178.1_cds_WP_078123773.1_3000	37.829	304	310
WP_004777170.1	lcl|NZ_JQGV01000040.1_cds_WP_020984128.1_736	26.861	309	310
WP_004777170.1	lcl|NZ_JQGV01000047.1_cds_WP_078125407.1_939	24.046	262	310
WP_002740917.1	lcl|NZ_JQGV01000026.1_cds_WP_078125305.1_530	28.713	101	221
WP_002740917.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	25.641	78	221
WP_002733615.1	lcl|NZ_JQGV01000208.1_cds_WP_078126099.1_3218	30.921	152	177
WP_002733714.1	lcl|NZ_JQGV01000086.1_cds_WP_020983218.1_1768	26.744	258	406
WP_002733714.1	lcl|NZ_JQGV01000026.1_cds_WP_010577878.1_531	22.596	208	406
WP_002733714.1	lcl|NZ_JQGV01000176.1_cds_WP_078126010.1_2973	21.845	206	406
WP_002733714.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	25.595	168	406
WP_002733587.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	29.319	382	361
WP_002733587.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	29.262	393	361
WP_002733587.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	30.484	351	361
WP_002733587.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	29.412	272	361
WP_002733587.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	25.410	366	361
WP_002733555.1	lcl|NZ_JQGV01000058.1_cds_WP_078125478.1_1236	27.559	127	409
WP_002733555.1	lcl|NZ_JQGV01000176.1_cds_WP_078126010.1_2973	32.051	78	409
WP_002733737.1	lcl|NZ_JQGV01000027.1_cds_WP_010578328.1_595	37.989	358	363
WP_002733737.1	lcl|NZ_JQGV01000008.1_cds_WP_010579193.1_162	34.746	354	363
WP_002733737.1	lcl|NZ_JQGV01000224.1_cds_WP_010576069.1_3318	28.418	373	363
WP_002733737.1	lcl|NZ_JQGV01000259.1_cds_WP_078126189.1_3510	29.443	377	363
WP_002733737.1	lcl|NZ_JQGV01000062.1_cds_WP_078125514.1_1355	26.394	269	363
WP_002733737.1	lcl|NZ_JQGV01000136.1_cds_WP_010577665.1_2550	25.788	349	363
WP_002733611.1	lcl|NZ_JQGV01000027.1_cds_WP_010578325.1_591	40.556	180	176
WP_016758092.1	lcl|NZ_JQGV01000062.1_cds_WP_249262295.1_1366	37.037	108	306
WP_016749081.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	28.916	332	313
WP_016749081.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	29.528	254	313
WP_016749081.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	26.032	315	313
WP_016749081.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	25.175	286	313
WP_016749081.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	25.000	268	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	24.706	255	313
WP_016749081.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	23.885	314	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.383	324	313
WP_016749081.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.132	287	313
WP_016749081.1	lcl|NZ_JQGV01000236.1_cds_WP_078124279.1_3399	25.532	188	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_010578343.1_617	25.424	118	313
WP_016749081.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	23.841	151	313
WP_016749081.1	lcl|NZ_JQGV01000027.1_cds_WP_010578334.1_606	26.244	221	313
WP_002738232.1	lcl|NZ_JQGV01000027.1_cds_WP_020984840.1_596	30.172	116	134
WP_002744551.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	29.255	188	311
WP_002744551.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	24.179	335	311
WP_002744551.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	22.601	323	311
WP_002744551.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	23.970	267	311
WP_002744551.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	28.279	244	311
WP_002744551.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	25.362	276	311
WP_002744551.1	lcl|NZ_JQGV01000236.1_cds_WP_078124279.1_3399	24.034	233	311
WP_002744551.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	22.932	266	311
WP_002741093.1	lcl|NZ_JQGV01000027.1_cds_WP_020984922.1_593	24.823	141	361
WP_002741093.1	lcl|NZ_JQGV01000027.1_cds_WP_078125322.1_592	24.138	290	361
WP_002741093.1	lcl|NZ_JQGV01000027.1_cds_WP_078125327.1_614	27.193	114	361
WP_002733589.1	lcl|NZ_JQGV01000050.1_cds_WP_051201251.1_1050	31.887	530	595
WP_002733589.1	lcl|NZ_JQGV01000134.1_cds_WP_010577294.1_2520	42.149	242	595
WP_002733589.1	lcl|NZ_JQGV01000241.1_cds_WP_020983720.1_3421	42.396	217	595
WP_002733589.1	lcl|NZ_JQGV01000216.1_cds_WP_078126113.1_3273	25.394	508	595
WP_002733589.1	lcl|NZ_JQGV01000036.1_cds_WP_039942826.1_707	30.396	227	595
WP_002733589.1	lcl|NZ_JQGV01000056.1_cds_WP_078124440.1_1184	36.842	76	595
WP_002733589.1	lcl|NZ_JQGV01000060.1_cds_WP_010576735.1_1272	30.045	223	595
WP_002733589.1	lcl|NZ_JQGV01000141.1_cds_WP_010577538.1_2596	26.923	208	595
WP_002733589.1	lcl|NZ_JQGV01000019.1_cds_WP_010578540.1_418	23.715	253	595
WP_002733589.1	lcl|NZ_JQGV01000072.1_cds_WP_004496188.1_1490	26.667	240	595
WP_002733589.1	lcl|NZ_JQGV01000162.1_cds_WP_002630438.1_2869	24.904	261	595
WP_002733589.1	lcl|NZ_JQGV01000111.1_cds_WP_020984068.1_2093	29.714	175	595
WP_002733589.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	29.825	114	595
WP_002733589.1	lcl|NZ_JQGV01000156.1_cds_WP_078124862.1_2786	24.528	265	595
WP_002733589.1	lcl|NZ_JQGV01000010.1_cds_WP_010578084.1_199	28.804	184	595
WP_002733589.1	lcl|NZ_JQGV01000128.1_cds_WP_010578736.1_2427	30.000	80	595
WP_002733589.1	lcl|NZ_JQGV01000154.1_cds_WP_010578221.1_2764	33.824	68	595
WP_002733589.1	lcl|NZ_JQGV01000215.1_cds_WP_010576580.1_3270	25.561	223	595
WP_002733589.1	lcl|NZ_JQGV01000060.1_cds_WP_010576745.1_1285	25.243	103	595
WP_002733589.1	lcl|NZ_JQGV01000050.1_cds_WP_051201251.1_1050	31.887	530	595
WP_002733589.1	lcl|NZ_JQGV01000134.1_cds_WP_010577294.1_2520	42.149	242	595
WP_002733589.1	lcl|NZ_JQGV01000241.1_cds_WP_020983720.1_3421	42.396	217	595
WP_002733589.1	lcl|NZ_JQGV01000216.1_cds_WP_078126113.1_3273	25.394	508	595
WP_002733589.1	lcl|NZ_JQGV01000036.1_cds_WP_039942826.1_707	30.396	227	595
WP_002733589.1	lcl|NZ_JQGV01000056.1_cds_WP_078124440.1_1184	36.842	76	595
WP_002733589.1	lcl|NZ_JQGV01000060.1_cds_WP_010576735.1_1272	30.045	223	595
WP_002733589.1	lcl|NZ_JQGV01000141.1_cds_WP_010577538.1_2596	26.923	208	595
WP_002733589.1	lcl|NZ_JQGV01000019.1_cds_WP_010578540.1_418	23.715	253	595
WP_002733589.1	lcl|NZ_JQGV01000072.1_cds_WP_004496188.1_1490	26.667	240	595
WP_002733589.1	lcl|NZ_JQGV01000162.1_cds_WP_002630438.1_2869	24.904	261	595
WP_002733589.1	lcl|NZ_JQGV01000111.1_cds_WP_020984068.1_2093	29.714	175	595
WP_002733589.1	lcl|NZ_JQGV01000214.1_cds_WP_020985344.1_3260	29.825	114	595
WP_002733589.1	lcl|NZ_JQGV01000156.1_cds_WP_078124862.1_2786	24.528	265	595
WP_002733589.1	lcl|NZ_JQGV01000010.1_cds_WP_010578084.1_199	28.804	184	595
WP_002733589.1	lcl|NZ_JQGV01000128.1_cds_WP_010578736.1_2427	30.000	80	595
WP_002733589.1	lcl|NZ_JQGV01000154.1_cds_WP_010578221.1_2764	33.824	68	595
WP_002733589.1	lcl|NZ_JQGV01000215.1_cds_WP_010576580.1_3270	25.561	223	595
WP_002733589.1	lcl|NZ_JQGV01000060.1_cds_WP_010576745.1_1285	25.243	103	595
WP_002733672.1	lcl|NZ_JQGV01000062.1_cds_WP_078125506.1_1347	44.541	229	227
WP_002733672.1	lcl|NZ_JQGV01000062.1_cds_WP_078125530.1_1369	40.435	230	227
WP_002733672.1	lcl|NZ_JQGV01000259.1_cds_WP_078126190.1_3511	37.220	223	227
WP_002733672.1	lcl|NZ_JQGV01000077.1_cds_WP_078124832.1_1608	33.962	106	227
