WP_002725873.1	lcl|NZ_AFLH02000484.1_cds_WP_000340715.1_1033	93.902	82	106
WP_002733579.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	92.994	314	314
WP_002733579.1	lcl|NZ_AFLH02000484.1_cds_WP_000093099.1_1012	58.730	63	314
WP_002733579.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	27.711	249	314
WP_002733579.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	23.171	328	314
WP_002733579.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	22.909	275	314
WP_002733579.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	23.875	289	314
WP_002733579.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	23.875	289	314
WP_002733579.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	24.540	326	314
WP_026054882.1	lcl|NZ_AFLH02000484.1_cds_WP_000604524.1_1031	85.479	365	365
WP_002733646.1	lcl|NZ_AFLH02000484.1_cds_WP_000884059.1_1030	95.676	185	185
WP_002733646.1	lcl|NZ_AFLH02000515.1_cds_WP_000351733.1_392	40.714	140	185
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	98.480	329	329
WP_258203953.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	32.381	315	329
WP_258203953.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	31.045	335	329
WP_258203953.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	31.045	335	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	31.677	322	329
WP_258203953.1	lcl|NZ_AFLH02000269.1_cds_WP_001984071.1_2768	31.475	305	329
WP_258203953.1	lcl|NZ_AFLH02000271.1_cds_WP_000649925.1_2762	30.183	328	329
WP_258203953.1	lcl|NZ_AFLH02000190.1_cds_WP_000709511.1_3209	29.730	333	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000601375.1_976	24.161	298	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	30.350	257	329
WP_258203953.1	lcl|NZ_AFLH02000535.1_cds_WP_000688695.1_101	29.329	283	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000475904.1_967	27.372	274	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	25.705	319	329
WP_258203953.1	lcl|NZ_AFLH02000475.1_cds_WP_001074785.1_1130	29.434	265	329
WP_258203953.1	lcl|NZ_AFLH02000449.1_cds_WP_001003555.1_1579	25.148	338	329
WP_258203953.1	lcl|NZ_AFLH02000484.1_cds_WP_000487322.1_978	27.077	325	329
WP_250066499.1	lcl|NZ_AFLH02000484.1_cds_WP_000774262.1_1028	92.135	267	267
WP_250066499.1	lcl|NZ_AFLH02000484.1_cds_WP_000859505.1_979	28.155	206	267
WP_250066499.1	lcl|NZ_AFLH02000484.1_cds_WP_000800438.1_998	28.492	179	267
WP_250066499.1	lcl|NZ_AFLH02000091.1_cds_WP_000842260.1_3626	27.895	190	267
WP_250066499.1	lcl|NZ_AFLH02000425.1_cds_WP_000842260.1_1807	27.895	190	267
WP_250066499.1	lcl|NZ_AFLH02000263.1_cds_WP_000667727.1_2792	31.818	110	267
WP_250066499.1	lcl|NZ_AFLH02000489.1_cds_WP_000805357.1_903	27.660	188	267
WP_002740779.1	lcl|NZ_AFLH02000484.1_cds_WP_000612797.1_1027	96.071	509	509
WP_002740779.1	lcl|NZ_AFLH02000491.1_cds_WP_000291591.1_854	26.852	324	509
WP_002740779.1	lcl|NZ_AFLH02000491.1_cds_WP_000364507.1_853	31.111	90	509
WP_002740779.1	lcl|NZ_AFLH02000484.1_cds_WP_000612797.1_1027	96.071	509	509
WP_002740779.1	lcl|NZ_AFLH02000491.1_cds_WP_000291591.1_854	26.852	324	509
WP_002740779.1	lcl|NZ_AFLH02000491.1_cds_WP_000364507.1_853	31.111	90	509
WP_250066500.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	95.152	330	330
WP_250066500.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	28.664	307	330
WP_250066500.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	27.068	266	330
WP_250066500.1	lcl|NZ_AFLH02000269.1_cds_WP_001984071.1_2768	24.265	272	330
