WP_002725873.1	lcl|NZ_AOWA01000100.1_cds_WP_000340715.1_2369	93.902	82	106
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	92.994	314	314
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_000093099.1_2390	58.730	63	314
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	27.711	249	314
WP_002733579.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	23.171	328	314
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	22.909	275	314
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	23.875	289	314
WP_002733579.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	24.540	326	314
WP_026054882.1	lcl|NZ_AOWA01000100.1_cds_WP_000604524.1_2371	85.479	365	365
WP_002733646.1	lcl|NZ_AOWA01000100.1_cds_WP_000884059.1_2372	95.676	185	185
WP_002733646.1	lcl|NZ_AOWA01000068.1_cds_WP_000351733.1_1188	40.714	140	185
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	98.176	329	329
WP_258203953.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	32.381	315	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	31.045	335	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	31.677	322	329
WP_258203953.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	31.475	305	329
WP_258203953.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	30.183	328	329
WP_258203953.1	lcl|NZ_AOWA01000058.1_cds_WP_000709511.1_985	29.730	333	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	24.161	298	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	30.350	257	329
WP_258203953.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	29.329	283	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000475904.1_2435	27.372	274	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000410273.1_2370	25.705	319	329
WP_258203953.1	lcl|NZ_AOWA01000095.1_cds_WP_001074785.1_2097	29.434	265	329
WP_258203953.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	25.148	338	329
WP_258203953.1	lcl|NZ_AOWA01000100.1_cds_WP_000487322.1_2424	27.077	325	329
WP_250066499.1	lcl|NZ_AOWA01000100.1_cds_WP_000774262.1_2374	92.135	267	267
WP_250066499.1	lcl|NZ_AOWA01000100.1_cds_WP_000859505.1_2423	28.155	206	267
WP_250066499.1	lcl|NZ_AOWA01000100.1_cds_WP_000800438.1_2404	28.492	179	267
WP_250066499.1	lcl|NZ_AOWA01000100.1_cds_WP_000842260.1_2453	27.895	190	267
WP_250066499.1	lcl|NZ_AOWA01000062.1_cds_WP_000667727.1_1057	31.818	110	267
WP_250066499.1	lcl|NZ_AOWA01000098.1_cds_WP_000805357.1_2253	27.660	188	267
WP_002740779.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	96.071	509	509
WP_002740779.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.852	324	509
WP_002740779.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_002740779.1	lcl|NZ_AOWA01000100.1_cds_WP_000612797.1_2375	96.071	509	509
WP_002740779.1	lcl|NZ_AOWA01000095.1_cds_WP_000291591.1_2173	26.852	324	509
WP_002740779.1	lcl|NZ_AOWA01000095.1_cds_WP_000364507.1_2172	31.111	90	509
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_001067557.1_2376	95.152	330	330
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_000646252.1_2373	28.664	307	330
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_000600889.1_2399	27.068	266	330
WP_250066500.1	lcl|NZ_AOWA01000037.1_cds_WP_001984071.1_469	24.265	272	330
WP_250066500.1	lcl|NZ_AOWA01000116.1_cds_WP_000744700.1_3206	26.899	316	330
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_000723090.1_2452	24.625	333	330
WP_250066500.1	lcl|NZ_AOWA01000082.1_cds_WP_001003555.1_1507	27.490	251	330
WP_250066500.1	lcl|NZ_AOWA01000106.1_cds_WP_000649925.1_2693	29.412	255	330
WP_250066500.1	lcl|NZ_AOWA01000037.1_cds_WP_000688695.1_449	25.571	219	330
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_000487322.1_2424	26.761	284	330
WP_250066500.1	lcl|NZ_AOWA01000100.1_cds_WP_000601375.1_2426	26.374	273	330
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_001198107.1_2377	95.628	366	366
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_000608295.1_2378	40.000	365	366
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_000575178.1_2446	34.262	359	366
WP_002740826.1	lcl|NZ_AOWA01000037.1_cds_WP_001281953.1_435	28.232	379	366
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_000346036.1_2407	28.090	356	366
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_000582222.1_2388	32.113	355	366
WP_002740826.1	lcl|NZ_AOWA01000133.1_cds_WP_000538752.1_3769	30.084	359	366
WP_002740826.1	lcl|NZ_AOWA01000100.1_cds_WP_000947844.1_2400	26.957	345	366
WP_002740826.1	lcl|NZ_AOWA01000091.1_cds_WP_001982414.1_1817	31.579	190	366
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_000608295.1_2378	95.368	367	367
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_001198107.1_2377	39.452	365	367
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_000575178.1_2446	36.314	369	367
WP_002740861.1	lcl|NZ_AOWA01000133.1_cds_WP_000538752.1_3769	31.383	376	367
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_000582222.1_2388	36.000	325	367
WP_002740861.1	lcl|NZ_AOWA01000037.1_cds_WP_001281953.1_435	30.159	378	367
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_000346036.1_2407	24.665	373	367
WP_002740861.1	lcl|NZ_AOWA01000100.1_cds_WP_000947844.1_2400	26.404	356	367
WP_002740861.1	lcl|NZ_AOWA01000091.1_cds_WP_001982414.1_1817	24.581	358	367
WP_002740729.1	lcl|NZ_AOWA01000100.1_cds_WP_000689743.1_2379	91.912	544	544
WP_002740729.1	lcl|NZ_AOWA01000100.1_cds_WP_000689743.1_2379	91.912	544	544
