WP_002725873.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000340715.1_1196	93.902	82	106
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000410273.1_1195	92.994	314	314
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000093099.1_1175	58.730	63	314
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	27.711	249	314
WP_002733579.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	23.171	328	314
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	22.909	275	314
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	23.875	289	314
WP_002733579.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	24.540	326	314
WP_026054882.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000604524.1_1194	85.479	365	365
WP_002733646.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000884059.1_1193	95.676	185	185
WP_002733646.1	lcl|NZ_JAGGCP010000002.1_cds_WP_000351733.1_344	40.714	140	185
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	98.480	329	329
WP_258203953.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	32.381	315	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	31.045	335	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	31.677	322	329
WP_258203953.1	lcl|NZ_JAGGCP010000045.1_cds_WP_001984071.1_3436	31.475	305	329
WP_258203953.1	lcl|NZ_JAGGCP010000009.1_cds_WP_000649925.1_1576	30.183	328	329
WP_258203953.1	lcl|NZ_JAGGCP010000059.1_cds_WP_000709511.1_3682	29.730	333	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000601375.1_1139	24.161	298	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	30.350	257	329
WP_258203953.1	lcl|NZ_JAGGCP010000043.1_cds_WP_000688695.1_3415	29.329	283	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000475904.1_1130	27.372	274	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000410273.1_1195	25.705	319	329
WP_258203953.1	lcl|NZ_JAGGCP010000002.1_cds_WP_001074785.1_549	29.434	265	329
WP_258203953.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001003555.1_2422	25.148	338	329
WP_258203953.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000487322.1_1141	27.077	325	329
WP_250066499.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000774262.1_1191	92.135	267	267
WP_250066499.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000859505.1_1142	28.155	206	267
WP_250066499.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000800438.1_1161	28.492	179	267
WP_250066499.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000842260.1_1112	27.895	190	267
WP_250066499.1	lcl|NZ_JAGGCP010000024.1_cds_WP_000667727.1_2757	31.818	110	267
WP_250066499.1	lcl|NZ_JAGGCP010000021.1_cds_WP_000805357.1_2612	27.660	188	267
WP_002740779.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000612797.1_1190	96.071	509	509
WP_002740779.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000291591.1_2548	26.852	324	509
WP_002740779.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000364507.1_2547	31.111	90	509
WP_002740779.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000612797.1_1190	96.071	509	509
WP_002740779.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000291591.1_2548	26.852	324	509
WP_002740779.1	lcl|NZ_JAGGCP010000020.1_cds_WP_000364507.1_2547	31.111	90	509
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001067557.1_1189	95.152	330	330
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000646250.1_1192	28.664	307	330
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000600889.1_1166	27.068	266	330
WP_250066500.1	lcl|NZ_JAGGCP010000045.1_cds_WP_001984071.1_3436	24.265	272	330
WP_250066500.1	lcl|NZ_JAGGCP010000007.1_cds_WP_000744700.1_1342	26.899	316	330
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000723090.1_1113	24.625	333	330
WP_250066500.1	lcl|NZ_JAGGCP010000019.1_cds_WP_001003555.1_2422	27.490	251	330
WP_250066500.1	lcl|NZ_JAGGCP010000009.1_cds_WP_000649925.1_1576	29.412	255	330
WP_250066500.1	lcl|NZ_JAGGCP010000043.1_cds_WP_000688695.1_3415	25.571	219	330
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000487322.1_1141	26.761	284	330
WP_250066500.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000601375.1_1139	26.374	273	330
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001198107.1_1188	95.628	366	366
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000608295.1_1187	40.000	365	366
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000575178.1_1119	34.262	359	366
WP_002740826.1	lcl|NZ_JAGGCP010000043.1_cds_WP_001281953.1_3401	28.232	379	366
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000346036.1_1158	28.090	356	366
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000582222.1_1177	32.113	355	366
WP_002740826.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000538752.1_868	30.084	359	366
WP_002740826.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000947844.1_1165	26.957	345	366
WP_002740826.1	lcl|NZ_JAGGCP010000014.1_cds_WP_001982414.1_2039	31.579	190	366
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000608295.1_1187	95.368	367	367
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_001198107.1_1188	39.452	365	367
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000575178.1_1119	36.314	369	367
WP_002740861.1	lcl|NZ_JAGGCP010000004.1_cds_WP_000538752.1_868	31.383	376	367
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000582222.1_1177	36.000	325	367
WP_002740861.1	lcl|NZ_JAGGCP010000043.1_cds_WP_001281953.1_3401	30.159	378	367
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000346036.1_1158	24.665	373	367
WP_002740861.1	lcl|NZ_JAGGCP010000006.1_cds_WP_000947844.1_1165	26.404	356	367
WP_002740861.1	lcl|NZ_JAGGCP010000014.1_cds_WP_001982414.1_2039	24.581	358	367
