WP_002725873.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594790.1_2507	62.162	74	106
WP_002733579.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688240.1_2506	82.484	314	314
WP_002733579.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687476.1_394	22.727	330	314
WP_002733579.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594691.1_2455	22.500	280	314
WP_002733579.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688220.1_2453	21.895	306	314
WP_002733579.1	lcl|NZ_RQHJ01000007.1_cds_WP_100715920.1_3210	22.485	169	314
WP_002733579.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687660.1_972	24.458	323	314
WP_002733646.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594725.1_2475	31.606	193	185
WP_002733646.1	lcl|NZ_RQHJ01000014.1_cds_WP_135591902.1_2058	33.333	129	185
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594691.1_2455	31.894	301	329
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688220.1_2453	31.148	305	329
WP_258203953.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687476.1_394	30.255	314	329
WP_258203953.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687660.1_972	31.046	306	329
WP_258203953.1	lcl|NZ_RQHJ01000007.1_cds_WP_100715920.1_3210	29.326	341	329
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688213.1_2435	27.190	331	329
WP_258203953.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687485.1_421	28.846	312	329
WP_258203953.1	lcl|NZ_RQHJ01000011.1_cds_WP_100725525.1_791	27.950	322	329
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688240.1_2506	28.302	318	329
WP_258203953.1	lcl|NZ_RQHJ01000011.1_cds_WP_100716204.1_734	27.092	251	329
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135675578.1_2462	21.723	267	329
WP_258203953.1	lcl|NZ_RQHJ01000014.1_cds_WP_135652132.1_2465	34.194	155	329
