WP_002725873.1	lcl|NZ_JAMQQD010000005.1_cds_WP_108958675.1_2988	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	83.548	310	314
WP_002733579.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	24.922	321	314
WP_002733579.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	23.030	330	314
WP_002733579.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	24.625	333	314
WP_002733579.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	27.347	245	314
WP_002733579.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	22.485	169	314
WP_002733579.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	23.839	323	314
WP_002733579.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	21.983	232	314
WP_026054882.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355984.1_2985	56.145	358	365
WP_002733646.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355999.1_2969	30.814	172	185
WP_002733646.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135591902.1_2256	33.333	129	185
WP_258203953.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	30.255	314	329
WP_258203953.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	31.803	305	329
WP_258203953.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	29.326	341	329
WP_258203953.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	29.524	315	329
WP_258203953.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.888	331	329
WP_258203953.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	29.653	317	329
WP_258203953.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	29.299	314	329
WP_258203953.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725525.1_454	27.950	322	329
WP_258203953.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	28.013	307	329
