WP_002725873.1	lcl|NZ_AOHB02000041.1_cds_WP_004462903.1_1932	97.561	82	106
WP_002733579.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	91.935	310	314
WP_002733579.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	23.692	325	314
WP_002733579.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	22.464	276	314
WP_002733579.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	23.132	281	314
WP_002733579.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	25.087	287	314
WP_002733579.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	18.806	335	314
WP_002733646.1	lcl|NZ_AOHB02000044.1_cds_WP_004460143.1_1515	35.714	154	185
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_004462894.1_1928	31.214	346	329
WP_258203953.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	29.841	315	329
WP_258203953.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	32.476	311	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	31.045	335	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	30.769	299	329
WP_258203953.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	27.679	336	329
WP_258203953.1	lcl|NZ_AOHB02000061.1_cds_WP_004484594.1_308	28.882	322	329
WP_258203953.1	lcl|NZ_AOHB02000019.1_cds_WP_004461242.1_2713	28.788	330	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_016551824.1_1879	25.000	268	329
WP_258203953.1	lcl|NZ_AOHB02000009.1_cds_WP_032920871.1_3191	25.217	345	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	26.667	270	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_016551794.1_1871	25.630	238	329
WP_258203953.1	lcl|NZ_AOHB02000010.1_cds_WP_004483289.1_3066	26.718	262	329
WP_258203953.1	lcl|NZ_AOHB02000053.1_cds_WP_004459168.1_785	24.773	331	329
WP_258203953.1	lcl|NZ_AOHB02000009.1_cds_WP_004459320.1_3241	27.869	244	329
WP_258203953.1	lcl|NZ_AOHB02000041.1_cds_WP_004479573.1_1881	30.460	174	329
WP_250066499.1	lcl|NZ_AOHB02000041.1_cds_WP_004462133.1_1908	27.174	184	267
WP_250066499.1	lcl|NZ_AOHB02000041.1_cds_WP_004477718.1_1882	27.670	206	267
WP_250066499.1	lcl|NZ_AOHB02000004.1_cds_WP_004459452.1_3426	31.313	198	267
WP_250066499.1	lcl|NZ_AOHB02000041.1_cds_WP_004462154.1_1852	27.368	190	267
WP_250066499.1	lcl|NZ_AOHB02000019.1_cds_WP_016754360.1_2681	26.344	186	267
WP_250066499.1	lcl|NZ_AOHB02000004.1_cds_WP_016551523.1_3461	25.789	190	267
WP_002740779.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	26.994	326	509
WP_002740779.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	33.333	90	509
WP_002740779.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	26.994	326	509
WP_002740779.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	33.333	90	509
WP_250066500.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	28.777	278	330
WP_250066500.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	24.542	273	330
WP_250066500.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	24.164	269	330
WP_250066500.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	26.347	334	330
WP_250066500.1	lcl|NZ_AOHB02000053.1_cds_WP_004459168.1_785	25.514	243	330
