WP_002725873.1	lcl|NZ_JADDWN010000006.1_cds_WP_002725873.1_2990	100.000	106	106
WP_002733579.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733579.1_2989	100.000	314	314
WP_002733579.1	lcl|NZ_JADDWN010000018.1_cds_WP_002722638.1_683	24.615	325	314
WP_002733579.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733534.1_2986	26.908	249	314
WP_002733579.1	lcl|NZ_JADDWN010000006.1_cds_WP_002740024.1_2895	23.132	281	314
WP_002733579.1	lcl|NZ_JADDWN010000007.1_cds_WP_002728309.1_3182	25.723	311	314
WP_002733579.1	lcl|NZ_JADDWN010000014.1_cds_WP_002743770.1_433	20.809	173	314
WP_002733579.1	lcl|NZ_JADDWN010000006.1_cds_WP_016749081.1_2957	24.503	151	314
WP_002733579.1	lcl|NZ_JADDWN010000006.1_cds_WP_002740721.1_2983	24.848	330	314
WP_026054882.1	lcl|NZ_JADDWN010000006.1_cds_WP_026054882.1_2988	99.726	365	365
WP_002733646.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733646.1_2987	100.000	185	185
WP_002733646.1	lcl|NZ_JADDWN010000003.1_cds_WP_002721790.1_1895	36.364	154	185
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733534.1_2986	98.784	329	329
WP_258203953.1	lcl|NZ_JADDWN010000018.1_cds_WP_002722638.1_683	30.159	315	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002740024.1_2895	31.343	335	329
WP_258203953.1	lcl|NZ_JADDWN010000007.1_cds_WP_002728309.1_3182	30.868	311	329
WP_258203953.1	lcl|NZ_JADDWN010000014.1_cds_WP_002743770.1_433	27.566	341	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733638.1_2949	27.586	348	329
WP_258203953.1	lcl|NZ_JADDWN010000007.1_cds_WP_002728316.1_3179	28.182	330	329
WP_258203953.1	lcl|NZ_JADDWN010000077.1_cds_WP_002741146.1_3061	29.167	312	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733546.1_2920	25.373	268	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002740721.1_2983	28.990	307	329
WP_258203953.1	lcl|NZ_JADDWN010000008.1_cds_WP_002732331.1_3293	25.959	339	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002744551.1_2955	29.259	270	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733579.1_2989	27.309	249	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_016749081.1_2957	23.659	317	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733698.1_2912	26.642	274	329
WP_258203953.1	lcl|NZ_JADDWN010000059.1_cds_WP_002740236.1_2605	26.592	267	329
WP_258203953.1	lcl|NZ_JADDWN010000004.1_cds_WP_002721725.1_2407	25.223	337	329
WP_258203953.1	lcl|NZ_JADDWN010000004.1_cds_WP_002739935.1_2319	27.711	249	329
WP_258203953.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733757.1_2922	31.034	174	329
WP_250066499.1	lcl|NZ_JADDWN010000006.1_cds_WP_002733627.1_2985	98.127	267	267
WP_250066499.1	lcl|NZ_JADDWN010000006.1_cds_WP_002740926.1_2944	28.492	179	267
WP_250066499.1	lcl|NZ_JADDWN010000006.1_cds_WP_002738295.1_2923	26.699	206	267
WP_250066499.1	lcl|NZ_JADDWN010000006.1_cds_WP_002727921.1_2894	27.513	189	267
WP_250066499.1	lcl|NZ_JADDWN010000050.1_cds_WP_002729040.1_2442	33.636	110	267
WP_250066499.1	lcl|NZ_JADDWN010000002.1_cds_WP_002766579.1_1455	36.047	86	267
WP_250066499.1	lcl|NZ_JADDWN010000014.1_cds_WP_002729513.1_434	26.344	186	267
