WP_002725873.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	93.902	82	106
WP_002733579.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	92.994	314	314
WP_002733579.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	23.171	328	314
WP_002733579.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	27.309	249	314
WP_002733579.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	23.875	289	314
WP_002733579.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	24.540	326	314
WP_026054882.1	lcl|NZ_AFJO01000478.1_cds_WP_000604527.1_1381	85.205	365	365
WP_002733646.1	lcl|NZ_AFJO01000478.1_cds_WP_000884059.1_1380	95.676	185	185
WP_002733646.1	lcl|NZ_AFJO01000250.1_cds_WP_000351733.1_2918	40.714	140	185
WP_258203953.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	99.088	329	329
WP_258203953.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	32.381	315	329
WP_258203953.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	31.045	335	329
WP_258203953.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	31.475	305	329
WP_258203953.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	30.183	328	329
WP_258203953.1	lcl|NZ_AFJO01000812.1_cds_WP_000709511.1_26	29.730	333	329
WP_258203953.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	30.350	257	329
WP_258203953.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	29.329	283	329
WP_258203953.1	lcl|NZ_AFJO01000033.1_cds_WP_000475900.1_4199	27.372	274	329
WP_258203953.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	25.705	319	329
WP_258203953.1	lcl|NZ_AFJO01000365.1_cds_WP_001074785.1_2130	29.434	265	329
WP_258203953.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	25.000	332	329
WP_258203953.1	lcl|NZ_AFJO01000717.1_cds_WP_000378097.1_482	24.419	172	329
WP_250066499.1	lcl|NZ_AFJO01000478.1_cds_WP_000774262.1_1378	92.135	267	267
WP_250066499.1	lcl|NZ_AFJO01000706.1_cds_WP_000842260.1_580	27.895	190	267
WP_250066499.1	lcl|NZ_AFJO01000693.1_cds_WP_000667727.1_706	31.818	110	267
WP_250066499.1	lcl|NZ_AFJO01000455.1_cds_WP_000805353.1_1602	27.660	188	267
WP_002740779.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	96.660	509	509
WP_002740779.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	26.852	324	509
WP_002740779.1	lcl|NZ_AFJO01000025.1_cds_WP_000364504.1_4289	31.111	90	509
WP_002740779.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	96.660	509	509
WP_002740779.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	26.852	324	509
