WP_002725873.1	lcl|NZ_AOUB01000008.1_cds_WP_004421256.1_79	92.683	82	106
WP_002733579.1	lcl|NZ_AOUB01000008.1_cds_WP_004451688.1_78	90.764	314	314
WP_002733579.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	22.442	303	314
WP_002733579.1	lcl|NZ_AOUB01000195.1_cds_WP_004449470.1_2159	23.620	326	314
WP_002733579.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	21.739	276	314
WP_002733579.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	23.103	290	314
WP_002733579.1	lcl|NZ_AOUB01000274.1_cds_WP_198289136.1_3278	25.000	276	314
WP_002733646.1	lcl|NZ_AOUB01000095.1_cds_WP_004424034.1_1029	41.429	140	185
WP_258203953.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	31.594	345	329
WP_258203953.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	31.642	335	329
WP_258203953.1	lcl|NZ_AOUB01000195.1_cds_WP_004449470.1_2159	30.794	315	329
WP_258203953.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	31.457	302	329
WP_258203953.1	lcl|NZ_AOUB01000274.1_cds_WP_198289136.1_3278	31.699	306	329
WP_258203953.1	lcl|NZ_AOUB01000077.1_cds_WP_004435813.1_767	29.630	324	329
WP_258203953.1	lcl|NZ_AOUB01000144.1_cds_WP_002148036.1_1639	29.846	325	329
WP_258203953.1	lcl|NZ_AOUB01000201.1_cds_WP_036098375.1_2249	24.483	290	329
WP_258203953.1	lcl|NZ_AOUB01000284.1_cds_WP_004453788.1_3367	26.471	340	329
WP_258203953.1	lcl|NZ_AOUB01000008.1_cds_WP_004451688.1_78	26.119	268	329
WP_258203953.1	lcl|NZ_AOUB01000201.1_cds_WP_004421384.1_2257	26.642	274	329
WP_258203953.1	lcl|NZ_AOUB01000237.1_cds_WP_004450748.1_2787	27.778	270	329
WP_258203953.1	lcl|NZ_AOUB01000201.1_cds_WP_004453035.1_2247	27.692	325	329
WP_258203953.1	lcl|NZ_AOUB01000125.1_cds_WP_004449697.1_1341	25.191	262	329
WP_258203953.1	lcl|NZ_AOUB01000292.1_cds_WP_004450239.1_3428	26.772	254	329
WP_258203953.1	lcl|NZ_AOUB01000246.1_cds_WP_004422676.1_2965	27.160	243	329
WP_250066499.1	lcl|NZ_AOUB01000201.1_cds_WP_004453038.1_2246	28.019	207	267
WP_250066499.1	lcl|NZ_AOUB01000201.1_cds_WP_004453025.1_2224	28.729	181	267
WP_250066499.1	lcl|NZ_AOUB01000072.1_cds_WP_004450666.1_698	28.042	189	267
WP_250066499.1	lcl|NZ_AOUB01000138.1_cds_WP_004449169.1_1573	27.835	194	267
WP_250066499.1	lcl|NZ_AOUB01000304.1_cds_WP_004453902.1_3544	36.047	86	267
WP_002740779.1	lcl|NZ_AOUB01000206.1_cds_WP_004449556.1_2331	26.543	324	509
