WP_002725873.1	lcl|NZ_MCLU01000071.1_cds_WP_000340715.1_3415	93.902	82	106
WP_002733579.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	92.994	314	314
WP_002733579.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	27.711	249	314
WP_002733579.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	23.171	328	314
WP_002733579.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	22.909	275	314
WP_002733579.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	23.875	289	314
WP_002733579.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	25.688	327	314
WP_002733579.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	24.540	326	314
WP_026054882.1	lcl|NZ_MCLU01000071.1_cds_WP_000604524.1_3413	85.479	365	365
WP_002733646.1	lcl|NZ_MCLU01000071.1_cds_WP_000884059.1_3412	95.676	185	185
WP_002733646.1	lcl|NZ_MCLU01000009.1_cds_WP_000351733.1_3798	40.714	140	185
WP_258203953.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	98.176	329	329
WP_258203953.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	32.381	315	329
WP_258203953.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	31.045	335	329
WP_258203953.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	31.988	322	329
WP_258203953.1	lcl|NZ_MCLU01000025.1_cds_WP_002064390.1_1872	31.148	305	329
WP_258203953.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	30.183	328	329
WP_258203953.1	lcl|NZ_MCLU01000025.1_cds_WP_000709511.1_1882	29.730	333	329
WP_258203953.1	lcl|NZ_MCLU01000008.1_cds_WP_000601375.1_3583	24.161	298	329
WP_258203953.1	lcl|NZ_MCLU01000071.1_cds_WP_001067557.1_3408	30.350	257	329
WP_258203953.1	lcl|NZ_MCLU01000095.1_cds_WP_000688698.1_3902	29.329	283	329
WP_258203953.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	25.705	319	329
WP_258203953.1	lcl|NZ_MCLU01000008.1_cds_WP_000475897.1_3575	27.372	274	329
WP_258203953.1	lcl|NZ_MCLU01000030.1_cds_WP_001074779.1_2189	29.057	265	329
WP_258203953.1	lcl|NZ_MCLU01000034.1_cds_WP_001003563.1_2333	26.378	254	329
