WP_002725873.1	lcl|NZ_AFLK01000117.1_cds_WP_000340715.1_1953	93.902	82	106
WP_002733579.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	92.994	314	314
WP_002733579.1	lcl|NZ_AFLK01000012.1_cds_WP_000093099.1_3658	58.730	63	314
WP_002733579.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	27.711	249	314
WP_002733579.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	23.171	328	314
WP_002733579.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	22.909	275	314
WP_002733579.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.875	289	314
WP_002733579.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	24.540	326	314
WP_026054882.1	lcl|NZ_AFLK01000117.1_cds_WP_000604524.1_1951	85.479	365	365
WP_002733646.1	lcl|NZ_AFLK01000117.1_cds_WP_000884059.1_1950	95.676	185	185
WP_002733646.1	lcl|NZ_AFLK01000049.1_cds_WP_000351733.1_3183	40.714	140	185
WP_258203953.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	98.480	329	329
WP_258203953.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	32.381	315	329
WP_258203953.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	31.045	335	329
WP_258203953.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	31.677	322	329
WP_258203953.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	31.475	305	329
WP_258203953.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	30.183	328	329
WP_258203953.1	lcl|NZ_AFLK01000082.1_cds_WP_000709511.1_2424	29.730	333	329
WP_258203953.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	24.161	298	329
WP_258203953.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	30.350	257	329
WP_258203953.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	29.329	283	329
WP_258203953.1	lcl|NZ_AFLK01000163.1_cds_WP_000475904.1_1521	27.372	274	329
WP_258203953.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	25.705	319	329
WP_258203953.1	lcl|NZ_AFLK01000160.1_cds_WP_001074785.1_1581	29.434	265	329
WP_258203953.1	lcl|NZ_AFLK01000222.1_cds_WP_001003555.1_826	25.148	338	329
WP_258203953.1	lcl|NZ_AFLK01000163.1_cds_WP_000487322.1_1510	27.077	325	329
WP_250066499.1	lcl|NZ_AFLK01000117.1_cds_WP_000774262.1_1948	92.135	267	267
WP_250066499.1	lcl|NZ_AFLK01000163.1_cds_WP_000859505.1_1509	28.155	206	267
