WP_002725873.1	lcl|NZ_ANMW01000134.1_cds_WP_000340715.1_2937	93.902	82	106
WP_002733579.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	92.994	314	314
WP_002733579.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	27.711	249	314
WP_002733579.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	23.171	328	314
WP_002733579.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	22.180	266	314
WP_002733579.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	23.875	289	314
WP_002733579.1	lcl|NZ_ANMW01000134.1_cds_WP_001067556.1_2930	24.540	326	314
WP_026054882.1	lcl|NZ_ANMW01000134.1_cds_WP_001967810.1_2935	85.205	365	365
WP_002733646.1	lcl|NZ_ANMW01000134.1_cds_WP_000884059.1_2934	95.676	185	185
WP_002733646.1	lcl|NZ_ANMW01000094.1_cds_WP_000351733.1_2116	40.714	140	185
WP_258203953.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	98.480	329	329
WP_258203953.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	32.381	315	329
WP_258203953.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	31.045	335	329
WP_258203953.1	lcl|NZ_ANMW01000206.1_cds_WP_001984071.1_3988	31.475	305	329
WP_258203953.1	lcl|NZ_ANMW01000134.1_cds_WP_000699346.1_2919	30.357	336	329
WP_258203953.1	lcl|NZ_ANMW01000080.1_cds_WP_000649923.1_1638	30.183	328	329
WP_258203953.1	lcl|NZ_ANMW01000156.1_cds_WP_000709513.1_3220	29.429	333	329
WP_258203953.1	lcl|NZ_ANMW01000134.1_cds_WP_001067556.1_2930	30.350	257	329
WP_258203953.1	lcl|NZ_ANMW01000054.1_cds_WP_000688696.1_948	29.329	283	329
WP_258203953.1	lcl|NZ_ANMW01000127.1_cds_WP_000475904.1_2669	27.372	274	329
WP_258203953.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	25.705	319	329
WP_258203953.1	lcl|NZ_ANMW01000044.1_cds_WP_001074785.1_810	29.434	265	329
WP_258203953.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	26.367	311	329
WP_258203953.1	lcl|NZ_ANMW01000107.1_cds_WP_001003557.1_2295	25.000	332	329
WP_250066499.1	lcl|NZ_ANMW01000134.1_cds_WP_000774256.1_2932	92.135	267	267
WP_250066499.1	lcl|NZ_ANMW01000127.1_cds_WP_000842260.1_2687	27.895	190	267
