WP_002725873.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	93.902	82	106
WP_002733579.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	92.994	314	314
WP_002733579.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	27.711	249	314
WP_002733579.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	23.171	328	314
WP_002733579.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	22.909	275	314
WP_002733579.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	23.875	289	314
WP_002733579.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	25.688	327	314
WP_002733579.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	24.540	326	314
WP_026054882.1	lcl|NZ_JMDI01000098.1_cds_WP_000604524.1_1869	85.479	365	365
WP_002733646.1	lcl|NZ_JMDI01000098.1_cds_WP_000884059.1_1870	95.676	185	185
WP_002733646.1	lcl|NZ_JMDI01000032.1_cds_WP_000351733.1_399	40.714	140	185
WP_258203953.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	98.176	329	329
WP_258203953.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	32.381	315	329
WP_258203953.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	31.045	335	329
WP_258203953.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	31.988	322	329
WP_258203953.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	31.148	305	329
WP_258203953.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	30.183	328	329
WP_258203953.1	lcl|NZ_JMDI01000172.1_cds_WP_000709511.1_3207	29.730	333	329
WP_258203953.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	24.161	298	329
WP_258203953.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	30.350	257	329
WP_258203953.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	29.329	283	329
WP_258203953.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	25.705	319	329
WP_258203953.1	lcl|NZ_JMDI01000122.1_cds_WP_000475897.1_2455	27.372	274	329
WP_258203953.1	lcl|NZ_JMDI01000089.1_cds_WP_001074779.1_1722	29.057	265	329
WP_258203953.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	26.378	254	329
WP_258203953.1	lcl|NZ_JMDI01000122.1_cds_WP_000487319.1_2465	27.385	325	329
WP_250066499.1	lcl|NZ_JMDI01000098.1_cds_WP_000774259.1_1872	92.135	267	267
WP_250066499.1	lcl|NZ_JMDI01000122.1_cds_WP_000859505.1_2466	28.155	206	267
WP_250066499.1	lcl|NZ_JMDI01000112.1_cds_WP_000800439.1_2222	28.492	179	267
WP_250066499.1	lcl|NZ_JMDI01000086.1_cds_WP_000842260.1_1593	27.895	190	267
WP_250066499.1	lcl|NZ_JMDI01000211.1_cds_WP_000667727.1_3575	31.818	110	267
WP_250066499.1	lcl|NZ_JMDI01000215.1_cds_WP_000805357.1_3624	27.660	188	267
WP_002740779.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	96.857	509	509
WP_002740779.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.852	324	509
WP_002740779.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	31.111	90	509
WP_002740779.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	96.857	509	509
WP_002740779.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.852	324	509
WP_002740779.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	31.111	90	509
WP_250066500.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	95.152	330	330
WP_250066500.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	28.990	307	330
WP_250066500.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	27.444	266	330
WP_250066500.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	27.532	316	330
WP_250066500.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	24.632	272	330
WP_250066500.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	24.625	333	330
WP_250066500.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	26.693	251	330
WP_250066500.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	29.412	255	330
WP_250066500.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	24.658	219	330
WP_250066500.1	lcl|NZ_JMDI01000122.1_cds_WP_000487319.1_2465	26.761	284	330
WP_250066500.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	26.374	273	330
WP_002740826.1	lcl|NZ_JMDI01000098.1_cds_WP_001198107.1_1875	95.628	366	366
WP_002740826.1	lcl|NZ_JMDI01000098.1_cds_WP_000608291.1_1876	39.837	369	366
WP_002740826.1	lcl|NZ_JMDI01000122.1_cds_WP_000575181.1_2444	33.705	359	366
WP_002740826.1	lcl|NZ_JMDI01000172.1_cds_WP_001281953.1_3253	28.232	379	366
WP_002740826.1	lcl|NZ_JMDI01000112.1_cds_WP_000346041.1_2219	28.090	356	366
WP_002740826.1	lcl|NZ_JMDI01000181.1_cds_WP_000538755.1_3349	30.084	359	366
WP_002740826.1	lcl|NZ_JMDI01000112.1_cds_WP_000947841.1_2226	26.957	345	366
WP_002740826.1	lcl|NZ_JMDI01000056.1_cds_WP_001982414.1_773	31.579	190	366
WP_002740861.1	lcl|NZ_JMDI01000098.1_cds_WP_000608291.1_1876	95.368	367	367
