WP_002725873.1	lcl|NZ_JQPU01000035.1_cds_WP_000340715.1_825	93.902	82	106
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	93.312	314	314
WP_002733579.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	23.171	328	314
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	27.309	249	314
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	22.909	275	314
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	23.875	289	314
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	24.540	326	314
WP_002733579.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	21.981	323	314
WP_026054882.1	lcl|NZ_JQPU01000035.1_cds_WP_061269957.1_823	84.932	365	365
WP_002733646.1	lcl|NZ_JQPU01000035.1_cds_WP_000884059.1_822	95.676	185	185
WP_002733646.1	lcl|NZ_JQPU01000045.1_cds_WP_000351733.1_1043	40.714	140	185
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	99.088	329	329
WP_258203953.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	32.381	315	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	31.045	335	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	31.677	322	329
WP_258203953.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	31.148	305	329
WP_258203953.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	30.183	328	329
WP_258203953.1	lcl|NZ_JQPU01000177.1_cds_WP_000709511.1_3256	29.730	333	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_061234286.1_764	24.497	298	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	30.350	257	329
WP_258203953.1	lcl|NZ_JQPU01000140.1_cds_WP_000688698.1_2748	29.329	283	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_002079020.1_797	29.630	270	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	25.078	319	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_000475901.1_755	27.372	274	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	25.392	319	329
WP_258203953.1	lcl|NZ_JQPU01000006.1_cds_WP_001074779.1_82	29.057	265	329
WP_258203953.1	lcl|NZ_JQPU01000075.1_cds_WP_002105505.1_1662	24.699	332	329
WP_258203953.1	lcl|NZ_JQPU01000035.1_cds_WP_000487322.1_766	27.077	325	329
WP_250066499.1	lcl|NZ_JQPU01000035.1_cds_WP_000774259.1_820	92.135	267	267
WP_250066499.1	lcl|NZ_JQPU01000035.1_cds_WP_000859505.1_767	28.155	206	267
WP_250066499.1	lcl|NZ_JQPU01000035.1_cds_WP_061272670.1_786	28.492	179	267
WP_250066499.1	lcl|NZ_JQPU01000035.1_cds_WP_000842260.1_737	27.895	190	267
WP_250066499.1	lcl|NZ_JQPU01000040.1_cds_WP_000667727.1_890	31.818	110	267
WP_250066499.1	lcl|NZ_JQPU01000107.1_cds_WP_000805360.1_2226	28.191	188	267
WP_002740779.1	lcl|NZ_JQPU01000035.1_cds_WP_000612797.1_819	96.071	509	509
WP_002740779.1	lcl|NZ_JQPU01000113.1_cds_WP_000291581.1_2339	26.852	324	509
WP_002740779.1	lcl|NZ_JQPU01000113.1_cds_WP_000364504.1_2338	31.111	90	509
WP_002740779.1	lcl|NZ_JQPU01000035.1_cds_WP_000612797.1_819	96.071	509	509
WP_002740779.1	lcl|NZ_JQPU01000113.1_cds_WP_000291581.1_2339	26.852	324	509
WP_002740779.1	lcl|NZ_JQPU01000113.1_cds_WP_000364504.1_2338	31.111	90	509
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	94.848	330	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_002079020.1_797	27.541	305	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	28.990	307	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	27.068	266	330
WP_250066500.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	24.632	272	330
WP_250066500.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	27.215	316	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	24.625	333	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	28.959	221	330
WP_250066500.1	lcl|NZ_JQPU01000075.1_cds_WP_002105505.1_1662	26.693	251	330
WP_250066500.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	29.412	255	330
WP_250066500.1	lcl|NZ_JQPU01000140.1_cds_WP_000688698.1_2748	24.658	219	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_000487322.1_766	26.761	284	330
WP_250066500.1	lcl|NZ_JQPU01000035.1_cds_WP_061234286.1_764	25.926	270	330
WP_002740826.1	lcl|NZ_JQPU01000035.1_cds_WP_000575398.1_803	33.898	354	366
WP_002740826.1	lcl|NZ_JQPU01000035.1_cds_WP_010679520.1_744	33.983	359	366
WP_002740826.1	lcl|NZ_JQPU01000190.1_cds_WP_001281953.1_3393	28.232	379	366
WP_002740826.1	lcl|NZ_JQPU01000035.1_cds_WP_000346036.1_783	28.090	356	366
WP_002740826.1	lcl|NZ_JQPU01000050.1_cds_WP_000538753.1_1239	30.084	359	366
WP_002740826.1	lcl|NZ_JQPU01000035.1_cds_WP_000947842.1_792	26.957	345	366
WP_002740826.1	lcl|NZ_JQPU01000046.1_cds_WP_001982414.1_1056	31.579	190	366
WP_002740861.1	lcl|NZ_JQPU01000035.1_cds_WP_000575398.1_803	40.169	356	367
WP_002740861.1	lcl|NZ_JQPU01000035.1_cds_WP_010679520.1_744	36.314	369	367
WP_002740861.1	lcl|NZ_JQPU01000050.1_cds_WP_000538753.1_1239	31.383	376	367
WP_002740861.1	lcl|NZ_JQPU01000190.1_cds_WP_001281953.1_3393	30.159	378	367
