WP_002725873.1	lcl|NZ_RQFS01000120.1_cds_WP_135594790.1_1574	62.162	74	106
WP_002733579.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	82.803	314	314
WP_002733579.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	22.500	280	314
WP_002733579.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	22.727	330	314
WP_002733579.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	21.895	306	314
WP_002733579.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	27.755	245	314
WP_002733579.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	22.485	169	314
WP_002733579.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	23.248	314	314
WP_002733646.1	lcl|NZ_RQFS01000146.1_cds_WP_135652139.1_3440	33.898	177	185
WP_002733646.1	lcl|NZ_RQFS01000126.1_cds_WP_135675317.1_109	33.333	129	185
WP_258203953.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	31.894	301	329
WP_258203953.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	31.475	305	329
WP_258203953.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	30.255	314	329
WP_258203953.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	31.803	305	329
WP_258203953.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	29.326	341	329
WP_258203953.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	27.492	331	329
WP_258203953.1	lcl|NZ_RQFS01000132.1_cds_WP_135639720.1_3417	29.299	314	329
WP_258203953.1	lcl|NZ_RQFS01000084.1_cds_WP_100725525.1_2752	27.950	322	329
WP_258203953.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	28.302	318	329
WP_258203953.1	lcl|NZ_RQFS01000079.1_cds_WP_135674136.1_3016	27.888	251	329
WP_258203953.1	lcl|NZ_RQFS01000135.1_cds_WP_135675578.1_3397	21.723	267	329
WP_258203953.1	lcl|NZ_RQFS01000135.1_cds_WP_135594706.1_3400	34.194	155	329
WP_258203953.1	lcl|NZ_RQFS01000104.1_cds_WP_135594683.1_3570	26.154	260	329
WP_258203953.1	lcl|NZ_RQFS01000061.1_cds_WP_135673990.1_3451	24.275	276	329
WP_258203953.1	lcl|NZ_RQFS01000015.1_cds_WP_208730464.1_2960	24.595	309	329
WP_258203953.1	lcl|NZ_RQFS01000007.1_cds_WP_135673053.1_1849	28.514	249	329
WP_258203953.1	lcl|NZ_RQFS01000077.1_cds_WP_135674099.1_2839	24.460	278	329
WP_258203953.1	lcl|NZ_RQFS01000097.1_cds_WP_135674459.1_754	26.257	179	329
WP_250066499.1	lcl|NZ_RQFS01000104.1_cds_WP_135594689.1_3567	26.939	245	267
WP_250066499.1	lcl|NZ_RQFS01000135.1_cds_WP_135594704.1_3398	28.111	217	267
WP_250066499.1	lcl|NZ_RQFS01000118.1_cds_WP_100727872.1_2909	25.564	266	267
WP_250066499.1	lcl|NZ_RQFS01000130.1_cds_WP_135675432.1_2403	28.324	173	267
WP_250066499.1	lcl|NZ_RQFS01000142.1_cds_WP_135604079.1_3579	25.641	195	267
WP_250066499.1	lcl|NZ_RQFS01000015.1_cds_WP_135673265.1_2973	27.368	190	267
WP_002740779.1	lcl|NZ_RQFS01000126.1_cds_WP_100717124.1_131	25.836	329	509
WP_002740779.1	lcl|NZ_RQFS01000126.1_cds_WP_100717065.1_132	32.759	58	509
WP_002740779.1	lcl|NZ_RQFS01000126.1_cds_WP_100717124.1_131	25.836	329	509
WP_002740779.1	lcl|NZ_RQFS01000126.1_cds_WP_100717065.1_132	32.759	58	509
WP_250066500.1	lcl|NZ_RQFS01000079.1_cds_WP_135674136.1_3016	27.925	265	330
WP_250066500.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	23.741	278	330
WP_250066500.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	28.261	276	330
WP_250066500.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	22.963	270	330
WP_250066500.1	lcl|NZ_RQFS01000132.1_cds_WP_135639720.1_3417	26.730	318	330
WP_250066500.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	24.615	325	330
WP_250066500.1	lcl|NZ_RQFS01000061.1_cds_WP_135673990.1_3451	24.621	264	330
WP_250066500.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	24.427	262	330
WP_250066500.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	23.841	302	330
WP_250066500.1	lcl|NZ_RQFS01000007.1_cds_WP_135673053.1_1849	24.645	211	330
WP_250066500.1	lcl|NZ_RQFS01000135.1_cds_WP_135675578.1_3397	24.691	162	330
WP_250066500.1	lcl|NZ_RQFS01000097.1_cds_WP_135674459.1_754	24.790	238	330
WP_250066500.1	lcl|NZ_RQFS01000084.1_cds_WP_100725525.1_2752	28.477	151	330
WP_002740826.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	30.208	384	366
WP_002740826.1	lcl|NZ_RQFS01000146.1_cds_WP_135594735.1_3435	29.775	356	366
WP_002740826.1	lcl|NZ_RQFS01000120.1_cds_WP_135594781.1_1578	30.362	359	366
WP_002740826.1	lcl|NZ_RQFS01000037.1_cds_WP_135673600.1_3527	28.928	401	366
WP_002740826.1	lcl|NZ_RQFS01000089.1_cds_WP_135674261.1_1951	29.296	355	366
WP_002740826.1	lcl|NZ_RQFS01000044.1_cds_WP_100715612.1_1356	22.419	339	366
WP_002740861.1	lcl|NZ_RQFS01000120.1_cds_WP_135594781.1_1578	36.752	351	367
WP_002740861.1	lcl|NZ_RQFS01000037.1_cds_WP_135673600.1_3527	32.698	315	367
WP_002740861.1	lcl|NZ_RQFS01000089.1_cds_WP_135674261.1_1951	28.912	377	367
WP_002740861.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	28.042	378	367
WP_002740861.1	lcl|NZ_RQFS01000146.1_cds_WP_135594735.1_3435	24.138	377	367
WP_002740861.1	lcl|NZ_RQFS01000044.1_cds_WP_100715612.1_1356	26.611	357	367
WP_002740861.1	lcl|NZ_RQFS01000165.1_cds_WP_135675870.1_3075	30.702	114	367
WP_002740998.1	lcl|NZ_RQFS01000044.1_cds_WP_100715657.1_1409	42.798	243	265
WP_004777170.1	lcl|NZ_RQFS01000097.1_cds_WP_135603758.1_848	36.129	310	310
WP_004777170.1	lcl|NZ_RQFS01000181.1_cds_WP_135676191.1_2095	29.167	312	310
WP_004777170.1	lcl|NZ_RQFS01000126.1_cds_WP_135675273.1_46	22.433	263	310
WP_004777170.1	lcl|NZ_RQFS01000097.1_cds_WP_135603758.1_848	36.129	310	310
WP_004777170.1	lcl|NZ_RQFS01000181.1_cds_WP_135676191.1_2095	29.167	312	310
WP_004777170.1	lcl|NZ_RQFS01000126.1_cds_WP_135675273.1_46	22.433	263	310
WP_002740917.1	lcl|NZ_RQFS01000126.1_cds_WP_135638942.1_28	31.000	100	221
WP_002733615.1	lcl|NZ_RQFS01000102.1_cds_WP_135605521.1_495	32.836	134	177
WP_002733714.1	lcl|NZ_RQFS01000126.1_cds_WP_135638943.1_27	30.000	100	406
WP_002733587.1	lcl|NZ_RQFS01000037.1_cds_WP_135673600.1_3527	37.778	270	361
WP_002733587.1	lcl|NZ_RQFS01000120.1_cds_WP_135594781.1_1578	27.321	377	361
WP_002733587.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	28.385	384	361
WP_002733587.1	lcl|NZ_RQFS01000146.1_cds_WP_135594735.1_3435	30.882	272	361
WP_002733587.1	lcl|NZ_RQFS01000044.1_cds_WP_100715612.1_1356	23.848	369	361
WP_002733587.1	lcl|NZ_RQFS01000089.1_cds_WP_135674261.1_1951	29.600	250	361
WP_002733755.1	lcl|NZ_RQFS01000172.1_cds_WP_135675905.1_3730	26.667	180	308
WP_002733755.1	lcl|NZ_RQFS01000172.1_cds_WP_135675905.1_3730	26.667	180	308
WP_002733555.1	lcl|NZ_RQFS01000135.1_cds_WP_135594712.1_3403	21.875	160	409
WP_002733555.1	lcl|NZ_RQFS01000115.1_cds_WP_100728727.1_3479	21.583	139	409
WP_002733737.1	lcl|NZ_RQFS01000089.1_cds_WP_135674261.1_1951	32.113	355	363
WP_002733737.1	lcl|NZ_RQFS01000120.1_cds_WP_135594781.1_1578	29.243	383	363
WP_002733737.1	lcl|NZ_RQFS01000037.1_cds_WP_135673600.1_3527	32.453	265	363
WP_002733737.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	28.316	392	363
WP_002733737.1	lcl|NZ_RQFS01000146.1_cds_WP_135594735.1_3435	28.763	299	363
WP_002733737.1	lcl|NZ_RQFS01000044.1_cds_WP_100715612.1_1356	25.507	345	363
WP_002733611.1	lcl|NZ_RQFS01000142.1_cds_WP_135675633.1_3577	38.764	178	176
WP_016749081.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	27.972	286	313
WP_016749081.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	26.820	261	313
WP_016749081.1	lcl|NZ_RQFS01000132.1_cds_WP_135639720.1_3417	26.070	257	313
WP_016749081.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	26.165	279	313
WP_016749081.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	24.719	267	313
WP_016749081.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	28.030	132	313
WP_016749081.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	22.707	229	313
WP_002744551.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	30.380	237	311
WP_002744551.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	26.568	271	311
WP_002744551.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	26.433	314	311
WP_002744551.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	27.126	247	311
WP_002744551.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	25.581	258	311
WP_002744551.1	lcl|NZ_RQFS01000079.1_cds_WP_135674136.1_3016	26.104	249	311
