WP_002725873.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002725873.1_2434	100.000	106	106
WP_002733579.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733579.1_2433	100.000	314	314
WP_002733579.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002722638.1_683	24.615	325	314
WP_002733579.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733534.1_2430	26.908	249	314
WP_002733579.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740024.1_2339	23.132	281	314
WP_002733579.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728309.1_2659	25.723	311	314
WP_002733579.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002743770.1_3114	20.809	173	314
WP_002733579.1	lcl|NZ_JADDUQ010000004.1_cds_WP_016749081.1_2401	24.503	151	314
WP_002733579.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740721.1_2427	24.848	330	314
WP_026054882.1	lcl|NZ_JADDUQ010000004.1_cds_WP_026054882.1_2432	99.726	365	365
WP_002733646.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733646.1_2431	100.000	185	185
WP_002733646.1	lcl|NZ_JADDUQ010000002.1_cds_WP_002721790.1_1573	36.364	154	185
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733534.1_2430	98.784	329	329
WP_258203953.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002722638.1_683	30.159	315	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740024.1_2339	31.343	335	329
WP_258203953.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728309.1_2659	30.868	311	329
WP_258203953.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002743770.1_3114	27.566	341	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733638.1_2393	27.586	348	329
WP_258203953.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728316.1_2662	28.182	330	329
WP_258203953.1	lcl|NZ_JADDUQ010000077.1_cds_WP_002741146.1_3069	29.167	312	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733546.1_2364	25.373	268	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740721.1_2427	28.990	307	329
WP_258203953.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002732331.1_3001	25.959	339	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002744551.1_2399	29.259	270	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733579.1_2433	27.309	249	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_016749081.1_2401	23.659	317	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733698.1_2356	26.642	274	329
WP_258203953.1	lcl|NZ_JADDUQ010000060.1_cds_WP_002740236.1_2768	26.592	267	329
WP_258203953.1	lcl|NZ_JADDUQ010000003.1_cds_WP_002721725.1_1956	25.223	337	329
WP_258203953.1	lcl|NZ_JADDUQ010000003.1_cds_WP_002739935.1_2044	27.711	249	329
WP_258203953.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733757.1_2366	31.034	174	329
WP_250066499.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733627.1_2429	98.127	267	267
WP_250066499.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740926.1_2388	28.492	179	267
WP_250066499.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002738295.1_2367	26.699	206	267
WP_250066499.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002727921.1_2338	27.513	189	267
WP_250066499.1	lcl|NZ_JADDUQ010000024.1_cds_WP_002729040.1_1188	33.636	110	267
WP_250066499.1	lcl|NZ_JADDUQ010000030.1_cds_WP_002766579.1_1614	36.047	86	267
WP_250066499.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002729513.1_3113	26.344	186	267
WP_002740779.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740779.1_2428	100.000	509	509
WP_002740779.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728536.1_129	28.223	287	509
WP_002740779.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728534.1_130	31.111	90	509
WP_002740779.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740779.1_2428	100.000	509	509
WP_002740779.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728536.1_129	28.223	287	509
WP_002740779.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728534.1_130	31.111	90	509
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740721.1_2427	99.091	330	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002744551.1_2399	27.213	305	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733534.1_2430	28.990	307	330
WP_250066500.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728309.1_2659	25.275	273	330
WP_250066500.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002722638.1_683	28.723	282	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740024.1_2339	25.526	333	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_016749081.1_2401	29.412	221	330
WP_250066500.1	lcl|NZ_JADDUQ010000003.1_cds_WP_002721725.1_1956	25.306	245	330
WP_250066500.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002732331.1_3001	26.754	228	330
WP_250066500.1	lcl|NZ_JADDUQ010000077.1_cds_WP_002741146.1_3069	28.086	324	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733638.1_2393	26.460	291	330
WP_250066500.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733546.1_2364	24.354	271	330
WP_250066500.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002743770.1_3114	26.056	142	330
WP_002740826.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740826.1_2426	100.000	366	366
WP_002740826.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740861.1_2425	39.726	365	366
WP_002740826.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733737.1_2405	34.286	350	366
WP_002740826.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740294.1_2345	34.278	353	366
WP_002740826.1	lcl|NZ_JADDUQ010000024.1_cds_WP_002728994.1_1182	28.307	378	366
WP_002740826.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002738884.1_2708	29.444	360	366
WP_002740826.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733599.1_2392	27.095	358	366
WP_002740826.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002724641.1_3000	32.086	187	366
WP_002740861.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740861.1_2425	100.000	367	367
WP_002740861.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740826.1_2426	39.726	365	367
WP_002740861.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733737.1_2405	40.111	359	367
WP_002740861.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740294.1_2345	36.261	353	367
WP_002740861.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002738884.1_2708	33.333	381	367
WP_002740861.1	lcl|NZ_JADDUQ010000024.1_cds_WP_002728994.1_1182	30.053	376	367
WP_002740861.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733599.1_2392	29.661	354	367
WP_002740861.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002724641.1_3000	25.140	358	367
WP_002740729.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740729.1_2424	100.000	544	544
WP_002740729.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740729.1_2424	100.000	544	544
WP_002740998.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740998.1_2423	100.000	265	265
WP_002740998.1	lcl|NZ_JADDUQ010000030.1_cds_WP_002742191.1_1583	45.679	243	265
WP_004777170.1	lcl|NZ_JADDUQ010000004.1_cds_WP_032853071.1_2422	99.677	310	310
WP_004777170.1	lcl|NZ_JADDUQ010000036.1_cds_WP_002741402.1_1839	37.500	304	310
WP_004777170.1	lcl|NZ_JADDUQ010000020.1_cds_WP_002727287.1_953	27.586	290	310
WP_004777170.1	lcl|NZ_JADDUQ010000002.1_cds_WP_002727177.1_1523	24.887	221	310
WP_004777170.1	lcl|NZ_JADDUQ010000004.1_cds_WP_032853071.1_2422	99.677	310	310
WP_004777170.1	lcl|NZ_JADDUQ010000036.1_cds_WP_002741402.1_1839	37.500	304	310
WP_004777170.1	lcl|NZ_JADDUQ010000020.1_cds_WP_002727287.1_953	27.586	290	310
WP_004777170.1	lcl|NZ_JADDUQ010000002.1_cds_WP_002727177.1_1523	24.887	221	310
WP_002740848.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740848.1_2421	100.000	264	264
WP_002733551.1	lcl|NZ_JADDUQ010000004.1_cds_WP_032853450.1_2420	99.231	130	130
WP_004777167.1	lcl|NZ_JADDUQ010000004.1_cds_WP_004777167.1_2419	100.000	144	144
WP_002740917.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740917.1_2418	100.000	221	221
WP_002740917.1	lcl|NZ_JADDUQ010000018.1_cds_WP_011671435.1_712	28.205	78	221
WP_002740917.1	lcl|NZ_JADDUQ010000040.1_cds_WP_002727076.1_2071	28.037	107	221
WP_002733615.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002727846.1_718	30.921	152	177
WP_002733714.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740977.1_2406	32.812	384	406
WP_002733714.1	lcl|NZ_JADDUQ010000075.1_cds_WP_016749152.1_3053	27.149	221	406
WP_002733714.1	lcl|NZ_JADDUQ010000040.1_cds_WP_002740458.1_2070	22.897	214	406
WP_002733587.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740861.1_2425	41.048	229	361
WP_002733587.1	lcl|NZ_JADDUQ010000024.1_cds_WP_002728994.1_1182	29.843	382	361
WP_002733587.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740826.1_2426	32.591	359	361
WP_002733587.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740294.1_2345	28.650	363	361
WP_002733587.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733737.1_2405	31.788	302	361
WP_002733587.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733599.1_2392	28.852	357	361
WP_002733587.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002724641.1_3000	25.137	366	361
WP_002733755.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728407.1_143	28.030	132	308
WP_002733755.1	lcl|NZ_JADDUQ010000011.1_cds_WP_002728407.1_143	28.030	132	308
WP_002733621.1	lcl|NZ_JADDUQ010000038.1_cds_IP935_RS13000_1907	92.593	27	52
WP_016561424.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740804.1_2409	43.733	375	402
WP_002733555.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740977.1_2406	95.599	409	409
