WP_002725873.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	93.902	82	106
WP_002733579.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	92.994	314	314
WP_002733579.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	23.171	328	314
WP_002733579.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	27.309	249	314
WP_002733579.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	23.875	289	314
WP_002733579.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	24.540	326	314
WP_026054882.1	lcl|NZ_JQQQ01000081.1_cds_WP_000604524.1_1949	85.479	365	365
WP_002733646.1	lcl|NZ_JQQQ01000081.1_cds_WP_000884059.1_1948	95.676	185	185
WP_002733646.1	lcl|NZ_JQQQ01000014.1_cds_WP_000351733.1_406	40.714	140	185
WP_258203953.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	99.392	329	329
WP_258203953.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	32.381	315	329
WP_258203953.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	31.045	335	329
WP_258203953.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	31.148	305	329
WP_258203953.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	30.183	328	329
WP_258203953.1	lcl|NZ_JQQQ01000143.1_cds_WP_000709513.1_3053	29.429	333	329
WP_258203953.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	30.350	257	329
WP_258203953.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	29.329	283	329
WP_258203953.1	lcl|NZ_JQQQ01000076.1_cds_WP_000475904.1_1842	27.372	274	329
WP_258203953.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	25.705	319	329
WP_258203953.1	lcl|NZ_JQQQ01000128.1_cds_WP_017858396.1_2789	29.434	265	329
WP_258203953.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	24.699	332	329
WP_258203953.1	lcl|NZ_JQQQ01000081.1_cds_WP_000378097.1_1927	24.419	172	329
WP_250066499.1	lcl|NZ_JQQQ01000081.1_cds_WP_000774260.1_1946	92.509	267	267
WP_250066499.1	lcl|NZ_JQQQ01000076.1_cds_WP_000842260.1_1860	27.895	190	267
WP_250066499.1	lcl|NZ_JQQQ01000141.1_cds_WP_000667727.1_3039	31.818	110	267
WP_250066499.1	lcl|NZ_JQQQ01000036.1_cds_WP_000805357.1_1105	27.660	188	267
WP_002740779.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	96.857	509	509
WP_002740779.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.852	324	509
WP_002740779.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	509
WP_002740779.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	96.857	509	509
WP_002740779.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	26.852	324	509
WP_002740779.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	509
WP_250066500.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	95.152	330	330
WP_250066500.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	28.990	307	330
WP_250066500.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	24.632	272	330
WP_250066500.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	26.899	316	330
WP_250066500.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	24.625	333	330
WP_250066500.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	26.693	251	330
WP_250066500.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	29.412	255	330
WP_250066500.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	24.658	219	330
WP_002740826.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	95.628	366	366
WP_002740826.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	39.726	365	366
WP_002740826.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	34.262	359	366
WP_002740826.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	28.232	379	366
WP_002740826.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	31.937	382	366
WP_002740826.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	32.312	359	366
WP_002740826.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	30.084	359	366
WP_002740826.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	31.579	190	366
WP_002740861.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	95.368	367	367
WP_002740861.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	39.452	365	367
WP_002740861.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	36.314	369	367
WP_002740861.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	31.694	366	367
WP_002740861.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	31.383	376	367
WP_002740861.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	34.393	346	367
WP_002740861.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	30.159	378	367
WP_002740861.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	24.581	358	367
WP_002740729.1	lcl|NZ_JQQQ01000081.1_cds_WP_000689747.1_1941	91.544	544	544
WP_002740729.1	lcl|NZ_JQQQ01000081.1_cds_WP_000689747.1_1941	91.544	544	544
WP_002740998.1	lcl|NZ_JQQQ01000081.1_cds_WP_000342716.1_1940	94.717	265	265
WP_002740998.1	lcl|NZ_JQQQ01000050.1_cds_WP_001002662.1_1399	46.091	243	265
WP_004777170.1	lcl|NZ_JQQQ01000081.1_cds_WP_001246618.1_1939	92.581	310	310
WP_004777170.1	lcl|NZ_JQQQ01000137.1_cds_WP_000501205.1_2972	36.513	304	310
WP_004777170.1	lcl|NZ_JQQQ01000034.1_cds_WP_001183723.1_1028	26.471	306	310
WP_004777170.1	lcl|NZ_JQQQ01000065.1_cds_WP_000279894.1_1689	23.282	262	310
WP_004777170.1	lcl|NZ_JQQQ01000081.1_cds_WP_001246618.1_1939	92.581	310	310
WP_004777170.1	lcl|NZ_JQQQ01000137.1_cds_WP_000501205.1_2972	36.513	304	310
WP_004777170.1	lcl|NZ_JQQQ01000034.1_cds_WP_001183723.1_1028	26.471	306	310
WP_004777170.1	lcl|NZ_JQQQ01000065.1_cds_WP_000279894.1_1689	23.282	262	310
WP_002740848.1	lcl|NZ_JQQQ01000081.1_cds_WP_000479982.1_1938	93.182	264	264
WP_002733551.1	lcl|NZ_JQQQ01000081.1_cds_WP_000715958.1_1937	96.124	129	130
WP_004777167.1	lcl|NZ_JQQQ01000081.1_cds_WP_001088861.1_1936	98.611	144	144
WP_002740917.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226679.1_1935	95.023	221	221
WP_002740917.1	lcl|NZ_JQQQ01000041.1_cds_WP_001082179.1_1200	29.487	78	221
