WP_002725873.1	lcl|NZ_AKWH02000012.1_cds_WP_000340713.1_3311	92.683	82	106
WP_002733579.1	lcl|NZ_AKWH02000012.1_cds_WP_004768487.1_3310	91.720	314	314
WP_002733579.1	lcl|NZ_AKWH02000008.1_cds_WP_004753565.1_3621	23.171	328	314
WP_002733579.1	lcl|NZ_AKWH02000012.1_cds_WP_004768436.1_3264	20.761	289	314
WP_002733579.1	lcl|NZ_AKWH02000012.1_cds_WP_004755262.1_3237	22.776	281	314
WP_002733579.1	lcl|NZ_AKWH02000012.1_cds_WP_004768472.1_3262	21.222	311	314
WP_002733646.1	lcl|NZ_AKWH02000043.1_cds_WP_004752075.1_1375	41.429	140	185
WP_002733646.1	lcl|NZ_AKWH02000012.1_cds_WP_002725884.1_3281	34.463	177	185
WP_258203953.1	lcl|NZ_AKWH02000012.1_cds_WP_004768436.1_3264	30.721	319	329
WP_258203953.1	lcl|NZ_AKWH02000008.1_cds_WP_004753565.1_3621	31.746	315	329
WP_258203953.1	lcl|NZ_AKWH02000012.1_cds_WP_004755262.1_3237	31.045	335	329
WP_258203953.1	lcl|NZ_AKWH02000021.1_cds_WP_004751543.1_2723	31.169	308	329
WP_258203953.1	lcl|NZ_AKWH02000072.1_cds_WP_004768899.1_449	30.816	331	329
WP_258203953.1	lcl|NZ_AKWH02000012.1_cds_WP_004768472.1_3262	28.387	310	329
WP_258203953.1	lcl|NZ_AKWH02000021.1_cds_WP_004762820.1_2712	29.305	331	329
WP_258203953.1	lcl|NZ_AKWH02000027.1_cds_WP_004769131.1_2491	27.729	339	329
WP_258203953.1	lcl|NZ_AKWH02000012.1_cds_WP_004768487.1_3310	25.000	328	329
WP_258203953.1	lcl|NZ_AKWH02000012.1_cds_WP_002759862.1_3259	26.277	274	329
WP_258203953.1	lcl|NZ_AKWH02000015.1_cds_WP_004768084.1_3104	25.984	254	329
WP_258203953.1	lcl|NZ_AKWH02000018.1_cds_WP_004769914.1_2915	29.213	267	329
WP_258203953.1	lcl|NZ_AKWH02000077.1_cds_WP_004750263.1_281	25.573	262	329
WP_258203953.1	lcl|NZ_AKWH02000073.1_cds_WP_004771695.1_350	27.984	243	329
WP_250066499.1	lcl|NZ_AKWH02000012.1_cds_WP_002725899.1_3263	27.706	231	267
WP_250066499.1	lcl|NZ_AKWH02000012.1_cds_WP_004754191.1_3236	27.513	189	267
WP_250066499.1	lcl|NZ_AKWH02000027.1_cds_WP_004760150.1_2469	33.929	112	267
WP_250066499.1	lcl|NZ_AKWH02000003.1_cds_WP_004758210.1_3967	27.660	188	267
WP_002740779.1	lcl|NZ_AKWH02000018.1_cds_WP_004751764.1_2987	25.758	330	509
WP_002740779.1	lcl|NZ_AKWH02000018.1_cds_WP_004767754.1_2986	31.111	90	509
WP_002740779.1	lcl|NZ_AKWH02000018.1_cds_WP_004751764.1_2987	25.758	330	509
WP_002740779.1	lcl|NZ_AKWH02000018.1_cds_WP_004767754.1_2986	31.111	90	509
WP_250066500.1	lcl|NZ_AKWH02000021.1_cds_WP_004751543.1_2723	25.461	271	330
WP_250066500.1	lcl|NZ_AKWH02000012.1_cds_WP_004768436.1_3264	23.358	274	330
WP_250066500.1	lcl|NZ_AKWH02000012.1_cds_WP_004755262.1_3237	25.749	334	330
WP_250066500.1	lcl|NZ_AKWH02000008.1_cds_WP_004753565.1_3621	26.250	320	330
WP_250066500.1	lcl|NZ_AKWH02000015.1_cds_WP_004768084.1_3104	26.693	251	330
WP_250066500.1	lcl|NZ_AKWH02000072.1_cds_WP_004768899.1_449	29.412	255	330
WP_250066500.1	lcl|NZ_AKWH02000027.1_cds_WP_004769131.1_2491	25.333	225	330
WP_002740826.1	lcl|NZ_AKWH02000012.1_cds_WP_004768410.1_3244	34.670	349	366
WP_002740826.1	lcl|NZ_AKWH02000027.1_cds_WP_004754030.1_2475	28.760	379	366
WP_002740826.1	lcl|NZ_AKWH02000012.1_cds_WP_004768382.1_3300	33.876	307	366
WP_002740826.1	lcl|NZ_AKWH02000012.1_cds_WP_002759991.1_3287	29.412	391	366
WP_002740826.1	lcl|NZ_AKWH02000062.1_cds_WP_004752829.1_898	30.641	359	366
WP_002740826.1	lcl|NZ_AKWH02000012.1_cds_WP_004768391.1_3303	37.864	206	366
WP_002740826.1	lcl|NZ_AKWH02000062.1_cds_WP_004771239.1_823	32.105	190	366
WP_002740861.1	lcl|NZ_AKWH02000012.1_cds_WP_004768410.1_3244	35.165	364	367
WP_002740861.1	lcl|NZ_AKWH02000012.1_cds_WP_002759991.1_3287	31.989	372	367
WP_002740861.1	lcl|NZ_AKWH02000062.1_cds_WP_004752829.1_898	30.645	372	367
WP_002740861.1	lcl|NZ_AKWH02000027.1_cds_WP_004754030.1_2475	30.952	378	367
WP_002740861.1	lcl|NZ_AKWH02000012.1_cds_WP_004768382.1_3300	31.751	337	367
WP_002740861.1	lcl|NZ_AKWH02000012.1_cds_WP_004768391.1_3303	33.333	246	367
WP_002740861.1	lcl|NZ_AKWH02000062.1_cds_WP_004771239.1_823	24.302	358	367
WP_002740998.1	lcl|NZ_AKWH02000032.1_cds_WP_004770258.1_2267	47.325	243	265
WP_004777170.1	lcl|NZ_AKWH02000068.1_cds_WP_004771458.1_645	36.842	304	310
WP_004777170.1	lcl|NZ_AKWH02000023.1_cds_WP_004754016.1_2650	26.645	304	310
WP_004777170.1	lcl|NZ_AKWH02000043.1_cds_WP_004752420.1_1307	22.901	262	310
WP_004777170.1	lcl|NZ_AKWH02000068.1_cds_WP_004771458.1_645	36.842	304	310
WP_004777170.1	lcl|NZ_AKWH02000023.1_cds_WP_004754016.1_2650	26.645	304	310
WP_004777170.1	lcl|NZ_AKWH02000043.1_cds_WP_004752420.1_1307	22.901	262	310
WP_002740917.1	lcl|NZ_AKWH02000008.1_cds_WP_004769551.1_3592	28.205	78	221
WP_002740917.1	lcl|NZ_AKWH02000068.1_cds_WP_004751308.1_629	29.703	101	221
WP_002733615.1	lcl|NZ_AKWH02000008.1_cds_WP_004754859.1_3585	30.921	152	177
WP_002733714.1	lcl|NZ_AKWH02000068.1_cds_WP_004763473.1_628	24.519	208	406
WP_002733714.1	lcl|NZ_AKWH02000008.1_cds_WP_004769551.1_3592	23.926	163	406
WP_002733587.1	lcl|NZ_AKWH02000012.1_cds_WP_002759991.1_3287	32.888	374	361
WP_002733587.1	lcl|NZ_AKWH02000027.1_cds_WP_004754030.1_2475	30.105	382	361
WP_002733587.1	lcl|NZ_AKWH02000012.1_cds_WP_004768391.1_3303	38.426	216	361
WP_002733587.1	lcl|NZ_AKWH02000012.1_cds_WP_004768382.1_3300	37.264	212	361
WP_002733587.1	lcl|NZ_AKWH02000012.1_cds_WP_004768410.1_3244	33.465	254	361
WP_002733587.1	lcl|NZ_AKWH02000062.1_cds_WP_004771239.1_823	25.278	360	361
WP_002733621.1	lcl|NZ_AKWH02000012.1_cds_LEP1GSC131_RS2000000231465_3252	88.889	45	52
WP_002733621.1	lcl|NZ_AKWH02000052.1_cds_LEP1GSC131_RS2000000230510_1144	92.593	27	52
WP_002733555.1	lcl|NZ_AKWH02000008.1_cds_WP_004769551.1_3592	24.845	161	409
WP_002733555.1	lcl|NZ_AKWH02000068.1_cds_WP_004763473.1_628	22.297	148	409
WP_002733737.1	lcl|NZ_AKWH02000012.1_cds_WP_004768410.1_3244	38.268	358	363
WP_002733737.1	lcl|NZ_AKWH02000062.1_cds_WP_004752829.1_898	34.627	335	363
WP_002733737.1	lcl|NZ_AKWH02000027.1_cds_WP_004754030.1_2475	28.954	373	363
WP_002733737.1	lcl|NZ_AKWH02000012.1_cds_WP_002759991.1_3287	29.459	370	363
WP_002733737.1	lcl|NZ_AKWH02000012.1_cds_WP_004768382.1_3300	30.682	264	363
WP_002733737.1	lcl|NZ_AKWH02000012.1_cds_WP_004768391.1_3303	31.364	220	363
WP_002733737.1	lcl|NZ_AKWH02000062.1_cds_WP_004771239.1_823	24.928	345	363
WP_002733611.1	lcl|NZ_AKWH02000012.1_cds_WP_004754967.1_3239	41.011	178	176
WP_016749081.1	lcl|NZ_AKWH02000072.1_cds_WP_004768899.1_449	27.052	329	313
WP_016749081.1	lcl|NZ_AKWH02000012.1_cds_WP_004768472.1_3262	29.032	310	313
WP_016749081.1	lcl|NZ_AKWH02000008.1_cds_WP_004753565.1_3621	25.000	320	313
WP_016749081.1	lcl|NZ_AKWH02000021.1_cds_WP_004751543.1_2723	26.182	275	313
WP_016749081.1	lcl|NZ_AKWH02000012.1_cds_WP_004755262.1_3237	21.515	330	313
WP_016749081.1	lcl|NZ_AKWH02000012.1_cds_WP_004768436.1_3264	26.295	251	313
WP_016749081.1	lcl|NZ_AKWH02000077.1_cds_WP_004750263.1_281	24.468	188	313
WP_016749081.1	lcl|NZ_AKWH02000012.1_cds_WP_004768487.1_3310	23.620	326	313
WP_016749081.1	lcl|NZ_AKWH02000012.1_cds_WP_004754203.1_3258	24.400	250	313
WP_016749081.1	lcl|NZ_AKWH02000015.1_cds_WP_004768084.1_3104	24.797	246	313
