WP_002725873.1	lcl|NZ_JQPA01000005.1_cds_WP_000340715.1_140	93.902	82	106
WP_002733579.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	92.994	314	314
WP_002733579.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	27.711	249	314
WP_002733579.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	23.171	328	314
WP_002733579.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	23.875	289	314
WP_002733579.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	24.540	326	314
WP_002733579.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	23.944	284	314
WP_026054882.1	lcl|NZ_JQPA01000005.1_cds_WP_000604524.1_142	85.479	365	365
WP_002733646.1	lcl|NZ_JQPA01000005.1_cds_WP_000884059.1_143	95.676	185	185
WP_002733646.1	lcl|NZ_JQPA01000116.1_cds_WP_000351733.1_2854	40.714	140	185
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	98.784	329	329
WP_258203953.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	32.381	315	329
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	31.045	335	329
WP_258203953.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	31.475	305	329
WP_258203953.1	lcl|NZ_JQPA01000029.1_cds_WP_061230270.1_1168	30.488	328	329
WP_258203953.1	lcl|NZ_JQPA01000162.1_cds_WP_000709511.1_3420	29.730	333	329
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	30.350	257	329
WP_258203953.1	lcl|NZ_JQPA01000020.1_cds_WP_000688696.1_840	29.329	283	329
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_000475901.1_194	27.372	274	329
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	25.705	319	329
WP_258203953.1	lcl|NZ_JQPA01000008.1_cds_WP_001074779.1_365	29.057	265	329
WP_258203953.1	lcl|NZ_JQPA01000026.1_cds_WP_061260495.1_1129	24.699	332	329
WP_258203953.1	lcl|NZ_JQPA01000005.1_cds_WP_000378097.1_164	24.419	172	329
WP_250066499.1	lcl|NZ_JQPA01000005.1_cds_WP_000774261.1_145	92.509	267	267
WP_250066499.1	lcl|NZ_JQPA01000005.1_cds_WP_000842260.1_212	27.895	190	267
WP_250066499.1	lcl|NZ_JQPA01000113.1_cds_WP_000667727.1_2780	31.818	110	267
WP_250066499.1	lcl|NZ_JQPA01000015.1_cds_WP_000805357.1_672	27.660	188	267
WP_002740779.1	lcl|NZ_JQPA01000005.1_cds_WP_025180802.1_146	96.857	509	509
WP_002740779.1	lcl|NZ_JQPA01000032.1_cds_WP_000291581.1_1389	26.852	324	509
WP_002740779.1	lcl|NZ_JQPA01000032.1_cds_WP_000364504.1_1390	31.111	90	509
WP_002740779.1	lcl|NZ_JQPA01000005.1_cds_WP_025180802.1_146	96.857	509	509
WP_002740779.1	lcl|NZ_JQPA01000032.1_cds_WP_000291581.1_1389	26.852	324	509
WP_002740779.1	lcl|NZ_JQPA01000032.1_cds_WP_000364504.1_1390	31.111	90	509
WP_250066500.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	95.152	330	330
WP_250066500.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	28.664	307	330
WP_250066500.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	27.215	316	330
WP_250066500.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	24.265	272	330
WP_250066500.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	24.625	333	330
WP_250066500.1	lcl|NZ_JQPA01000026.1_cds_WP_061260495.1_1129	26.693	251	330
WP_250066500.1	lcl|NZ_JQPA01000029.1_cds_WP_061230270.1_1168	29.412	255	330
WP_250066500.1	lcl|NZ_JQPA01000020.1_cds_WP_000688696.1_840	25.571	219	330
WP_002740826.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	95.628	366	366
WP_002740826.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	39.726	365	366
WP_002740826.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	33.705	359	366
WP_002740826.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	31.937	382	366
WP_002740826.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	27.968	379	366
WP_002740826.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	32.123	358	366
WP_002740826.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	30.084	359	366
WP_002740826.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	31.579	190	366
WP_002740861.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	95.368	367	367
WP_002740861.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	39.452	365	367
WP_002740861.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	36.043	369	367
WP_002740861.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	31.781	365	367
WP_002740861.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	31.383	376	367
WP_002740861.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	34.393	346	367
WP_002740861.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	30.159	378	367
WP_002740861.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.581	358	367
WP_002740729.1	lcl|NZ_JQPA01000005.1_cds_WP_000689743.1_150	91.912	544	544
WP_002740729.1	lcl|NZ_JQPA01000192.1_cds_WP_061266477.1_3686	30.108	93	544
WP_002740729.1	lcl|NZ_JQPA01000005.1_cds_WP_000689743.1_150	91.912	544	544
WP_002740729.1	lcl|NZ_JQPA01000192.1_cds_WP_061266477.1_3686	30.108	93	544
WP_002740998.1	lcl|NZ_JQPA01000005.1_cds_WP_000342716.1_151	94.717	265	265
WP_002740998.1	lcl|NZ_JQPA01000009.1_cds_WP_001002663.1_399	46.091	243	265
WP_004777170.1	lcl|NZ_JQPA01000005.1_cds_WP_001246618.1_152	92.581	310	310
WP_004777170.1	lcl|NZ_JQPA01000189.1_cds_WP_000501205.1_3660	36.513	304	310
WP_004777170.1	lcl|NZ_JQPA01000093.1_cds_WP_001183723.1_2568	26.471	306	310
WP_004777170.1	lcl|NZ_JQPA01000121.1_cds_WP_000279894.1_2895	23.282	262	310
WP_004777170.1	lcl|NZ_JQPA01000005.1_cds_WP_001246618.1_152	92.581	310	310
WP_004777170.1	lcl|NZ_JQPA01000189.1_cds_WP_000501205.1_3660	36.513	304	310
WP_004777170.1	lcl|NZ_JQPA01000093.1_cds_WP_001183723.1_2568	26.471	306	310
WP_004777170.1	lcl|NZ_JQPA01000121.1_cds_WP_000279894.1_2895	23.282	262	310
WP_002740848.1	lcl|NZ_JQPA01000005.1_cds_WP_061260327.1_153	92.424	264	264
WP_002733551.1	lcl|NZ_JQPA01000005.1_cds_WP_000715958.1_154	96.124	129	130
WP_004777167.1	lcl|NZ_JQPA01000005.1_cds_WP_001088861.1_155	98.611	144	144
WP_002740917.1	lcl|NZ_JQPA01000005.1_cds_WP_000517241.1_156	95.928	221	221
WP_002740917.1	lcl|NZ_JQPA01000042.1_cds_WP_001082179.1_1621	29.487	78	221
WP_002740917.1	lcl|NZ_JQPA01000279.1_cds_WP_001069832.1_4092	28.440	109	221
WP_002733615.1	lcl|NZ_JQPA01000005.1_cds_WP_000611594.1_157	82.286	175	177
WP_002733615.1	lcl|NZ_JQPA01000029.1_cds_WP_001206947.1_1290	30.921	152	177
WP_002733714.1	lcl|NZ_JQPA01000005.1_cds_WP_061260329.1_158	80.451	399	406
WP_002733714.1	lcl|NZ_JQPA01000279.1_cds_WP_000347675.1_4093	26.457	223	406
WP_002733714.1	lcl|NZ_JQPA01000042.1_cds_WP_001082179.1_1621	25.153	163	406
WP_002733587.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	93.557	357	361
WP_002733587.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	41.048	229	361
WP_002733587.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	30.026	383	361
WP_002733587.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	29.508	366	361
WP_002733587.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	31.092	357	361
WP_002733587.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	31.333	300	361
WP_002733587.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	25.549	364	361
WP_002733755.1	lcl|NZ_JQPA01000005.1_cds_WP_002106397.1_160	91.234	308	308
WP_002733755.1	lcl|NZ_JQPA01000005.1_cds_WP_002106393.1_172	27.451	153	308
WP_002733755.1	lcl|NZ_JQPA01000005.1_cds_WP_002106397.1_160	91.234	308	308
WP_002733755.1	lcl|NZ_JQPA01000005.1_cds_WP_002106393.1_172	27.451	153	308
WP_002733621.1	lcl|NZ_JQPA01000167.1_cds_JH14_RS24345_3441	74.074	27	52
WP_016561424.1	lcl|NZ_JQPA01000005.1_cds_WP_002106356.1_161	32.425	367	402
WP_016561424.1	lcl|NZ_JQPA01000005.1_cds_WP_001102880.1_162	30.041	243	402
WP_002733555.1	lcl|NZ_JQPA01000005.1_cds_WP_061260329.1_158	33.092	414	409
WP_002733555.1	lcl|NZ_JQPA01000279.1_cds_WP_000347675.1_4093	24.324	148	409
WP_002733555.1	lcl|NZ_JQPA01000042.1_cds_WP_001082179.1_1621	24.224	161	409
WP_002733737.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	38.268	358	363
WP_002733737.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	39.554	359	363
WP_002733737.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	33.616	354	363
WP_002733737.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	34.030	335	363
WP_002733737.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	32.000	375	363
WP_002733737.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	27.882	373	363
WP_002733737.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	31.894	301	363
WP_002733737.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	24.638	345	363
WP_002733611.1	lcl|NZ_JQPA01000005.1_cds_WP_001159758.1_209	40.556	180	176
