WP_002725873.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746496.1_2279	60.811	74	106
WP_002733579.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	83.548	310	314
WP_002733579.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	26.837	313	314
WP_002733579.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	23.030	330	314
WP_002733579.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	21.552	232	314
WP_002733579.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	22.043	186	314
WP_002733579.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	23.438	320	314
WP_002733579.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	25.806	186	314
WP_026054882.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753116.1_2276	53.867	362	365
WP_002733646.1	lcl|NZ_JAIZBJ010000003.1_cds_WP_135744205.1_2798	33.108	148	185
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745407.1_1523	31.210	314	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753201.1_2212	27.874	348	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_338092125.1_2234	31.013	316	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135744912.1_910	29.870	308	329
WP_258203953.1	lcl|NZ_JAIZBJ010000006.1_cds_WP_135743732.1_3469	29.326	341	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745382.1_1496	27.476	313	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745055.1_1084	27.914	326	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753159.1_2246	26.937	271	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753148.1_2258	25.484	310	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_135746495.1_2278	26.019	319	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238734906.1_1151	29.249	253	329
WP_258203953.1	lcl|NZ_JAIZBJ010000002.1_cds_WP_238753183.1_2227	26.506	249	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_238752882.1_1859	24.314	255	329
WP_258203953.1	lcl|NZ_JAIZBJ010000001.1_cds_WP_135745455.1_1577	29.200	250	329
