WP_002725873.1	lcl|NZ_VCHK01000019.1_cds_WP_002725873.1_992	100.000	106	106
WP_002733579.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	98.726	314	314
WP_002733579.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	24.308	325	314
WP_002733579.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	22.277	202	314
WP_002733579.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.137	183	314
WP_002733579.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	23.132	281	314
WP_002733579.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	25.723	311	314
WP_002733579.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	20.809	173	314
WP_002733646.1	lcl|NZ_VCHK01000001.1_cds_WP_002750963.1_68	36.364	154	185
WP_002733646.1	lcl|NZ_VCHK01000019.1_cds_WP_011669938.1_960	33.898	177	185
WP_258203953.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	31.034	319	329
WP_258203953.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	30.794	315	329
WP_258203953.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	31.642	335	329
WP_258203953.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	31.190	311	329
WP_258203953.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	28.852	305	329
WP_258203953.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	27.566	341	329
WP_258203953.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	30.032	313	329
WP_258203953.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	28.182	330	329
WP_258203953.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	24.852	338	329
WP_258203953.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	27.711	249	329
WP_258203953.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	26.592	267	329
WP_258203953.1	lcl|NZ_VCHK01000056.1_cds_WP_011669959.1_2437	25.993	277	329
WP_258203953.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	24.629	337	329
WP_250066499.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	26.957	230	267
WP_250066499.1	lcl|NZ_VCHK01000062.1_cds_WP_011669974.1_2618	27.513	189	267
WP_250066499.1	lcl|NZ_VCHK01000026.1_cds_WP_011670832.1_1381	33.636	110	267
WP_250066499.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	36.047	86	267
WP_250066499.1	lcl|NZ_VCHK01000105.1_cds_WP_011671577.1_245	26.344	186	267
WP_002740779.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	28.028	289	509
WP_002740779.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	509
