WP_002725873.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	93.902	82	106
WP_002733579.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	92.994	314	314
WP_002733579.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	23.171	328	314
WP_002733579.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	27.309	249	314
WP_002733579.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	24.221	289	314
WP_002733579.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	24.540	326	314
WP_026054882.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	84.932	365	365
WP_002733646.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	95.676	185	185
WP_002733646.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	40.714	140	185
WP_258203953.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	98.480	329	329
WP_258203953.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.381	315	329
WP_258203953.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	31.343	335	329
WP_258203953.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	31.148	305	329
WP_258203953.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	30.183	328	329
WP_258203953.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	29.129	333	329
WP_258203953.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	30.350	257	329
WP_258203953.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	29.329	283	329
WP_258203953.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	27.372	274	329
WP_258203953.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	25.392	319	329
WP_258203953.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	29.057	265	329
WP_258203953.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	24.852	338	329
WP_258203953.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000378097.1_1691	24.419	172	329
WP_250066499.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	92.135	267	267
WP_250066499.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	27.895	190	267
WP_250066499.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	27.660	188	267
WP_250066499.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	28.866	97	267
WP_002740779.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	97.053	509	509
WP_002740779.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.852	324	509
