WP_002725873.1	lcl|NZ_AHNT02000019.1_cds_WP_000340715.1_3438	93.902	82	106
WP_002733579.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	92.994	314	314
WP_002733579.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	23.171	328	314
WP_002733579.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	27.309	249	314
WP_002733579.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	23.875	289	314
WP_002733579.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	24.540	326	314
WP_026054882.1	lcl|NZ_AHNT02000019.1_cds_WP_000604524.1_3436	85.479	365	365
WP_002733646.1	lcl|NZ_AHNT02000019.1_cds_WP_000884059.1_3435	95.676	185	185
WP_002733646.1	lcl|NZ_AHNT02000071.1_cds_WP_000351733.1_842	40.714	140	185
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	99.088	329	329
WP_258203953.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	32.381	315	329
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	31.045	335	329
WP_258203953.1	lcl|NZ_AHNT02000060.1_cds_WP_001984071.1_1379	31.475	305	329
WP_258203953.1	lcl|NZ_AHNT02000074.1_cds_WP_000649925.1_441	30.183	328	329
WP_258203953.1	lcl|NZ_AHNT02000060.1_cds_WP_000709511.1_1368	29.730	333	329
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	30.350	257	329
WP_258203953.1	lcl|NZ_AHNT02000060.1_cds_WP_000688696.1_1399	29.329	283	329
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_000475904.1_3384	27.372	274	329
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	25.705	319	329
WP_258203953.1	lcl|NZ_AHNT02000038.1_cds_WP_001074787.1_2232	29.434	265	329
WP_258203953.1	lcl|NZ_AHNT02000062.1_cds_WP_001003557.1_1301	25.000	332	329
WP_258203953.1	lcl|NZ_AHNT02000019.1_cds_WP_000378097.1_3414	24.419	172	329
WP_250066499.1	lcl|NZ_AHNT02000019.1_cds_WP_000774260.1_3433	92.509	267	267
WP_250066499.1	lcl|NZ_AHNT02000019.1_cds_WP_000842260.1_3366	27.895	190	267
WP_250066499.1	lcl|NZ_AHNT02000060.1_cds_WP_000667727.1_1421	31.818	110	267
WP_250066499.1	lcl|NZ_AHNT02000067.1_cds_WP_000805357.1_1196	27.660	188	267
WP_002740779.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	96.660	509	509
WP_002740779.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	26.852	324	509
WP_002740779.1	lcl|NZ_AHNT02000038.1_cds_WP_000364507.1_2309	31.111	90	509
WP_002740779.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	96.660	509	509
WP_002740779.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	26.852	324	509
