WP_002725873.1	lcl|NZ_RQHI01000027.1_cds_WP_035983633.1_2407	62.162	74	106
WP_002733579.1	lcl|NZ_RQHI01000027.1_cds_WP_100716953.1_2404	80.645	310	314
WP_002733579.1	lcl|NZ_RQHI01000053.1_cds_WP_100718697.1_491	24.149	323	314
WP_002733579.1	lcl|NZ_RQHI01000053.1_cds_WP_135630011.1_518	26.087	322	314
WP_002733579.1	lcl|NZ_RQHI01000027.1_cds_WP_135697848.1_2405	22.120	217	314
WP_002733579.1	lcl|NZ_RQHI01000050.1_cds_WP_004788049.1_3625	22.043	186	314
WP_002733579.1	lcl|NZ_RQHI01000053.1_cds_WP_100719192.1_1092	22.324	327	314
WP_002733646.1	lcl|NZ_RQHI01000027.1_cds_WP_004788859.1_1995	33.871	124	185
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_100718697.1_491	30.573	314	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_100719192.1_1092	30.000	310	329
WP_258203953.1	lcl|NZ_RQHI01000027.1_cds_WP_135697848.1_2405	27.353	340	329
WP_258203953.1	lcl|NZ_RQHI01000050.1_cds_WP_004788049.1_3625	29.032	341	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_135630011.1_518	27.157	313	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_004787140.1_905	26.168	321	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_135629813.1_833	31.496	254	329
WP_258203953.1	lcl|NZ_RQHI01000027.1_cds_WP_100716953.1_2404	24.843	318	329
WP_258203953.1	lcl|NZ_RQHI01000050.1_cds_WP_210412568.1_3636	26.840	231	329
WP_258203953.1	lcl|NZ_RQHI01000027.1_cds_WP_100734655.1_2352	26.217	267	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_135630297.1_159	22.835	254	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_135630056.1_437	28.112	249	329
WP_258203953.1	lcl|NZ_RQHI01000053.1_cds_WP_135629806.1_841	23.881	268	329
WP_258203953.1	lcl|NZ_RQHI01000027.1_cds_WP_020777698.1_2403	24.691	243	329
WP_250066499.1	lcl|NZ_RQHI01000027.1_cds_WP_020777677.1_2291	25.564	266	267
WP_250066499.1	lcl|NZ_RQHI01000027.1_cds_WP_100716951.1_2406	24.413	213	267
WP_250066499.1	lcl|NZ_RQHI01000053.1_cds_WP_100720616.1_984	28.070	171	267
WP_250066499.1	lcl|NZ_RQHI01000050.1_cds_WP_100719638.1_3624	27.513	189	267
WP_002740779.1	lcl|NZ_RQHI01000027.1_cds_WP_100734512.1_2017	23.913	322	509
WP_002740779.1	lcl|NZ_RQHI01000027.1_cds_WP_135610134.1_2018	28.302	106	509
WP_002740779.1	lcl|NZ_RQHI01000027.1_cds_WP_100734512.1_2017	23.913	322	509
WP_002740779.1	lcl|NZ_RQHI01000027.1_cds_WP_135610134.1_2018	28.302	106	509
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_100719192.1_1092	24.262	305	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_100718697.1_491	28.261	276	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_135629813.1_833	29.614	233	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_135630011.1_518	25.378	331	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_135629806.1_841	25.681	257	330
WP_250066500.1	lcl|NZ_RQHI01000027.1_cds_WP_020777698.1_2403	31.008	129	330
WP_250066500.1	lcl|NZ_RQHI01000027.1_cds_WP_135697848.1_2405	26.437	261	330
WP_250066500.1	lcl|NZ_RQHI01000050.1_cds_WP_004788049.1_3625	23.841	302	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_135630297.1_159	29.114	158	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_135630056.1_437	25.121	207	330
WP_250066500.1	lcl|NZ_RQHI01000053.1_cds_WP_004787140.1_905	28.000	150	330
WP_002740826.1	lcl|NZ_RQHI01000027.1_cds_WP_135697837.1_2379	33.427	356	366
WP_002740826.1	lcl|NZ_RQHI01000053.1_cds_WP_135630399.1_770	28.684	380	366
WP_002740826.1	lcl|NZ_RQHI01000027.1_cds_WP_210412541.1_2402	31.234	381	366
WP_002740826.1	lcl|NZ_RQHI01000027.1_cds_WP_100716963.1_2391	30.168	358	366
WP_002740826.1	lcl|NZ_RQHI01000010.1_cds_WP_100734244.1_3411	29.609	358	366
WP_002740826.1	lcl|NZ_RQHI01000053.1_cds_WP_100719471.1_1425	23.009	339	366
WP_002740861.1	lcl|NZ_RQHI01000027.1_cds_WP_135697837.1_2379	36.415	357	367
WP_002740861.1	lcl|NZ_RQHI01000027.1_cds_WP_210412541.1_2402	33.162	389	367
WP_002740861.1	lcl|NZ_RQHI01000027.1_cds_WP_100716963.1_2391	32.295	353	367
WP_002740861.1	lcl|NZ_RQHI01000010.1_cds_WP_100734244.1_3411	28.877	374	367
WP_002740861.1	lcl|NZ_RQHI01000053.1_cds_WP_135630399.1_770	27.249	378	367
WP_002740861.1	lcl|NZ_RQHI01000053.1_cds_WP_100719471.1_1425	25.770	357	367
WP_002740998.1	lcl|NZ_RQHI01000053.1_cds_WP_100718239.1_1370	42.798	243	265
WP_004777170.1	lcl|NZ_RQHI01000053.1_cds_WP_135630198.1_253	35.484	310	310
WP_004777170.1	lcl|NZ_RQHI01000035.1_cds_WP_135630573.1_3084	32.231	242	310
WP_004777170.1	lcl|NZ_RQHI01000027.1_cds_WP_100721131.1_1929	22.433	263	310
WP_004777170.1	lcl|NZ_RQHI01000053.1_cds_WP_135630198.1_253	35.484	310	310
WP_004777170.1	lcl|NZ_RQHI01000035.1_cds_WP_135630573.1_3084	32.231	242	310
WP_004777170.1	lcl|NZ_RQHI01000027.1_cds_WP_100721131.1_1929	22.433	263	310
WP_002733551.1	lcl|NZ_RQHI01000041.1_cds_WP_135630672.1_3757	26.667	105	130
WP_002740917.1	lcl|NZ_RQHI01000050.1_cds_WP_135631157.1_3691	30.303	99	221
WP_002733615.1	lcl|NZ_RQHI01000053.1_cds_WP_100720970.1_707	33.793	145	177
WP_002733714.1	lcl|NZ_RQHI01000027.1_cds_WP_135630978.1_1902	24.706	170	406
WP_002733587.1	lcl|NZ_RQHI01000027.1_cds_WP_100716963.1_2391	36.533	323	361
WP_002733587.1	lcl|NZ_RQHI01000027.1_cds_WP_210412541.1_2402	31.560	282	361
WP_002733587.1	lcl|NZ_RQHI01000053.1_cds_WP_135630399.1_770	27.937	383	361
WP_002733587.1	lcl|NZ_RQHI01000027.1_cds_WP_135697837.1_2379	35.950	242	361
WP_002733587.1	lcl|NZ_RQHI01000053.1_cds_WP_100719471.1_1425	23.913	368	361
WP_002733587.1	lcl|NZ_RQHI01000010.1_cds_WP_100734244.1_3411	29.719	249	361
WP_002733555.1	lcl|NZ_RQHI01000053.1_cds_WP_135629591.1_1310	25.984	127	409
WP_002733737.1	lcl|NZ_RQHI01000027.1_cds_WP_135697837.1_2379	40.286	350	363
WP_002733737.1	lcl|NZ_RQHI01000010.1_cds_WP_100734244.1_3411	32.394	355	363
WP_002733737.1	lcl|NZ_RQHI01000027.1_cds_WP_210412541.1_2402	30.026	383	363
WP_002733737.1	lcl|NZ_RQHI01000027.1_cds_WP_100716963.1_2391	31.471	340	363
WP_002733737.1	lcl|NZ_RQHI01000053.1_cds_WP_135630399.1_770	28.351	388	363
