WP_002725873.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000340715.1_2535	93.902	82	106
WP_002733579.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000410273.1_2534	92.994	314	314
WP_002733579.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	27.711	249	314
WP_002733579.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	23.171	328	314
WP_002733579.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	22.909	275	314
WP_002733579.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	23.875	289	314
WP_002733579.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	25.688	327	314
WP_002733579.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	24.540	326	314
WP_026054882.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831015.1_584	84.766	256	365
WP_026054882.1	lcl|NZ_JAJSDI010000482.1_cds_WP_240831159.1_2533	88.172	93	365
WP_002733646.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000884059.1_583	95.676	185	185
WP_002733646.1	lcl|NZ_JAJSDI010000005.1_cds_WP_000351733.1_2941	40.714	140	185
WP_258203953.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	98.176	329	329
WP_258203953.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	32.381	315	329
WP_258203953.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	31.045	335	329
WP_258203953.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	31.988	322	329
WP_258203953.1	lcl|NZ_JAJSDI010000104.1_cds_WP_002064390.1_48	31.148	305	329
WP_258203953.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	30.183	328	329
WP_258203953.1	lcl|NZ_JAJSDI010000397.1_cds_WP_000709511.1_2161	29.730	333	329
WP_258203953.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000601375.1_619	24.161	298	329
WP_258203953.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	30.350	257	329
WP_258203953.1	lcl|NZ_JAJSDI010000695.1_cds_WP_000688698.1_3204	29.329	283	329
WP_258203953.1	lcl|NZ_JAJSDI010000482.1_cds_WP_000410273.1_2534	25.705	319	329
WP_258203953.1	lcl|NZ_JAJSDI010000513.1_cds_WP_240831184.1_2670	27.372	274	329
WP_258203953.1	lcl|NZ_JAJSDI010000250.1_cds_WP_240831063.1_1341	29.057	265	329
WP_258203953.1	lcl|NZ_JAJSDI010000247.1_cds_WP_240831060.1_1312	26.378	254	329
WP_258203953.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000487319.1_621	27.385	325	329
WP_250066499.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000774259.1_581	92.135	267	267
WP_250066499.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000859505.1_622	28.155	206	267
WP_250066499.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000800439.1_854	28.492	179	267
WP_250066499.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000842260.1_2013	27.895	190	267
WP_250066499.1	lcl|NZ_JAJSDI010000047.1_cds_WP_000667727.1_2517	31.818	110	267
WP_250066499.1	lcl|NZ_JAJSDI010000185.1_cds_WP_000805357.1_833	27.660	188	267
WP_002740779.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000612799.1_580	96.857	509	509
WP_002740779.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000291581.1_3649	26.852	324	509
WP_002740779.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000364504.1_3650	31.111	90	509
WP_002740779.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000612799.1_580	96.857	509	509
WP_002740779.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000291581.1_3649	26.852	324	509
WP_002740779.1	lcl|NZ_JAJSDI010000008.1_cds_WP_000364504.1_3650	31.111	90	509
WP_250066500.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001067557.1_579	95.152	330	330
WP_250066500.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000646255.1_582	28.990	307	330
WP_250066500.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000600891.1_849	27.444	266	330
WP_250066500.1	lcl|NZ_JAJSDI010000013.1_cds_WP_000744695.1_416	27.532	316	330
WP_250066500.1	lcl|NZ_JAJSDI010000104.1_cds_WP_002064390.1_48	24.632	272	330
WP_250066500.1	lcl|NZ_JAJSDI010000362.1_cds_WP_000723081.1_2014	24.625	333	330
WP_250066500.1	lcl|NZ_JAJSDI010000247.1_cds_WP_240831060.1_1312	26.693	251	330
WP_250066500.1	lcl|NZ_JAJSDI010000377.1_cds_WP_000649929.1_2075	29.412	255	330
WP_250066500.1	lcl|NZ_JAJSDI010000695.1_cds_WP_000688698.1_3204	24.658	219	330
WP_250066500.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000487319.1_621	26.761	284	330
WP_250066500.1	lcl|NZ_JAJSDI010000161.1_cds_WP_000601375.1_619	26.374	273	330
WP_002740826.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001198107.1_578	95.628	366	366
WP_002740826.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000608291.1_577	39.837	369	366
WP_002740826.1	lcl|NZ_JAJSDI010000580.1_cds_WP_240831236.1_2886	34.097	349	366
WP_002740826.1	lcl|NZ_JAJSDI010000560.1_cds_WP_001281953.1_2820	28.232	379	366
WP_002740826.1	lcl|NZ_JAJSDI010000096.1_cds_WP_000346041.1_3758	28.090	356	366
WP_002740826.1	lcl|NZ_JAJSDI010000179.1_cds_WP_000538755.1_767	30.084	359	366
WP_002740826.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000947841.1_850	26.957	345	366
WP_002740826.1	lcl|NZ_JAJSDI010000391.1_cds_WP_001982414.1_2149	31.579	190	366
WP_002740861.1	lcl|NZ_JAJSDI010000157.1_cds_WP_000608291.1_577	95.368	367	367
WP_002740861.1	lcl|NZ_JAJSDI010000157.1_cds_WP_001198107.1_578	39.452	365	367
WP_002740861.1	lcl|NZ_JAJSDI010000580.1_cds_WP_240831236.1_2886	35.457	361	367
WP_002740861.1	lcl|NZ_JAJSDI010000179.1_cds_WP_000538755.1_767	31.383	376	367
WP_002740861.1	lcl|NZ_JAJSDI010000560.1_cds_WP_001281953.1_2820	30.159	378	367
WP_002740861.1	lcl|NZ_JAJSDI010000096.1_cds_WP_000346041.1_3758	24.933	373	367
WP_002740861.1	lcl|NZ_JAJSDI010000188.1_cds_WP_000947841.1_850	26.124	356	367
WP_002740861.1	lcl|NZ_JAJSDI010000391.1_cds_WP_001982414.1_2149	24.581	358	367
WP_002740729.1	lcl|NZ_JAJSDI010000738.1_cds_WP_240831358.1_3320	89.389	311	544
WP_002740729.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831014.1_576	96.296	162	544
WP_002740729.1	lcl|NZ_JAJSDI010000738.1_cds_WP_240831358.1_3320	89.389	311	544
WP_002740729.1	lcl|NZ_JAJSDI010000157.1_cds_WP_240831014.1_576	96.296	162	544
WP_002740998.1	lcl|NZ_JAJSDI010000765.1_cds_WP_240831387.1_3377	94.615	260	265
WP_002740998.1	lcl|NZ_JAJSDI010000468.1_cds_WP_001002662.1_2473	46.091	243	265
WP_004777170.1	lcl|NZ_JAJSDI010000669.1_cds_WP_001246623.1_3136	94.194	310	310
