WP_002725873.1	lcl|NZ_AOVW01000110.1_cds_WP_000340715.1_1875	93.902	82	106
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_000410273.1_1876	92.994	314	314
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_000093099.1_1896	58.730	63	314
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_000646250.1_1879	27.711	249	314
WP_002733579.1	lcl|NZ_AOVW01000056.1_cds_WP_000744700.1_903	23.171	328	314
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_000600889.1_1905	22.909	275	314
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_000723090.1_1958	23.875	289	314
WP_002733579.1	lcl|NZ_AOVW01000110.1_cds_WP_001067557.1_1882	24.540	326	314
WP_026054882.1	lcl|NZ_AOVW01000110.1_cds_WP_000604524.1_1877	85.479	365	365
WP_002733646.1	lcl|NZ_AOVW01000110.1_cds_WP_000884059.1_1878	95.676	185	185
WP_002733646.1	lcl|NZ_AOVW01000144.1_cds_WP_000351733.1_3295	40.714	140	185
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000646250.1_1879	98.480	329	329
WP_258203953.1	lcl|NZ_AOVW01000056.1_cds_WP_000744700.1_903	32.381	315	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000723090.1_1958	31.045	335	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000600889.1_1905	31.677	322	329
WP_258203953.1	lcl|NZ_AOVW01000045.1_cds_WP_001984071.1_751	31.475	305	329
WP_258203953.1	lcl|NZ_AOVW01000133.1_cds_WP_000649925.1_2924	30.183	328	329
WP_258203953.1	lcl|NZ_AOVW01000038.1_cds_WP_000709511.1_605	29.730	333	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000601375.1_1932	24.161	298	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_001067557.1_1882	30.350	257	329
WP_258203953.1	lcl|NZ_AOVW01000150.1_cds_WP_000688695.1_3510	29.329	283	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000475904.1_1941	27.372	274	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000410273.1_1876	25.705	319	329
WP_258203953.1	lcl|NZ_AOVW01000137.1_cds_WP_001074785.1_3049	29.434	265	329
WP_258203953.1	lcl|NZ_AOVW01000129.1_cds_WP_001003555.1_2768	25.148	338	329
WP_258203953.1	lcl|NZ_AOVW01000110.1_cds_WP_000487322.1_1930	27.077	325	329
WP_250066499.1	lcl|NZ_AOVW01000110.1_cds_WP_000774262.1_1880	92.135	267	267
WP_250066499.1	lcl|NZ_AOVW01000110.1_cds_WP_000859505.1_1929	28.155	206	267
WP_250066499.1	lcl|NZ_AOVW01000110.1_cds_WP_000800438.1_1910	28.492	179	267
WP_250066499.1	lcl|NZ_AOVW01000110.1_cds_WP_000842260.1_1959	27.895	190	267
WP_250066499.1	lcl|NZ_AOVW01000147.1_cds_WP_000667727.1_3405	31.818	110	267
WP_250066499.1	lcl|NZ_AOVW01000017.1_cds_WP_000805357.1_203	27.660	188	267
WP_002740779.1	lcl|NZ_AOVW01000110.1_cds_WP_000612797.1_1881	96.071	509	509
WP_002740779.1	lcl|NZ_AOVW01000025.1_cds_WP_000291591.1_300	26.852	324	509
WP_002740779.1	lcl|NZ_AOVW01000025.1_cds_WP_000364507.1_301	31.111	90	509
