WP_002725873.1	lcl|NZ_AOVH01000160.1_cds_WP_000340715.1_3618	93.902	82	106
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	92.994	314	314
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_000093099.1_3597	58.730	63	314
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	27.711	249	314
WP_002733579.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	23.171	328	314
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	22.909	275	314
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	23.875	289	314
WP_002733579.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	24.540	326	314
WP_026054882.1	lcl|NZ_AOVH01000160.1_cds_WP_000604524.1_3616	85.479	365	365
WP_002733646.1	lcl|NZ_AOVH01000160.1_cds_WP_000884059.1_3615	95.676	185	185
WP_002733646.1	lcl|NZ_AOVH01000009.1_cds_WP_000351733.1_81	40.714	140	185
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	98.480	329	329
WP_258203953.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	32.381	315	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	31.045	335	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	31.677	322	329
WP_258203953.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	31.475	305	329
WP_258203953.1	lcl|NZ_AOVH01000100.1_cds_WP_000649925.1_1718	30.183	328	329
WP_258203953.1	lcl|NZ_AOVH01000014.1_cds_WP_000709511.1_153	29.730	333	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000601375.1_3561	24.161	298	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	30.350	257	329
WP_258203953.1	lcl|NZ_AOVH01000102.1_cds_WP_000688695.1_1757	29.329	283	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000475904.1_3552	27.372	274	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	25.705	319	329
WP_258203953.1	lcl|NZ_AOVH01000155.1_cds_WP_001074785.1_3110	29.434	265	329
WP_258203953.1	lcl|NZ_AOVH01000023.1_cds_WP_001003555.1_243	25.148	338	329
WP_258203953.1	lcl|NZ_AOVH01000160.1_cds_WP_000487322.1_3563	27.077	325	329
WP_250066499.1	lcl|NZ_AOVH01000160.1_cds_WP_000774262.1_3613	92.135	267	267
WP_250066499.1	lcl|NZ_AOVH01000160.1_cds_WP_000859505.1_3564	28.155	206	267
WP_250066499.1	lcl|NZ_AOVH01000160.1_cds_WP_000800438.1_3583	28.492	179	267
WP_250066499.1	lcl|NZ_AOVH01000160.1_cds_WP_000842260.1_3534	27.895	190	267
WP_250066499.1	lcl|NZ_AOVH01000091.1_cds_WP_000667727.1_1524	31.818	110	267
WP_250066499.1	lcl|NZ_AOVH01000095.1_cds_WP_000805357.1_1599	27.660	188	267
WP_002740779.1	lcl|NZ_AOVH01000160.1_cds_WP_000612797.1_3612	96.071	509	509
WP_002740779.1	lcl|NZ_AOVH01000083.1_cds_WP_000291591.1_1328	26.852	324	509
WP_002740779.1	lcl|NZ_AOVH01000083.1_cds_WP_000364507.1_1327	31.111	90	509
WP_002740779.1	lcl|NZ_AOVH01000160.1_cds_WP_000612797.1_3612	96.071	509	509
WP_002740779.1	lcl|NZ_AOVH01000083.1_cds_WP_000291591.1_1328	26.852	324	509
WP_002740779.1	lcl|NZ_AOVH01000083.1_cds_WP_000364507.1_1327	31.111	90	509
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	95.152	330	330
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	28.664	307	330
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	27.068	266	330
WP_250066500.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	24.265	272	330
WP_250066500.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	26.899	316	330
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	24.625	333	330
WP_250066500.1	lcl|NZ_AOVH01000023.1_cds_WP_001003555.1_243	27.490	251	330
WP_250066500.1	lcl|NZ_AOVH01000100.1_cds_WP_000649925.1_1718	29.412	255	330
WP_250066500.1	lcl|NZ_AOVH01000102.1_cds_WP_000688695.1_1757	25.571	219	330
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_000487322.1_3563	26.761	284	330
WP_250066500.1	lcl|NZ_AOVH01000160.1_cds_WP_000601375.1_3561	26.374	273	330
WP_002740826.1	lcl|NZ_AOVH01000160.1_cds_WP_001198107.1_3610	95.628	366	366
WP_002740826.1	lcl|NZ_AOVH01000160.1_cds_WP_000608295.1_3609	40.000	365	366
WP_002740826.1	lcl|NZ_AOVH01000160.1_cds_WP_000575178.1_3541	34.262	359	366
WP_002740826.1	lcl|NZ_AOVH01000031.1_cds_WP_001281953.1_489	28.232	379	366
