WP_002725873.1	lcl|NZ_JQRM01000057.1_cds_WP_004462903.1_2656	97.561	82	106
WP_002733579.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	91.613	310	314
WP_002733579.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	23.692	325	314
WP_002733579.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	22.302	278	314
WP_002733579.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	25.543	184	314
WP_002733579.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	23.132	281	314
WP_002733579.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	25.087	287	314
WP_002733579.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	20.710	169	314
WP_002733646.1	lcl|NZ_JQRM01000003.1_cds_WP_004460143.1_334	35.714	154	185
WP_002733646.1	lcl|NZ_JQRM01000057.1_cds_WP_004494299.1_2621	35.028	177	185
WP_258203953.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	31.776	321	329
WP_258203953.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	29.841	315	329
WP_258203953.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	31.343	335	329
WP_258203953.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	32.476	311	329
WP_258203953.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	30.164	305	329
WP_258203953.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	27.381	336	329
WP_258203953.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	29.193	322	329
WP_258203953.1	lcl|NZ_JQRM01000058.1_cds_WP_004461242.1_2663	28.788	330	329
WP_258203953.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	25.507	345	329
WP_258203953.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	26.667	270	329
WP_258203953.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	27.099	262	329
WP_258203953.1	lcl|NZ_JQRM01000057.1_cds_WP_004465101.1_2600	25.993	277	329
WP_258203953.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	24.773	331	329
WP_258203953.1	lcl|NZ_JQRM01000051.1_cds_WP_004459320.1_2470	27.869	244	329
WP_250066499.1	lcl|NZ_JQRM01000057.1_cds_WP_004475169.1_2603	26.531	245	267
WP_250066499.1	lcl|NZ_JQRM01000104.1_cds_WP_004477560.1_3296	31.313	198	267
WP_250066499.1	lcl|NZ_JQRM01000057.1_cds_WP_004476528.1_2582	27.895	190	267
WP_250066499.1	lcl|NZ_JQRM01000012.1_cds_WP_017863400.1_800	26.344	186	267
WP_250066499.1	lcl|NZ_JQRM01000115.1_cds_WP_004477855.1_3420	26.344	186	267
WP_002740779.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	26.687	326	509
WP_002740779.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	33.333	90	509
WP_002740779.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	26.687	326	509
WP_002740779.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	33.333	90	509
WP_250066500.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	28.777	278	330
WP_250066500.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	23.358	274	330
WP_250066500.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	24.542	273	330
WP_250066500.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	26.347	334	330
WP_250066500.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	25.909	220	330
WP_250066500.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	25.103	243	330
WP_250066500.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	29.268	246	330
WP_250066500.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	27.143	140	330
WP_250066500.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	25.483	259	330
WP_002740826.1	lcl|NZ_JQRM01000057.1_cds_WP_004462146.1_2590	32.558	344	366
WP_002740826.1	lcl|NZ_JQRM01000104.1_cds_WP_004466571.1_3289	28.989	376	366
WP_002740826.1	lcl|NZ_JQRM01000057.1_cds_WP_004475202.1_2644	34.202	307	366
WP_002740826.1	lcl|NZ_JQRM01000057.1_cds_WP_004465299.1_2627	29.668	391	366
WP_002740826.1	lcl|NZ_JQRM01000091.1_cds_WP_004465893.1_3185	30.556	360	366
WP_002740826.1	lcl|NZ_JQRM01000057.1_cds_WP_004476552.1_2647	37.379	206	366
WP_002740826.1	lcl|NZ_JQRM01000042.1_cds_WP_004460480.1_2198	32.447	188	366
WP_002740861.1	lcl|NZ_JQRM01000057.1_cds_WP_004462146.1_2590	35.714	350	367
WP_002740861.1	lcl|NZ_JQRM01000091.1_cds_WP_004465893.1_3185	32.718	379	367
WP_002740861.1	lcl|NZ_JQRM01000057.1_cds_WP_004465299.1_2627	31.720	372	367
WP_002740861.1	lcl|NZ_JQRM01000104.1_cds_WP_004466571.1_3289	30.159	378	367
WP_002740861.1	lcl|NZ_JQRM01000057.1_cds_WP_004475202.1_2644	33.910	289	367
WP_002740861.1	lcl|NZ_JQRM01000057.1_cds_WP_004476552.1_2647	28.696	345	367
WP_002740861.1	lcl|NZ_JQRM01000042.1_cds_WP_004460480.1_2198	25.978	358	367
WP_002740861.1	lcl|NZ_JQRM01000018.1_cds_WP_026131391.1_1202	34.884	86	367
WP_002740998.1	lcl|NZ_JQRM01000077.1_cds_WP_004457662.1_2964	46.091	243	265
WP_004777170.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	37.966	295	310
WP_004777170.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	26.623	308	310
WP_004777170.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	25.564	133	310
WP_004777170.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	37.966	295	310
WP_004777170.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	26.623	308	310
WP_004777170.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	25.564	133	310
WP_002740917.1	lcl|NZ_JQRM01000046.1_cds_WP_004462594.1_2252	27.723	101	221
WP_002740917.1	lcl|NZ_JQRM01000057.1_cds_WP_004475084.1_2639	27.273	143	221
WP_002733615.1	lcl|NZ_JQRM01000016.1_cds_WP_004471088.1_1098	30.263	152	177
WP_002733714.1	lcl|NZ_JQRM01000029.1_cds_WP_004481151.1_1731	25.561	223	406
WP_002733714.1	lcl|NZ_JQRM01000046.1_cds_WP_004480789.1_2253	23.077	208	406
WP_002733587.1	lcl|NZ_JQRM01000057.1_cds_WP_004465299.1_2627	32.620	374	361
WP_002733587.1	lcl|NZ_JQRM01000104.1_cds_WP_004466571.1_3289	29.381	388	361
WP_002733587.1	lcl|NZ_JQRM01000057.1_cds_WP_004476552.1_2647	37.083	240	361
WP_002733587.1	lcl|NZ_JQRM01000057.1_cds_WP_004475202.1_2644	39.906	213	361
WP_002733587.1	lcl|NZ_JQRM01000057.1_cds_WP_004462146.1_2590	33.071	254	361
WP_002733587.1	lcl|NZ_JQRM01000042.1_cds_WP_004460480.1_2198	25.683	366	361
WP_002733621.1	lcl|NZ_JQRM01000166.1_cds_JG17_RS18440_3613	81.250	32	52
WP_002733621.1	lcl|NZ_JQRM01000194.1_cds_JG17_RS18650_3652	78.125	32	52
WP_002733555.1	lcl|NZ_JQRM01000046.1_cds_WP_004480789.1_2253	22.973	148	409
WP_002733737.1	lcl|NZ_JQRM01000057.1_cds_WP_004462146.1_2590	37.709	358	363
WP_002733737.1	lcl|NZ_JQRM01000091.1_cds_WP_004465893.1_3185	35.127	353	363
WP_002733737.1	lcl|NZ_JQRM01000104.1_cds_WP_004466571.1_3289	28.418	373	363
WP_002733737.1	lcl|NZ_JQRM01000057.1_cds_WP_004465299.1_2627	29.189	370	363
WP_002733737.1	lcl|NZ_JQRM01000057.1_cds_WP_004475202.1_2644	31.818	264	363
WP_002733737.1	lcl|NZ_JQRM01000057.1_cds_WP_004476552.1_2647	31.050	219	363
WP_002733737.1	lcl|NZ_JQRM01000042.1_cds_WP_004460480.1_2198	24.928	345	363
WP_002733611.1	lcl|NZ_JQRM01000057.1_cds_WP_004462151.1_2585	40.000	180	176
WP_016749081.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	28.443	334	313
WP_016749081.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	30.719	306	313
WP_016749081.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	25.949	316	313
WP_016749081.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	25.818	275	313
WP_016749081.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	26.718	262	313
WP_016749081.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	23.438	256	313
WP_016749081.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	20.186	322	313
WP_016749081.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	23.620	326	313
WP_016749081.1	lcl|NZ_JQRM01000035.1_cds_WP_004478741.1_1978	24.468	188	313
WP_016749081.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	24.739	287	313
WP_002738232.1	lcl|NZ_JQRM01000057.1_cds_WP_004462145.1_2591	28.926	121	134
WP_002744551.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	28.723	188	311
WP_002744551.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	29.310	174	311
WP_002744551.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	23.565	331	311
WP_002744551.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	25.000	332	311
WP_002744551.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	22.519	262	311
WP_002744551.1	lcl|NZ_JQRM01000035.1_cds_WP_004478741.1_1978	23.176	233	311
WP_002744551.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	35.789	95	311
WP_002741093.1	lcl|NZ_JQRM01000057.1_cds_WP_017863578.1_2588	23.529	119	361
WP_002741093.1	lcl|NZ_JQRM01000057.1_cds_WP_017863579.1_2587	27.820	133	361
WP_002733589.1	lcl|NZ_JQRM01000007.1_cds_WP_004457781.1_516	46.502	243	595
WP_002733589.1	lcl|NZ_JQRM01000033.1_cds_WP_017863782.1_1803	43.096	239	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004459265.1_1134	43.192	213	595
WP_002733589.1	lcl|NZ_JQRM01000057.1_cds_WP_004494288.1_2626	26.124	467	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004473839.1_1163	30.396	227	595
WP_002733589.1	lcl|NZ_JQRM01000059.1_cds_WP_004461439.1_2723	24.348	230	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004469900.1_1118	26.923	208	595
WP_002733589.1	lcl|NZ_JQRM01000031.1_cds_WP_004480113.1_1757	34.737	95	595
WP_002733589.1	lcl|NZ_JQRM01000008.1_cds_WP_004460645.1_566	26.250	240	595
WP_002733589.1	lcl|NZ_JQRM01000028.1_cds_WP_004461802.1_1667	29.825	114	595
WP_002733589.1	lcl|NZ_JQRM01000003.1_cds_WP_004481334.1_301	24.138	261	595
WP_002733589.1	lcl|NZ_JQRM01000064.1_cds_JG17_RS14460_2827	32.911	79	595
WP_002733589.1	lcl|NZ_JQRM01000004.1_cds_WP_004464119.1_402	32.500	80	595
WP_002733589.1	lcl|NZ_JQRM01000003.1_cds_WP_004460145.1_335	28.571	182	595
WP_002733589.1	lcl|NZ_JQRM01000013.1_cds_WP_004459763.1_844	30.000	80	595
WP_002733589.1	lcl|NZ_JQRM01000002.1_cds_WP_017863703.1_216	31.325	166	595
WP_002733589.1	lcl|NZ_JQRM01000022.1_cds_WP_004469508.1_1445	27.347	245	595
WP_002733589.1	lcl|NZ_JQRM01000007.1_cds_WP_004457781.1_516	46.502	243	595
WP_002733589.1	lcl|NZ_JQRM01000033.1_cds_WP_017863782.1_1803	43.096	239	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004459265.1_1134	43.192	213	595
WP_002733589.1	lcl|NZ_JQRM01000057.1_cds_WP_004494288.1_2626	26.124	467	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004473839.1_1163	30.396	227	595
WP_002733589.1	lcl|NZ_JQRM01000059.1_cds_WP_004461439.1_2723	24.348	230	595
WP_002733589.1	lcl|NZ_JQRM01000017.1_cds_WP_004469900.1_1118	26.923	208	595
WP_002733589.1	lcl|NZ_JQRM01000031.1_cds_WP_004480113.1_1757	34.737	95	595
WP_002733589.1	lcl|NZ_JQRM01000008.1_cds_WP_004460645.1_566	26.250	240	595
WP_002733589.1	lcl|NZ_JQRM01000028.1_cds_WP_004461802.1_1667	29.825	114	595
WP_002733589.1	lcl|NZ_JQRM01000003.1_cds_WP_004481334.1_301	24.138	261	595
WP_002733589.1	lcl|NZ_JQRM01000064.1_cds_JG17_RS14460_2827	32.911	79	595
WP_002733589.1	lcl|NZ_JQRM01000004.1_cds_WP_004464119.1_402	32.500	80	595
WP_002733589.1	lcl|NZ_JQRM01000003.1_cds_WP_004460145.1_335	28.571	182	595
WP_002733589.1	lcl|NZ_JQRM01000013.1_cds_WP_004459763.1_844	30.000	80	595
WP_002733589.1	lcl|NZ_JQRM01000002.1_cds_WP_017863703.1_216	31.325	166	595
WP_002733589.1	lcl|NZ_JQRM01000022.1_cds_WP_004469508.1_1445	27.347	245	595
