WP_002725873.1	lcl|NZ_AFJS01000382.1_cds_WP_000340715.1_26	93.902	82	106
WP_002733579.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	92.994	314	314
WP_002733579.1	lcl|NZ_AFJS01000048.1_cds_WP_000093099.1_3328	58.730	63	314
WP_002733579.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	27.711	249	314
WP_002733579.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	23.171	328	314
WP_002733579.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	22.909	275	314
WP_002733579.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	23.875	289	314
WP_002733579.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	24.540	326	314
WP_026054882.1	lcl|NZ_AFJS01000382.1_cds_WP_000604523.1_24	79.808	208	365
WP_026054882.1	lcl|NZ_AFJS01000048.1_cds_WP_029782851.1_3347	93.082	159	365
WP_002733646.1	lcl|NZ_AFJS01000048.1_cds_WP_000884059.1_3346	95.676	185	185
WP_002733646.1	lcl|NZ_AFJS01000197.1_cds_WP_000351733.1_1166	40.714	140	185
WP_258203953.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	98.176	329	329
WP_258203953.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	32.381	315	329
WP_258203953.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	31.045	335	329
WP_258203953.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	31.677	322	329
WP_258203953.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	31.475	305	329
WP_258203953.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	30.183	328	329
WP_258203953.1	lcl|NZ_AFJS01000152.1_cds_WP_000709511.1_1544	29.730	333	329
WP_258203953.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	24.161	298	329
WP_258203953.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	30.350	257	329
WP_258203953.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	29.329	283	329
WP_258203953.1	lcl|NZ_AFJS01000070.1_cds_WP_000475904.1_2723	27.372	274	329
WP_258203953.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	25.705	319	329
WP_258203953.1	lcl|NZ_AFJS01000071.1_cds_WP_001074785.1_2677	29.434	265	329
WP_258203953.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	25.148	338	329
WP_258203953.1	lcl|NZ_AFJS01000007.1_cds_WP_000487322.1_3746	27.077	325	329
WP_250066499.1	lcl|NZ_AFJS01000048.1_cds_WP_000774262.1_3344	92.135	267	267
WP_250066499.1	lcl|NZ_AFJS01000007.1_cds_WP_000859505.1_3745	28.155	206	267
WP_250066499.1	lcl|NZ_AFJS01000007.1_cds_WP_000800438.1_3726	28.492	179	267
WP_250066499.1	lcl|NZ_AFJS01000070.1_cds_WP_000842260.1_2705	27.895	190	267
WP_250066499.1	lcl|NZ_AFJS01000163.1_cds_WP_000667727.1_1509	31.818	110	267
WP_250066499.1	lcl|NZ_AFJS01000068.1_cds_WP_000805357.1_2759	27.660	188	267
WP_002740779.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	96.071	509	509
WP_002740779.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	26.852	324	509
WP_002740779.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	31.111	90	509
WP_002740779.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	96.071	509	509
WP_002740779.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	26.852	324	509
WP_002740779.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	31.111	90	509
WP_250066500.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	95.152	330	330
WP_250066500.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	28.664	307	330
WP_250066500.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	27.068	266	330
WP_250066500.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	24.265	272	330
WP_250066500.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	26.899	316	330
WP_250066500.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	24.625	333	330
WP_250066500.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	27.490	251	330
WP_250066500.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	29.412	255	330
WP_250066500.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	25.571	219	330
WP_250066500.1	lcl|NZ_AFJS01000007.1_cds_WP_000487322.1_3746	26.761	284	330
WP_250066500.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	26.374	273	330
WP_002740826.1	lcl|NZ_AFJS01000048.1_cds_WP_001198107.1_3341	95.628	366	366
WP_002740826.1	lcl|NZ_AFJS01000048.1_cds_WP_000608295.1_3340	40.000	365	366
WP_002740826.1	lcl|NZ_AFJS01000070.1_cds_WP_000575178.1_2712	34.262	359	366
WP_002740826.1	lcl|NZ_AFJS01000291.1_cds_WP_001281953.1_418	28.232	379	366
WP_002740826.1	lcl|NZ_AFJS01000007.1_cds_WP_000346036.1_3729	28.090	356	366
WP_002740826.1	lcl|NZ_AFJS01000048.1_cds_WP_000582222.1_3330	32.113	355	366
WP_002740826.1	lcl|NZ_AFJS01000121.1_cds_WP_000538752.1_1979	30.084	359	366
WP_002740826.1	lcl|NZ_AFJS01000007.1_cds_WP_000947844.1_3722	26.957	345	366
WP_002740826.1	lcl|NZ_AFJS01000273.1_cds_WP_000099381.1_512	31.579	190	366
WP_002740861.1	lcl|NZ_AFJS01000048.1_cds_WP_000608295.1_3340	95.368	367	367
WP_002740861.1	lcl|NZ_AFJS01000048.1_cds_WP_001198107.1_3341	39.452	365	367
WP_002740861.1	lcl|NZ_AFJS01000070.1_cds_WP_000575178.1_2712	36.314	369	367
WP_002740861.1	lcl|NZ_AFJS01000121.1_cds_WP_000538752.1_1979	31.383	376	367
WP_002740861.1	lcl|NZ_AFJS01000048.1_cds_WP_000582222.1_3330	36.000	325	367
WP_002740861.1	lcl|NZ_AFJS01000291.1_cds_WP_001281953.1_418	30.159	378	367
WP_002740861.1	lcl|NZ_AFJS01000007.1_cds_WP_000346036.1_3729	24.665	373	367
WP_002740861.1	lcl|NZ_AFJS01000007.1_cds_WP_000947844.1_3722	26.404	356	367
WP_002740861.1	lcl|NZ_AFJS01000273.1_cds_WP_000099381.1_512	24.296	284	367
WP_002740729.1	lcl|NZ_AFJS01000048.1_cds_WP_000689743.1_3339	91.912	544	544
WP_002740729.1	lcl|NZ_AFJS01000048.1_cds_WP_000689743.1_3339	91.912	544	544
WP_002740998.1	lcl|NZ_AFJS01000048.1_cds_WP_000342713.1_3338	94.340	265	265
WP_002740998.1	lcl|NZ_AFJS01000350.1_cds_WP_001002663.1_228	46.091	243	265
WP_004777170.1	lcl|NZ_AFJS01000048.1_cds_WP_001246618.1_3337	92.581	310	310
WP_004777170.1	lcl|NZ_AFJS01000054.1_cds_WP_000501205.1_3111	36.513	304	310
WP_004777170.1	lcl|NZ_AFJS01000171.1_cds_WP_001183723.1_1425	26.471	306	310
