WP_002725873.1	lcl|NZ_JQRF01000103.1_cds_WP_017214669.1_2902	92.683	82	106
WP_002733579.1	lcl|NZ_JQRF01000103.1_cds_WP_017214670.1_2903	92.038	314	314
WP_002733579.1	lcl|NZ_JQRF01000031.1_cds_WP_017214696.1_1153	24.164	269	314
WP_002733579.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	24.085	328	314
WP_002733579.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	27.530	247	314
WP_002733579.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	22.759	290	314
WP_002733579.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	23.547	327	314
WP_002733579.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	25.362	276	314
WP_026054882.1	lcl|NZ_JQRF01000103.1_cds_WP_017214671.1_2904	87.945	365	365
WP_002733646.1	lcl|NZ_JQRF01000103.1_cds_WP_017214672.1_2905	96.216	185	185
WP_002733646.1	lcl|NZ_JQRF01000020.1_cds_WP_002178322.1_758	40.714	140	185
WP_258203953.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	94.833	329	329
WP_258203953.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	31.746	315	329
WP_258203953.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	31.343	335	329
WP_258203953.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	31.068	309	329
WP_258203953.1	lcl|NZ_JQRF01000038.1_cds_WP_017215166.1_1252	30.818	318	329
WP_258203953.1	lcl|NZ_JQRF01000041.1_cds_WP_002179271.1_1340	29.846	325	329
WP_258203953.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	28.852	305	329
WP_258203953.1	lcl|NZ_JQRF01000041.1_cds_WP_017215245.1_1310	26.765	340	329
WP_258203953.1	lcl|NZ_JQRF01000103.1_cds_WP_017214670.1_2903	26.119	268	329
WP_258203953.1	lcl|NZ_JQRF01000031.1_cds_WP_017214696.1_1153	28.054	221	329
WP_258203953.1	lcl|NZ_JQRF01000049.1_cds_WP_017214742.1_1604	25.896	251	329
WP_258203953.1	lcl|NZ_JQRF01000005.1_cds_WP_002176597.1_190	28.519	270	329
WP_258203953.1	lcl|NZ_JQRF01000054.1_cds_WP_002179684.1_1820	25.191	262	329
WP_258203953.1	lcl|NZ_JQRF01000014.1_cds_WP_020980533.1_569	26.772	254	329
WP_258203953.1	lcl|NZ_JQRF01000125.1_cds_WP_017214001.1_3311	27.622	286	329
WP_250066499.1	lcl|NZ_JQRF01000103.1_cds_WP_017214674.1_2907	92.135	267	267
WP_250066499.1	lcl|NZ_JQRF01000049.1_cds_WP_002178630.1_1586	28.042	189	267
WP_250066499.1	lcl|NZ_JQRF01000002.1_cds_WP_017215264.1_72	33.071	127	267
WP_250066499.1	lcl|NZ_JQRF01000031.1_cds_WP_017214685.1_1163	23.188	207	267
WP_250066499.1	lcl|NZ_JQRF01000064.1_cds_WP_017213927.1_2006	34.884	86	267
WP_002740779.1	lcl|NZ_JQRF01000103.1_cds_WP_017214675.1_2908	94.706	510	509
WP_002740779.1	lcl|NZ_JQRF01000005.1_cds_WP_017213190.1_116	26.852	324	509
WP_002740779.1	lcl|NZ_JQRF01000005.1_cds_WP_017213191.1_117	31.111	90	509
WP_002740779.1	lcl|NZ_JQRF01000103.1_cds_WP_017214675.1_2908	94.706	510	509
WP_002740779.1	lcl|NZ_JQRF01000005.1_cds_WP_017213190.1_116	26.852	324	509
WP_002740779.1	lcl|NZ_JQRF01000005.1_cds_WP_017213191.1_117	31.111	90	509
WP_250066500.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	95.152	330	330
WP_250066500.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	28.808	302	330
WP_250066500.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	26.648	349	330
WP_250066500.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	26.875	320	330
WP_250066500.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	25.182	274	330
WP_250066500.1	lcl|NZ_JQRF01000038.1_cds_WP_017215166.1_1252	29.880	251	330
WP_250066500.1	lcl|NZ_JQRF01000014.1_cds_WP_020980533.1_569	26.693	251	330
WP_250066500.1	lcl|NZ_JQRF01000041.1_cds_WP_017215245.1_1310	25.333	225	330
WP_002740826.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	35.000	340	366
WP_002740826.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	32.877	365	366
WP_002740826.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	28.042	378	366
WP_002740826.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	30.084	359	366
WP_002740826.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	30.495	364	366
WP_002740826.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	33.511	188	366
WP_002740861.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	36.103	349	367
WP_002740861.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	35.503	338	367
WP_002740861.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	30.871	379	367
WP_002740861.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	30.645	372	367
WP_002740861.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	30.133	375	367
WP_002740861.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	24.022	358	367
WP_002740729.1	lcl|NZ_JQRF01000103.1_cds_WP_017214677.1_2910	38.122	543	544
WP_002740729.1	lcl|NZ_JQRF01000103.1_cds_WP_017214677.1_2910	38.122	543	544
WP_002740998.1	lcl|NZ_JQRF01000103.1_cds_WP_017214678.1_2911	67.045	264	265
WP_002740998.1	lcl|NZ_JQRF01000037.1_cds_WP_017215630.1_1239	46.091	243	265
WP_004777170.1	lcl|NZ_JQRF01000103.1_cds_WP_020981179.1_2912	90.323	310	310
WP_004777170.1	lcl|NZ_JQRF01000026.1_cds_WP_017214416.1_889	37.500	296	310
WP_004777170.1	lcl|NZ_JQRF01000015.1_cds_WP_020980923.1_597	26.144	306	310
WP_004777170.1	lcl|NZ_JQRF01000017.1_cds_WP_002178404.1_616	23.282	262	310
WP_004777170.1	lcl|NZ_JQRF01000103.1_cds_WP_020981179.1_2912	90.323	310	310
WP_004777170.1	lcl|NZ_JQRF01000026.1_cds_WP_017214416.1_889	37.500	296	310
WP_004777170.1	lcl|NZ_JQRF01000015.1_cds_WP_020980923.1_597	26.144	306	310
WP_004777170.1	lcl|NZ_JQRF01000017.1_cds_WP_002178404.1_616	23.282	262	310
WP_002740848.1	lcl|NZ_JQRF01000031.1_cds_WP_017214681.1_1167	96.212	264	264
WP_002733551.1	lcl|NZ_JQRF01000031.1_cds_WP_017214682.1_1166	84.615	130	130
WP_004777167.1	lcl|NZ_JQRF01000031.1_cds_WP_017214683.1_1165	90.278	144	144
WP_004777167.1	lcl|NZ_JQRF01000031.1_cds_JG22_RS05900_1156	60.417	96	144
WP_004777167.1	lcl|NZ_JQRF01000031.1_cds_JG22_RS05900_1156	87.500	40	144
WP_002740917.1	lcl|NZ_JQRF01000031.1_cds_WP_017214684.1_1164	94.570	221	221
WP_002740917.1	lcl|NZ_JQRF01000031.1_cds_WP_017214691.1_1158	33.333	93	221
WP_002740917.1	lcl|NZ_JQRF01000013.1_cds_WP_020980082.1_509	30.769	78	221
WP_002740917.1	lcl|NZ_JQRF01000123.1_cds_WP_017214427.1_3292	29.358	109	221
WP_002733615.1	lcl|NZ_JQRF01000031.1_cds_WP_017214698.1_1151	47.305	167	177
WP_002733615.1	lcl|NZ_JQRF01000013.1_cds_WP_017215093.1_515	32.895	152	177
WP_002733714.1	lcl|NZ_JQRF01000031.1_cds_WP_017214699.1_1150	37.685	406	406
WP_002733714.1	lcl|NZ_JQRF01000031.1_cds_WP_036057915.1_1160	26.546	388	406
WP_002733714.1	lcl|NZ_JQRF01000123.1_cds_WP_017214428.1_3293	25.481	208	406
WP_002733714.1	lcl|NZ_JQRF01000031.1_cds_WP_020981225.1_1152	19.461	334	406
WP_002733714.1	lcl|NZ_JQRF01000031.1_cds_WP_020981199.1_1134	25.683	183	406
WP_002733587.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	81.717	361	361
WP_002733587.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	29.534	386	361
WP_002733587.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	30.287	383	361
WP_002733587.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	32.677	254	361
WP_002733587.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	25.549	364	361
WP_002733621.1	lcl|NZ_JQRF01000166.1_cds_JG22_RS21875_3715	84.375	32	52
WP_002733621.1	lcl|NZ_JQRF01000031.1_cds_WP_017214711.1_1138	87.500	32	52
WP_002733621.1	lcl|NZ_JQRF01000049.1_cds_JG22_RS23335_1609	82.609	23	52
WP_016561424.1	lcl|NZ_JQRF01000031.1_cds_WP_017214706.1_1144	37.772	368	402
WP_016561424.1	lcl|NZ_JQRF01000031.1_cds_WP_020981249.1_1155	26.357	258	402
WP_002733555.1	lcl|NZ_JQRF01000031.1_cds_WP_017214699.1_1150	28.889	405	409
WP_002733555.1	lcl|NZ_JQRF01000031.1_cds_WP_036057915.1_1160	25.258	388	409
WP_002733555.1	lcl|NZ_JQRF01000123.1_cds_WP_017214428.1_3293	21.348	178	409
WP_002733555.1	lcl|NZ_JQRF01000013.1_cds_WP_020980082.1_509	26.016	123	409
WP_002733555.1	lcl|NZ_JQRF01000031.1_cds_WP_020981199.1_1134	22.867	293	409
WP_002733737.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	38.547	358	363
WP_002733737.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	32.670	352	363
WP_002733737.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	30.667	375	363
WP_002733737.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	28.150	373	363
WP_002733737.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	32.852	277	363
WP_002733737.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	24.638	345	363
WP_002733611.1	lcl|NZ_JQRF01000049.1_cds_WP_002178814.1_1589	41.111	180	176
WP_016749081.1	lcl|NZ_JQRF01000038.1_cds_WP_017215166.1_1252	26.488	336	313
WP_016749081.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	25.949	316	313
WP_016749081.1	lcl|NZ_JQRF01000103.1_cds_WP_017214676.1_2909	29.864	221	313
WP_016749081.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	23.975	317	313
