WP_002725873.1	lcl|NZ_JADDWH010000005.1_cds_WP_002725873.1_2680	100.000	106	106
WP_002733579.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733579.1_2681	100.000	314	314
WP_002733579.1	lcl|NZ_JADDWH010000018.1_cds_WP_002722638.1_701	24.615	325	314
WP_002733579.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733534.1_2684	26.908	249	314
WP_002733579.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740024.1_2775	23.132	281	314
WP_002733579.1	lcl|NZ_JADDWH010000006.1_cds_WP_002728309.1_2933	25.723	311	314
WP_002733579.1	lcl|NZ_JADDWH010000014.1_cds_WP_002743770.1_452	20.809	173	314
WP_002733579.1	lcl|NZ_JADDWH010000005.1_cds_WP_016749081.1_2713	24.503	151	314
WP_002733579.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740721.1_2687	24.848	330	314
WP_026054882.1	lcl|NZ_JADDWH010000005.1_cds_WP_026054882.1_2682	99.726	365	365
WP_002733646.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733646.1_2683	100.000	185	185
WP_002733646.1	lcl|NZ_JADDWH010000003.1_cds_WP_002721790.1_1940	36.364	154	185
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733534.1_2684	98.784	329	329
WP_258203953.1	lcl|NZ_JADDWH010000018.1_cds_WP_002722638.1_701	30.159	315	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740024.1_2775	31.343	335	329
WP_258203953.1	lcl|NZ_JADDWH010000006.1_cds_WP_002728309.1_2933	30.868	311	329
WP_258203953.1	lcl|NZ_JADDWH010000014.1_cds_WP_002743770.1_452	27.566	341	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733638.1_2721	27.586	348	329
WP_258203953.1	lcl|NZ_JADDWH010000006.1_cds_WP_002728316.1_2936	28.182	330	329
WP_258203953.1	lcl|NZ_JADDWH010000076.1_cds_WP_002741146.1_3100	29.167	312	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733546.1_2750	25.373	268	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740721.1_2687	28.990	307	329
WP_258203953.1	lcl|NZ_JADDWH010000007.1_cds_WP_002732331.1_3200	25.959	339	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002744551.1_2715	29.259	270	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733579.1_2681	27.309	249	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_016749081.1_2713	23.659	317	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733698.1_2758	26.642	274	329
WP_258203953.1	lcl|NZ_JADDWH010000059.1_cds_WP_002740236.1_2659	26.592	267	329
WP_258203953.1	lcl|NZ_JADDWH010000004.1_cds_WP_002721725.1_2455	25.223	337	329
WP_258203953.1	lcl|NZ_JADDWH010000004.1_cds_WP_002739935.1_2367	27.711	249	329
WP_258203953.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733757.1_2748	31.034	174	329
WP_250066499.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733627.1_2685	98.127	267	267
WP_250066499.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740926.1_2726	28.492	179	267
WP_250066499.1	lcl|NZ_JADDWH010000005.1_cds_WP_002738295.1_2747	26.699	206	267
WP_250066499.1	lcl|NZ_JADDWH010000005.1_cds_WP_002727921.1_2776	27.513	189	267
WP_250066499.1	lcl|NZ_JADDWH010000024.1_cds_WP_002729040.1_1183	33.636	110	267
WP_250066499.1	lcl|NZ_JADDWH010000002.1_cds_WP_002766579.1_1553	36.047	86	267
WP_250066499.1	lcl|NZ_JADDWH010000014.1_cds_WP_002729513.1_453	26.344	186	267
WP_002740779.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740779.1_2686	100.000	509	509
WP_002740779.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728536.1_36	28.223	287	509
WP_002740779.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728534.1_37	31.111	90	509
WP_002740779.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740779.1_2686	100.000	509	509
WP_002740779.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728536.1_36	28.223	287	509
WP_002740779.1	lcl|NZ_JADDWH010000010.1_cds_WP_002728534.1_37	31.111	90	509
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740721.1_2687	99.091	330	330
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_002744551.1_2715	27.213	305	330
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733534.1_2684	28.990	307	330
WP_250066500.1	lcl|NZ_JADDWH010000006.1_cds_WP_002728309.1_2933	25.275	273	330
WP_250066500.1	lcl|NZ_JADDWH010000018.1_cds_WP_002722638.1_701	28.723	282	330
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_002740024.1_2775	25.526	333	330
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_016749081.1_2713	29.412	221	330
WP_250066500.1	lcl|NZ_JADDWH010000004.1_cds_WP_002721725.1_2455	25.306	245	330
WP_250066500.1	lcl|NZ_JADDWH010000007.1_cds_WP_002732331.1_3200	26.754	228	330
WP_250066500.1	lcl|NZ_JADDWH010000076.1_cds_WP_002741146.1_3100	28.086	324	330
WP_250066500.1	lcl|NZ_JADDWH010000005.1_cds_WP_002733638.1_2721	26.460	291	330
