WP_002725873.1	lcl|NZ_JADDVH010000006.1_cds_WP_002725873.1_3054	100.000	106	106
WP_002733579.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733579.1_3053	100.000	314	314
WP_002733579.1	lcl|NZ_JADDVH010000018.1_cds_WP_002722638.1_666	24.615	325	314
WP_002733579.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733534.1_3050	26.908	249	314
WP_002733579.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740024.1_2959	23.132	281	314
WP_002733579.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728309.1_3100	25.723	311	314
WP_002733579.1	lcl|NZ_JADDVH010000014.1_cds_WP_002743770.1_438	20.809	173	314
WP_002733579.1	lcl|NZ_JADDVH010000006.1_cds_WP_016749081.1_3021	24.503	151	314
WP_002733579.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740721.1_3047	24.848	330	314
WP_026054882.1	lcl|NZ_JADDVH010000006.1_cds_WP_026054882.1_3052	99.726	365	365
WP_002733646.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733646.1_3051	100.000	185	185
WP_002733646.1	lcl|NZ_JADDVH010000003.1_cds_WP_002721790.1_1968	36.364	154	185
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733534.1_3050	98.784	329	329
WP_258203953.1	lcl|NZ_JADDVH010000018.1_cds_WP_002722638.1_666	30.159	315	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740024.1_2959	31.343	335	329
WP_258203953.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728309.1_3100	30.868	311	329
WP_258203953.1	lcl|NZ_JADDVH010000014.1_cds_WP_002743770.1_438	27.566	341	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733638.1_3013	27.586	348	329
WP_258203953.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728316.1_3103	28.182	330	329
WP_258203953.1	lcl|NZ_JADDVH010000073.1_cds_WP_002741146.1_3080	29.167	312	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733546.1_2984	25.373	268	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740721.1_3047	28.990	307	329
WP_258203953.1	lcl|NZ_JADDVH010000008.1_cds_WP_002732331.1_3233	25.959	339	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002744551.1_3019	29.259	270	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733579.1_3053	27.309	249	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_016749081.1_3021	23.659	317	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733698.1_2976	26.642	274	329
WP_258203953.1	lcl|NZ_JADDVH010000057.1_cds_WP_002740236.1_2658	26.592	267	329
WP_258203953.1	lcl|NZ_JADDVH010000004.1_cds_WP_002721725.1_2392	25.223	337	329
WP_258203953.1	lcl|NZ_JADDVH010000004.1_cds_WP_002739935.1_2480	27.711	249	329
WP_258203953.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733757.1_2986	31.034	174	329
WP_250066499.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733627.1_3049	98.127	267	267
WP_250066499.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740926.1_3008	28.492	179	267
WP_250066499.1	lcl|NZ_JADDVH010000006.1_cds_WP_002738295.1_2987	26.699	206	267
WP_250066499.1	lcl|NZ_JADDVH010000006.1_cds_WP_002727921.1_2958	27.513	189	267
WP_250066499.1	lcl|NZ_JADDVH010000026.1_cds_WP_002729040.1_1273	33.636	110	267
WP_250066499.1	lcl|NZ_JADDVH010000002.1_cds_WP_002766579.1_1546	36.047	86	267
WP_250066499.1	lcl|NZ_JADDVH010000014.1_cds_WP_002729513.1_439	26.344	186	267
WP_002740779.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740779.1_3048	100.000	509	509
WP_002740779.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728536.1_2744	28.223	287	509
WP_002740779.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728534.1_2745	31.111	90	509
WP_002740779.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740779.1_3048	100.000	509	509
WP_002740779.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728536.1_2744	28.223	287	509
WP_002740779.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728534.1_2745	31.111	90	509
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740721.1_3047	99.091	330	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002744551.1_3019	27.213	305	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733534.1_3050	28.990	307	330
WP_250066500.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728309.1_3100	25.275	273	330
WP_250066500.1	lcl|NZ_JADDVH010000018.1_cds_WP_002722638.1_666	28.723	282	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740024.1_2959	25.526	333	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_016749081.1_3021	29.412	221	330
WP_250066500.1	lcl|NZ_JADDVH010000004.1_cds_WP_002721725.1_2392	25.306	245	330
WP_250066500.1	lcl|NZ_JADDVH010000008.1_cds_WP_002732331.1_3233	26.754	228	330
WP_250066500.1	lcl|NZ_JADDVH010000073.1_cds_WP_002741146.1_3080	28.086	324	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733638.1_3013	26.460	291	330
WP_250066500.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733546.1_2984	24.354	271	330
WP_250066500.1	lcl|NZ_JADDVH010000014.1_cds_WP_002743770.1_438	26.056	142	330
WP_002740826.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740826.1_3046	100.000	366	366
WP_002740826.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740861.1_3045	39.726	365	366
WP_002740826.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733737.1_3025	34.286	350	366
WP_002740826.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740294.1_2965	34.278	353	366
WP_002740826.1	lcl|NZ_JADDVH010000026.1_cds_WP_002728994.1_1267	28.307	378	366
WP_002740826.1	lcl|NZ_JADDVH010000007.1_cds_WP_002738884.1_3150	29.444	360	366
WP_002740826.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733599.1_3012	27.095	358	366
WP_002740826.1	lcl|NZ_JADDVH010000008.1_cds_WP_002724641.1_3234	32.086	187	366
WP_002740861.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740861.1_3045	100.000	367	367
WP_002740861.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740826.1_3046	39.726	365	367
WP_002740861.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733737.1_3025	40.111	359	367
WP_002740861.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740294.1_2965	36.261	353	367
WP_002740861.1	lcl|NZ_JADDVH010000007.1_cds_WP_002738884.1_3150	33.333	381	367
WP_002740861.1	lcl|NZ_JADDVH010000026.1_cds_WP_002728994.1_1267	30.053	376	367
WP_002740861.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733599.1_3012	29.661	354	367
WP_002740861.1	lcl|NZ_JADDVH010000008.1_cds_WP_002724641.1_3234	25.140	358	367
WP_002740729.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740729.1_3044	100.000	544	544
WP_002740729.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740729.1_3044	100.000	544	544
WP_002740998.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740998.1_3043	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVH010000002.1_cds_WP_002742191.1_1577	45.679	243	265
WP_004777170.1	lcl|NZ_JADDVH010000006.1_cds_WP_032853071.1_3042	99.677	310	310
WP_004777170.1	lcl|NZ_JADDVH010000036.1_cds_WP_002741402.1_1828	37.500	304	310
WP_004777170.1	lcl|NZ_JADDVH010000021.1_cds_WP_002727287.1_988	27.586	290	310
WP_004777170.1	lcl|NZ_JADDVH010000003.1_cds_WP_002727177.1_2019	24.887	221	310
WP_004777170.1	lcl|NZ_JADDVH010000006.1_cds_WP_032853071.1_3042	99.677	310	310
WP_004777170.1	lcl|NZ_JADDVH010000036.1_cds_WP_002741402.1_1828	37.500	304	310
WP_004777170.1	lcl|NZ_JADDVH010000021.1_cds_WP_002727287.1_988	27.586	290	310
WP_004777170.1	lcl|NZ_JADDVH010000003.1_cds_WP_002727177.1_2019	24.887	221	310
WP_002740848.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740848.1_3041	100.000	264	264
WP_002733551.1	lcl|NZ_JADDVH010000006.1_cds_WP_032853450.1_3040	99.231	130	130
WP_004777167.1	lcl|NZ_JADDVH010000006.1_cds_WP_004777167.1_3039	100.000	144	144
WP_002740917.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740917.1_3038	100.000	221	221
WP_002740917.1	lcl|NZ_JADDVH010000018.1_cds_WP_011671435.1_695	28.205	78	221
WP_002740917.1	lcl|NZ_JADDVH010000040.1_cds_WP_002727076.1_2105	28.037	107	221
WP_002733615.1	lcl|NZ_JADDVH010000018.1_cds_WP_002727846.1_701	30.921	152	177
WP_002733714.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740977.1_3026	32.812	384	406
WP_002733714.1	lcl|NZ_JADDVH010000065.1_cds_WP_016749152.1_2901	27.149	221	406
WP_002733714.1	lcl|NZ_JADDVH010000040.1_cds_WP_002740458.1_2104	22.897	214	406
WP_002733587.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740861.1_3045	41.048	229	361
WP_002733587.1	lcl|NZ_JADDVH010000026.1_cds_WP_002728994.1_1267	29.843	382	361
WP_002733587.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740826.1_3046	32.591	359	361
WP_002733587.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740294.1_2965	28.650	363	361
WP_002733587.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733737.1_3025	31.788	302	361
WP_002733587.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733599.1_3012	28.852	357	361
WP_002733587.1	lcl|NZ_JADDVH010000008.1_cds_WP_002724641.1_3234	25.137	366	361
WP_002733755.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728407.1_2758	28.030	132	308
WP_002733755.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728407.1_2758	28.030	132	308
WP_002733621.1	lcl|NZ_JADDVH010000038.1_cds_IQA56_RS13415_1927	92.593	27	52
WP_016561424.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740804.1_3029	43.733	375	402
WP_002733555.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740977.1_3026	95.599	409	409
WP_002733555.1	lcl|NZ_JADDVH010000040.1_cds_WP_002740458.1_2104	22.973	148	409
WP_002733555.1	lcl|NZ_JADDVH010000018.1_cds_WP_011671435.1_695	25.197	127	409
WP_002733737.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733737.1_3025	100.000	363	363
WP_002733737.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740861.1_3045	40.111	359	363
WP_002733737.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740294.1_2965	36.872	358	363
WP_002733737.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740826.1_3046	34.286	350	363
WP_002733737.1	lcl|NZ_JADDVH010000007.1_cds_WP_002738884.1_3150	33.807	352	363
WP_002733737.1	lcl|NZ_JADDVH010000026.1_cds_WP_002728994.1_1267	28.686	373	363
WP_002733737.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733599.1_3012	27.559	381	363
WP_002733737.1	lcl|NZ_JADDVH010000008.1_cds_WP_002724641.1_3234	25.501	349	363
WP_002733741.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740875.1_3024	99.612	258	258
WP_002733611.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733611.1_3023	100.000	176	176
WP_002733611.1	lcl|NZ_JADDVH010000006.1_cds_WP_002727916.1_2961	40.000	180	176
WP_016758092.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740938.1_3022	99.346	306	306
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_016749081.1_3021	100.000	313	313
WP_016749081.1	lcl|NZ_JADDVH010000073.1_cds_WP_002741146.1_3080	28.487	337	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740721.1_3047	29.412	221	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733534.1_3050	23.344	317	313
WP_016749081.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728309.1_3100	26.224	286	313
WP_016749081.1	lcl|NZ_JADDVH010000018.1_cds_WP_002722638.1_666	25.079	315	313
WP_016749081.1	lcl|NZ_JADDVH010000014.1_cds_WP_002743770.1_438	23.507	268	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740024.1_2959	22.630	327	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733546.1_2984	23.839	323	313
WP_016749081.1	lcl|NZ_JADDVH010000057.1_cds_WP_002740236.1_2658	25.784	287	313
WP_016749081.1	lcl|NZ_JADDVH010000038.1_cds_WP_002739707.1_1905	25.000	188	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733572.1_2975	25.498	251	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733638.1_3013	25.532	329	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002744551.1_3019	23.711	291	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733757.1_2986	24.576	118	313
WP_016749081.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733579.1_3053	24.503	151	313
WP_002738232.1	lcl|NZ_JADDVH010000006.1_cds_WP_002738232.1_3020	100.000	134	134
WP_002738232.1	lcl|NZ_JADDVH010000006.1_cds_WP_002727923.1_2966	33.621	116	134
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_002744551.1_3019	100.000	311	311
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740721.1_3047	27.213	305	311
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733534.1_3050	28.339	307	311
WP_002744551.1	lcl|NZ_JADDVH010000007.1_cds_WP_002728309.1_3100	29.730	185	311
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740024.1_2959	23.457	324	311
WP_002744551.1	lcl|NZ_JADDVH010000057.1_cds_WP_002740236.1_2658	25.602	332	311
WP_002744551.1	lcl|NZ_JADDVH010000018.1_cds_WP_002722638.1_666	22.901	262	311
WP_002744551.1	lcl|NZ_JADDVH010000038.1_cds_WP_002739707.1_1905	24.034	233	311
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740063.1_2960	24.627	134	311
WP_002744551.1	lcl|NZ_JADDVH010000006.1_cds_WP_016749081.1_3021	23.711	291	311
WP_002744551.1	lcl|NZ_JADDVH010000008.1_cds_WP_002732331.1_3233	28.235	170	311
WP_002741093.1	lcl|NZ_JADDVH010000006.1_cds_WP_002741093.1_3018	100.000	361	361
WP_002741093.1	lcl|NZ_JADDVH010000006.1_cds_WP_002742128.1_2963	22.464	138	361
WP_002741093.1	lcl|NZ_JADDVH010000006.1_cds_WP_002733661.1_2983	28.070	114	361
WP_002741093.1	lcl|NZ_JADDVH010000006.1_cds_WP_002742120.1_2962	22.222	306	361
WP_002733589.1	lcl|NZ_JADDVH010000006.1_cds_IQA56_RS03785_3017	98.721	469	595
WP_002733589.1	lcl|NZ_JADDVH010000006.1_cds_IQA56_RS03785_3017	100.000	135	595
WP_002733589.1	lcl|NZ_JADDVH010000006.1_cds_WP_002740724.1_3028	43.367	588	595
WP_002733589.1	lcl|NZ_JADDVH010000064.1_cds_WP_002742222.1_2884	32.264	530	595
WP_002733589.1	lcl|NZ_JADDVH010000001.1_cds_WP_002723347.1_758	42.017	238	595
WP_002733589.1	lcl|NZ_JADDVH010000032.1_cds_WP_002741286.1_1683	43.192	213	595
WP_002733589.1	lcl|NZ_JADDVH010000004.1_cds_WP_002730493.1_2423	30.396	227	595
WP_002733589.1	lcl|NZ_JADDVH010000004.1_cds_WP_002724740.1_2462	29.851	201	595
WP_002733589.1	lcl|NZ_JADDVH010000009.1_cds_WP_002739451.1_3391	23.478	230	595
WP_002733589.1	lcl|NZ_JADDVH010000005.1_cds_WP_002728388.1_2750	26.667	240	595
WP_002733589.1	lcl|NZ_JADDVH010000002.1_cds_WP_002734207.1_1504	40.789	76	595
WP_002733589.1	lcl|NZ_JADDVH010000009.1_cds_WP_002725984.1_3359	28.365	208	595
WP_002733589.1	lcl|NZ_JADDVH010000003.1_cds_WP_002721914.1_1999	24.521	261	595
WP_002733589.1	lcl|NZ_JADDVH010000014.1_cds_WP_032853264.1_406	27.097	155	595
WP_002733589.1	lcl|NZ_JADDVH010000010.1_cds_WP_002726143.1_44	32.911	79	595
WP_002733589.1	lcl|NZ_JADDVH010000003.1_cds_WP_002721827.1_1967	27.604	192	595
WP_002733589.1	lcl|NZ_JADDVH010000005.1_cds_WP_032854486.1_2734	32.515	163	595
WP_002733589.1	lcl|NZ_JADDVH010000052.1_cds_WP_002738485.1_2564	30.000	80	595
WP_002733589.1	lcl|NZ_JADDVH010000004.1_cds_WP_002724285.1_2441	23.774	265	595
WP_002733589.1	lcl|NZ_JADDVH010000017.1_cds_WP_002733736.1_605	24.859	177	595
WP_002733589.1	lcl|NZ_JADDVH010000011.1_cds_WP_002725125.1_152	25.243	103	595
