WP_002725873.1	lcl|NZ_JADDUX010000001.1_cds_WP_002725873.1_870	100.000	106	106
WP_002733579.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	100.000	314	314
WP_002733579.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	24.615	325	314
WP_002733579.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	26.908	249	314
WP_002733579.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	23.132	281	314
WP_002733579.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.649	308	314
WP_002733579.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	20.809	173	314
WP_002733579.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	24.503	151	314
WP_002733579.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	24.848	330	314
WP_026054882.1	lcl|NZ_JADDUX010000001.1_cds_WP_026054882.1_868	99.726	365	365
WP_002733646.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733646.1_867	100.000	185	185
WP_002733646.1	lcl|NZ_JADDUX010000005.1_cds_WP_002721790.1_2870	36.364	154	185
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	98.784	329	329
WP_258203953.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	30.159	315	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	31.343	335	329
WP_258203953.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	31.169	308	329
WP_258203953.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	27.566	341	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733638.1_829	27.586	348	329
WP_258203953.1	lcl|NZ_JADDUX010000003.1_cds_WP_002728316.1_2010	28.182	330	329
WP_258203953.1	lcl|NZ_JADDUX010000069.1_cds_WP_002741146.1_2976	29.167	312	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733546.1_800	25.373	268	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	28.990	307	329
WP_258203953.1	lcl|NZ_JADDUX010000008.1_cds_WP_002732331.1_3316	25.959	339	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002744551.1_835	29.259	270	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	27.309	249	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	23.659	317	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733698.1_792	26.642	274	329
WP_258203953.1	lcl|NZ_JADDUX010000056.1_cds_WP_002740236.1_2678	26.592	267	329
WP_258203953.1	lcl|NZ_JADDUX010000006.1_cds_WP_002721725.1_2991	25.223	337	329
WP_258203953.1	lcl|NZ_JADDUX010000006.1_cds_WP_002739935.1_3078	27.711	249	329
WP_258203953.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733757.1_802	31.034	174	329
WP_250066499.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733627.1_865	98.127	267	267
WP_250066499.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740926.1_824	28.492	179	267
WP_250066499.1	lcl|NZ_JADDUX010000001.1_cds_WP_002738295.1_803	26.699	206	267
WP_250066499.1	lcl|NZ_JADDUX010000001.1_cds_WP_002727921.1_774	27.513	189	267
WP_250066499.1	lcl|NZ_JADDUX010000026.1_cds_WP_002729040.1_1331	33.636	110	267
WP_250066499.1	lcl|NZ_JADDUX010000004.1_cds_WP_002766579.1_2526	36.047	86	267
WP_250066499.1	lcl|NZ_JADDUX010000007.1_cds_IQA48_RS04765_3190	26.344	186	267
WP_002740779.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740779.1_864	100.000	509	509
WP_002740779.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728536.1_39	28.223	287	509
WP_002740779.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_002740779.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740779.1_864	100.000	509	509
WP_002740779.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728536.1_39	28.223	287	509
WP_002740779.1	lcl|NZ_JADDUX010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_IQA48_RS00460_863	99.091	330	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_002744551.1_835	27.213	305	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	28.990	307	330
WP_250066500.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.461	271	330
WP_250066500.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	28.723	282	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	25.526	333	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	29.412	221	330
WP_250066500.1	lcl|NZ_JADDUX010000006.1_cds_WP_002721725.1_2991	25.306	245	330
WP_250066500.1	lcl|NZ_JADDUX010000008.1_cds_WP_002732331.1_3316	26.754	228	330
WP_250066500.1	lcl|NZ_JADDUX010000069.1_cds_WP_002741146.1_2976	28.086	324	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733638.1_829	26.460	291	330
WP_250066500.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733546.1_800	24.354	271	330
WP_250066500.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	26.056	142	330
WP_002740826.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740826.1_862	100.000	366	366
WP_002740826.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	39.726	365	366
WP_002740826.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733737.1_841	34.286	350	366
WP_002740826.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740294.1_781	34.278	353	366
WP_002740826.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	28.307	378	366
WP_002740826.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738884.1_2057	29.444	360	366
WP_002740826.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733599.1_828	27.095	358	366
WP_002740826.1	lcl|NZ_JADDUX010000008.1_cds_WP_002724641.1_3315	32.086	187	366
WP_002740861.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	100.000	367	367
