WP_002725873.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	83.548	310	314
WP_002733579.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	24.922	321	314
WP_002733579.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	23.030	330	314
WP_002733579.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.625	333	314
WP_002733579.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	27.347	245	314
WP_002733579.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	22.485	169	314
WP_002733579.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.839	323	314
WP_002733579.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	21.983	232	314
WP_026054882.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355984.1_2280	56.145	358	365
WP_002733646.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355999.1_2296	30.814	172	185
WP_002733646.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135591902.1_2718	33.333	129	185
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	30.255	314	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	31.803	305	329
WP_258203953.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	29.326	341	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	29.524	315	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	26.888	331	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	29.653	317	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	29.299	314	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	27.950	322	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356020.1_2318	28.013	307	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.199	271	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	26.101	318	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	27.888	251	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356029.1_2327	26.538	260	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	24.275	276	329
WP_258203953.1	lcl|NZ_JAMQPS010000005.1_cds_WP_208730464.1_3582	24.595	309	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	28.514	249	329
WP_258203953.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356045.1_2360	24.460	278	329
WP_258203953.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	26.257	179	329
WP_250066499.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100727872.1_2421	25.564	266	267
WP_250066499.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355997.1_2293	29.442	197	267
WP_250066499.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356024.1_2322	23.301	206	267
WP_250066499.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135594434.1_1321	28.324	173	267
WP_250066499.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135604079.1_2344	25.641	195	267
WP_250066499.1	lcl|NZ_JAMQPS010000005.1_cds_WP_135637818.1_3570	27.225	191	267
WP_002740779.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	25.836	329	509
WP_002740779.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	32.759	58	509
WP_002740779.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717124.1_2696	25.836	329	509
WP_002740779.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100717065.1_2695	32.759	58	509
WP_250066500.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356022.1_2320	33.449	287	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135688711.1_1439	27.925	265	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	23.741	278	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	28.261	276	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135639720.1_1744	26.730	318	330
WP_250066500.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	24.923	325	330
WP_250066500.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356007.1_2305	26.718	262	330
WP_250066500.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	27.854	219	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355665.1_1431	24.621	264	330
WP_250066500.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	23.841	302	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355922.1_1823	24.645	211	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135661930.1_2110	26.087	230	330
WP_250066500.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100725525.1_1387	28.477	151	330
