WP_000340715.1	lcl|NZ_AFLD01000234.1_cds_WP_000340715.1_319	100.000	86	106
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_001073704.1_2176	100.000	167	314
WP_000410273.1	lcl|NZ_AFLD01000234.1_cds_WP_000410270.1_318	100.000	146	314
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_000093099.1_2196	46.988	83	314
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	25.705	319	314
WP_000410273.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	24.691	324	314
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	25.269	186	314
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	23.958	288	314
WP_000410273.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	24.695	328	314
WP_000604524.1	lcl|NZ_AFLD01000079.1_cds_WP_000604524.1_2177	99.726	365	365
WP_000884059.1	lcl|NZ_AFLD01000079.1_cds_WP_000884059.1_2178	100.000	185	185
WP_000884059.1	lcl|NZ_AFLD01000030.1_cds_WP_000351733.1_3151	40.000	140	185
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	99.088	329	329
WP_000646256.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	32.063	315	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	31.045	335	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	31.677	322	329
WP_000646256.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	31.803	305	329
WP_000646256.1	lcl|NZ_AFLD01000265.1_cds_WP_000649925.1_240	30.183	328	329
WP_000646256.1	lcl|NZ_AFLD01000281.1_cds_WP_000709511.1_29	30.030	333	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000601375.1_2232	24.415	299	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	29.316	307	329
WP_000646256.1	lcl|NZ_AFLD01000148.1_cds_WP_000688695.1_1194	29.197	274	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000475904.1_2241	27.372	274	329
WP_000646256.1	lcl|NZ_AFLD01000057.1_cds_WP_001074785.1_2422	29.057	265	329
WP_000646256.1	lcl|NZ_AFLD01000028.1_cds_WP_001003555.1_3301	24.852	338	329
WP_000646256.1	lcl|NZ_AFLD01000079.1_cds_WP_000487322.1_2230	27.077	325	329
WP_000774263.1	lcl|NZ_AFLD01000079.1_cds_WP_000774262.1_2180	99.251	267	267
WP_000774263.1	lcl|NZ_AFLD01000079.1_cds_WP_000859505.1_2229	26.693	251	267
WP_000774263.1	lcl|NZ_AFLD01000079.1_cds_WP_000800438.1_2210	24.786	234	267
WP_000774263.1	lcl|NZ_AFLD01000079.1_cds_WP_000842260.1_2259	26.316	190	267
WP_000774263.1	lcl|NZ_AFLD01000041.1_cds_WP_000667727.1_2780	31.818	110	267
WP_000774263.1	lcl|NZ_AFLD01000016.1_cds_WP_000805357.1_3623	33.645	107	267
WP_002163445.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	99.214	509	509
WP_002163445.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.625	323	509
WP_002163445.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	31.111	90	509
WP_002163445.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	99.214	509	509
WP_002163445.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.625	323	509
WP_002163445.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	31.111	90	509
WP_001067556.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	99.697	330	330
WP_001067556.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	28.664	307	330
WP_001067556.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	26.316	266	330
WP_001067556.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	25.735	272	330
WP_001067556.1	lcl|NZ_AFLD01000028.1_cds_WP_001003555.1_3301	28.395	243	330
WP_001067556.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	26.812	276	330
WP_001067556.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	23.724	333	330
WP_001067556.1	lcl|NZ_AFLD01000265.1_cds_WP_000649925.1_240	28.854	253	330
