WP_000340715.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	94.186	86	106
WP_000410273.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	96.497	314	314
WP_000410273.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	25.705	319	314
WP_000410273.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	24.691	324	314
WP_000410273.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	23.843	281	314
WP_000410273.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	24.359	234	314
WP_000604524.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777161.1_2908	94.247	365	365
WP_000884059.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753627.1_2907	97.297	185	185
WP_000884059.1	lcl|NZ_AHPZ01000086.1_cds_WP_004752075.1_2002	40.714	140	185
WP_000646256.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	97.872	329	329
WP_000646256.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	31.429	315	329
WP_000646256.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	31.045	335	329
WP_000646256.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	31.494	308	329
WP_000646256.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	30.816	331	329
WP_000646256.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751412.1_3491	30.462	325	329
WP_000646256.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	27.729	339	329
WP_000646256.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	29.642	307	329
WP_000646256.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	26.866	268	329
WP_000646256.1	lcl|NZ_AHPZ01000096.1_cds_WP_002733698.1_1771	26.642	274	329
WP_000646256.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	25.820	244	329
WP_000646256.1	lcl|NZ_AHPZ01000135.1_cds_WP_004751780.1_943	28.839	267	329
WP_000646256.1	lcl|NZ_AHPZ01000109.1_cds_WP_004750263.1_1429	25.573	262	329
WP_000646256.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	27.984	243	329
WP_000774263.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754505.1_2905	93.258	267	267
WP_000774263.1	lcl|NZ_AHPZ01000096.1_cds_WP_004754191.1_1753	25.926	189	267
WP_000774263.1	lcl|NZ_AHPZ01000018.1_cds_WP_004760150.1_3314	27.979	193	267
WP_000774263.1	lcl|NZ_AHPZ01000033.1_cds_WP_004758210.1_2798	37.209	86	267
WP_002163445.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	96.267	509	509
WP_002163445.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	27.554	323	509
WP_002163445.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	31.111	90	509
WP_002163445.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	96.267	509	509
WP_002163445.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	27.554	323	509
WP_002163445.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	31.111	90	509
WP_001067556.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	96.061	330	330
WP_001067556.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	26.568	271	330
WP_001067556.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.541	305	330
WP_001067556.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	24.642	349	330
WP_001067556.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	27.572	243	330
WP_001067556.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	26.812	276	330
WP_001067556.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	28.854	253	330
WP_001067556.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	25.551	227	330
WP_001067556.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	25.000	328	330
WP_001067556.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	23.973	292	330
WP_000776640.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755296.1_2900	37.912	546	538
WP_000776640.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755296.1_2900	37.912	546	538
WP_000424609.1	lcl|NZ_AHPZ01000029.1_cds_WP_002740998.1_2899	67.045	264	264
WP_000424609.1	lcl|NZ_AHPZ01000066.1_cds_WP_004755702.1_2104	41.975	243	264
WP_000424609.1	lcl|NZ_AHPZ01000125.1_cds_WP_004754016.1_1146	28.824	170	264
WP_002074065.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777170.1_2898	89.032	310	310
WP_002074065.1	lcl|NZ_AHPZ01000039.1_cds_WP_004751322.1_2583	38.614	303	310
WP_002074065.1	lcl|NZ_AHPZ01000125.1_cds_WP_004754016.1_1146	25.246	305	310
WP_002074065.1	lcl|NZ_AHPZ01000092.1_cds_WP_004752420.1_1883	25.792	221	310
WP_002074065.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777170.1_2898	89.032	310	310
WP_002074065.1	lcl|NZ_AHPZ01000039.1_cds_WP_004751322.1_2583	38.614	303	310
WP_002074065.1	lcl|NZ_AHPZ01000125.1_cds_WP_004754016.1_1146	25.246	305	310
WP_002074065.1	lcl|NZ_AHPZ01000092.1_cds_WP_004752420.1_1883	25.792	221	310
WP_000479984.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754589.1_2897	95.076	264	264
WP_000715958.1	lcl|NZ_AHPZ01000029.1_cds_WP_002733551.1_2896	96.124	129	131
WP_001088863.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777167.1_2895	97.222	144	144
WP_001088863.1	lcl|NZ_AHPZ01000147.1_cds_WP_004756253.1_743	46.429	56	144
WP_000517243.1	lcl|NZ_AHPZ01000029.1_cds_WP_002740917.1_2894	95.023	221	221
WP_000517243.1	lcl|NZ_AHPZ01000019.1_cds_WP_004759758.1_3293	26.923	78	221
WP_000517243.1	lcl|NZ_AHPZ01000157.1_cds_WP_004751308.1_654	29.703	101	221
WP_001149938.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755120.1_2892	24.346	382	393
WP_001149938.1	lcl|NZ_AHPZ01000157.1_cds_WP_004751353.1_653	24.528	212	393
WP_001149938.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754038.1_98	30.216	139	393
WP_001149938.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760816.1_2711	22.374	219	393
WP_001149938.1	lcl|NZ_AHPZ01000019.1_cds_WP_004759758.1_3293	23.926	163	393
WP_000611594.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754508.1_2893	79.429	175	175
WP_000611594.1	lcl|NZ_AHPZ01000019.1_cds_WP_004754859.1_3287	30.612	147	175
WP_001015425.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755120.1_2892	80.201	399	405
WP_001015425.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760816.1_2711	23.288	219	405
WP_001015425.1	lcl|NZ_AHPZ01000157.1_cds_WP_004751353.1_653	23.810	210	405
