WP_000340715.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000340715.1_577	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000093099.1_598	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001067557.1_584	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000604524.1_579	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000884059.1_580	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCN010000005.1_cds_WP_000351733.1_800	40.000	140	185
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	99.088	329	329
WP_000646256.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	32.063	315	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	31.045	335	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	31.677	322	329
WP_000646256.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001984071.1_2711	31.803	305	329
WP_000646256.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000649925.1_1542	30.183	328	329
WP_000646256.1	lcl|NZ_JAGGCN010000066.1_cds_WP_000709511.1_3655	30.030	333	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000601375.1_634	24.415	299	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001067557.1_584	29.316	307	329
WP_000646256.1	lcl|NZ_JAGGCN010000027.1_cds_WP_000688695.1_2691	29.197	274	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000475904.1_643	27.372	274	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	27.509	269	329
WP_000646256.1	lcl|NZ_JAGGCN010000017.1_cds_WP_001074785.1_2094	29.057	265	329
WP_000646256.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001003555.1_2207	24.852	338	329
WP_000646256.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000487322.1_632	27.077	325	329
WP_000774263.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000774262.1_582	99.251	267	267
WP_000774263.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000859505.1_631	26.693	251	267
WP_000774263.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000800438.1_612	24.786	234	267
WP_000774263.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000842260.1_661	26.316	190	267
WP_000774263.1	lcl|NZ_JAGGCN010000024.1_cds_WP_000667727.1_2527	31.818	110	267
WP_000774263.1	lcl|NZ_JAGGCN010000020.1_cds_WP_000805357.1_2313	33.645	107	267
WP_002163445.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000612797.1_583	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000291591.1_2668	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000364507.1_2667	31.111	90	509
WP_002163445.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000612797.1_583	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000291591.1_2668	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCN010000026.1_cds_WP_000364507.1_2667	31.111	90	509
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001067557.1_584	99.697	330	330
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000646250.1_581	28.664	307	330
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000600889.1_607	26.316	266	330
WP_001067556.1	lcl|NZ_JAGGCN010000027.1_cds_WP_001984071.1_2711	25.735	272	330
WP_001067556.1	lcl|NZ_JAGGCN010000019.1_cds_WP_001003555.1_2207	28.395	243	330
WP_001067556.1	lcl|NZ_JAGGCN010000010.1_cds_WP_000744700.1_1416	26.812	276	330
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000723090.1_660	23.724	333	330
WP_001067556.1	lcl|NZ_JAGGCN010000011.1_cds_WP_000649925.1_1542	28.854	253	330
WP_001067556.1	lcl|NZ_JAGGCN010000027.1_cds_WP_000688695.1_2691	25.681	257	330
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000601375.1_634	26.545	275	330
WP_001067556.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000410273.1_578	24.695	328	330
WP_000776640.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000689743.1_587	38.026	547	538
WP_000776640.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000689743.1_587	38.026	547	538
WP_000424609.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000342713.1_588	67.424	264	264
WP_000424609.1	lcl|NZ_JAGGCN010000059.1_cds_WP_001002663.1_3585	40.741	243	264
WP_000424609.1	lcl|NZ_JAGGCN010000037.1_cds_WP_001183723.1_3090	27.746	173	264
WP_002074065.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001246618.1_589	92.581	310	310
WP_002074065.1	lcl|NZ_JAGGCN010000038.1_cds_WP_000501205.1_3129	38.284	303	310
WP_002074065.1	lcl|NZ_JAGGCN010000037.1_cds_WP_001183723.1_3090	28.226	248	310
WP_002074065.1	lcl|NZ_JAGGCN010000015.1_cds_WP_000279894.1_1942	25.792	221	310
WP_002074065.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001246618.1_589	92.581	310	310
WP_002074065.1	lcl|NZ_JAGGCN010000038.1_cds_WP_000501205.1_3129	38.284	303	310
WP_002074065.1	lcl|NZ_JAGGCN010000037.1_cds_WP_001183723.1_3090	28.226	248	310
WP_002074065.1	lcl|NZ_JAGGCN010000015.1_cds_WP_000279894.1_1942	25.792	221	310
WP_000479984.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000479982.1_590	99.242	264	264
WP_000715958.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000715958.1_591	100.000	131	131
WP_001088863.1	lcl|NZ_JAGGCN010000004.1_cds_WP_001088866.1_592	98.611	144	144
WP_001088863.1	lcl|NZ_JAGGCN010000001.1_cds_WP_002069656.1_140	44.643	56	144
WP_000517243.1	lcl|NZ_JAGGCN010000004.1_cds_WP_000517242.1_593	99.548	221	221
