WP_000340715.1	lcl|NZ_AHOA02000037.1_cds_WP_004462903.1_217	95.349	86	106
WP_000410273.1	lcl|NZ_AHOA02000037.1_cds_WP_004464977.1_216	92.581	310	314
WP_000410273.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	24.731	279	314
WP_000410273.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	24.611	321	314
WP_000410273.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	25.000	332	314
WP_000410273.1	lcl|NZ_AHOA02000037.1_cds_WP_004475098.1_159	25.683	183	314
WP_000410273.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	23.843	281	314
WP_000410273.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	22.353	170	314
WP_000410273.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	25.359	209	314
WP_000884059.1	lcl|NZ_AHOA02000013.1_cds_WP_004460143.1_2618	35.616	146	185
WP_000884059.1	lcl|NZ_AHOA02000037.1_cds_WP_004475196.1_178	35.028	177	185
WP_000646256.1	lcl|NZ_AHOA02000037.1_cds_WP_004464967.1_161	31.776	321	329
WP_000646256.1	lcl|NZ_AHOA02000037.1_cds_WP_004475209.1_139	31.343	335	329
WP_000646256.1	lcl|NZ_AHOA02000017.1_cds_WP_004461234.1_1754	32.797	311	329
WP_000646256.1	lcl|NZ_AHOA02000017.1_cds_WP_004473914.1_2117	29.524	315	329
WP_000646256.1	lcl|NZ_AHOA02000037.1_cds_WP_004475098.1_159	29.934	304	329
WP_000646256.1	lcl|NZ_AHOA02000023.1_cds_WP_004468319.1_1442	27.083	336	329
WP_000646256.1	lcl|NZ_AHOA02000017.1_cds_WP_004473768.1_1999	28.882	322	329
WP_000646256.1	lcl|NZ_AHOA02000017.1_cds_WP_004467290.1_1751	28.882	322	329
WP_000646256.1	lcl|NZ_AHOA02000017.1_cds_WP_032916356.1_2357	25.217	345	329
WP_000646256.1	lcl|NZ_AHOA02000037.1_cds_WP_004464977.1_216	26.296	270	329
WP_000646256.1	lcl|NZ_AHOA02000001.1_cds_WP_004470510.1_3549	28.030	264	329
WP_000646256.1	lcl|NZ_AHOA02000037.1_cds_WP_004465101.1_157	25.993	277	329
