WP_000340715.1	lcl|NZ_JADDVD010000025.1_cds_WP_002725873.1_1197	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVD010000025.1_cds_WP_026054882.1_1199	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733646.1_1200	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVD010000003.1_cds_WP_002721790.1_1940	36.301	146	185
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	98.176	329	329
WP_000646256.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	31.343	335	329
WP_000646256.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	29.841	315	329
WP_000646256.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	31.190	311	329
WP_000646256.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	27.273	341	329
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733638.1_1238	27.586	348	329
WP_000646256.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728316.1_2782	28.485	330	329
WP_000646256.1	lcl|NZ_JADDVD010000077.1_cds_WP_002741146.1_3110	29.167	312	329
WP_000646256.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733546.1_1103	25.373	268	329
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740721.1_1204	29.316	307	329
WP_000646256.1	lcl|NZ_JADDVD010000006.1_cds_WP_002732331.1_2951	25.959	339	329
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_002744551.1_1232	28.889	270	329
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	27.309	249	329
WP_000646256.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733698.1_1111	26.642	274	329
WP_000646256.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	23.659	317	329
WP_000646256.1	lcl|NZ_JADDVD010000060.1_cds_WP_002740236.1_2803	27.509	269	329
WP_000646256.1	lcl|NZ_JADDVD010000004.1_cds_WP_002721725.1_2453	24.926	337	329
WP_000646256.1	lcl|NZ_JADDVD010000004.1_cds_WP_002739935.1_2365	27.711	249	329
