WP_000340715.1	lcl|NZ_JQOS01000060.1_cds_WP_000340715.1_1548	100.000	86	106
WP_000410273.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	99.682	314	314
WP_000410273.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	25.705	319	314
WP_000410273.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	24.691	324	314
WP_000410273.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	23.958	288	314
WP_000410273.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	24.695	328	314
WP_000410273.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	23.077	273	314
WP_000604524.1	lcl|NZ_JQOS01000060.1_cds_WP_000604524.1_1546	99.726	365	365
WP_000884059.1	lcl|NZ_JQOS01000060.1_cds_WP_000884059.1_1545	100.000	185	185
WP_000884059.1	lcl|NZ_JQOS01000155.1_cds_WP_000351733.1_2973	40.000	140	185
WP_000646256.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	99.392	329	329
WP_000646256.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	32.063	315	329
WP_000646256.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	31.045	335	329
WP_000646256.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	31.475	305	329
WP_000646256.1	lcl|NZ_JQOS01000001.1_cds_WP_000649924.1_8	30.183	328	329
WP_000646256.1	lcl|NZ_JQOS01000235.1_cds_WP_000709511.1_3618	30.030	333	329
WP_000646256.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	29.316	307	329
WP_000646256.1	lcl|NZ_JQOS01000009.1_cds_WP_000688698.1_392	29.197	274	329
WP_000646256.1	lcl|NZ_JQOS01000074.1_cds_WP_000475901.1_1751	27.372	274	329
WP_000646256.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	27.239	268	329
WP_000646256.1	lcl|NZ_JQOS01000005.1_cds_WP_001074779.1_267	28.679	265	329
WP_000646256.1	lcl|NZ_JQOS01000057.1_cds_WP_001003560.1_1486	24.556	338	329
WP_000646256.1	lcl|NZ_JQOS01000060.1_cds_WP_061227061.1_1524	24.419	172	329
WP_000774263.1	lcl|NZ_JQOS01000060.1_cds_WP_000774259.1_1543	98.502	267	267
WP_000774263.1	lcl|NZ_JQOS01000074.1_cds_WP_000842260.1_1769	26.316	190	267
WP_000774263.1	lcl|NZ_JQOS01000015.1_cds_WP_000667727.1_529	31.818	110	267
WP_000774263.1	lcl|NZ_JQOS01000021.1_cds_WP_000805357.1_718	33.645	107	267
WP_002163445.1	lcl|NZ_JQOS01000060.1_cds_WP_000612798.1_1542	98.428	509	509
WP_002163445.1	lcl|NZ_JQOS01000039.1_cds_WP_000291581.1_1036	26.625	323	509
WP_002163445.1	lcl|NZ_JQOS01000039.1_cds_WP_000364504.1_1037	31.111	90	509
WP_002163445.1	lcl|NZ_JQOS01000060.1_cds_WP_000612798.1_1542	98.428	509	509
WP_002163445.1	lcl|NZ_JQOS01000039.1_cds_WP_000291581.1_1036	26.625	323	509
WP_002163445.1	lcl|NZ_JQOS01000039.1_cds_WP_000364504.1_1037	31.111	90	509
WP_001067556.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	99.697	330	330
WP_001067556.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	28.990	307	330
WP_001067556.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	26.103	272	330
WP_001067556.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	27.174	276	330
WP_001067556.1	lcl|NZ_JQOS01000057.1_cds_WP_001003560.1_1486	27.984	243	330
WP_001067556.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	23.724	333	330
WP_001067556.1	lcl|NZ_JQOS01000001.1_cds_WP_000649924.1_8	28.854	253	330
WP_001067556.1	lcl|NZ_JQOS01000009.1_cds_WP_000688698.1_392	24.903	257	330
WP_001067556.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	24.695	328	330
WP_000776640.1	lcl|NZ_JQOS01000060.1_cds_WP_061227064.1_1538	38.026	547	538
WP_000776640.1	lcl|NZ_JQOS01000060.1_cds_WP_061227064.1_1538	38.026	547	538
WP_000424609.1	lcl|NZ_JQOS01000060.1_cds_WP_000342716.1_1537	67.424	264	264
WP_000424609.1	lcl|NZ_JQOS01000047.1_cds_WP_001002662.1_1260	40.741	243	264
WP_000424609.1	lcl|NZ_JQOS01000048.1_cds_WP_001183718.1_1308	27.746	173	264
WP_002074065.1	lcl|NZ_JQOS01000060.1_cds_WP_061227063.1_1536	93.548	310	310
WP_002074065.1	lcl|NZ_JQOS01000127.1_cds_WP_000501205.1_2555	38.284	303	310
WP_002074065.1	lcl|NZ_JQOS01000048.1_cds_WP_001183718.1_1308	28.226	248	310
WP_002074065.1	lcl|NZ_JQOS01000207.1_cds_WP_000279896.1_3425	25.339	221	310
WP_002074065.1	lcl|NZ_JQOS01000060.1_cds_WP_061227063.1_1536	93.548	310	310
WP_002074065.1	lcl|NZ_JQOS01000127.1_cds_WP_000501205.1_2555	38.284	303	310
WP_002074065.1	lcl|NZ_JQOS01000048.1_cds_WP_001183718.1_1308	28.226	248	310
WP_002074065.1	lcl|NZ_JQOS01000207.1_cds_WP_000279896.1_3425	25.339	221	310
WP_000479984.1	lcl|NZ_JQOS01000060.1_cds_WP_000479984.1_1535	100.000	264	264
WP_000715958.1	lcl|NZ_JQOS01000060.1_cds_WP_000715958.1_1534	100.000	131	131
WP_001088863.1	lcl|NZ_JQOS01000060.1_cds_WP_001088861.1_1533	98.611	144	144
WP_001088863.1	lcl|NZ_JQOS01000041.1_cds_WP_002069656.1_1131	44.643	56	144
WP_000517243.1	lcl|NZ_JQOS01000060.1_cds_WP_000517242.1_1532	99.548	221	221
WP_000517243.1	lcl|NZ_JQOS01000007.1_cds_WP_001082179.1_334	28.205	78	221
WP_000517243.1	lcl|NZ_JQOS01000043.1_cds_WP_001069827.1_1152	28.440	109	221
WP_001149938.1	lcl|NZ_JQOS01000060.1_cds_WP_061227062.1_1530	28.219	365	393
WP_001149938.1	lcl|NZ_JQOS01000018.1_cds_WP_000402849.1_611	21.364	220	393
WP_001149938.1	lcl|NZ_JQOS01000195.1_cds_WP_002097509.1_3312	28.571	140	393
WP_001149938.1	lcl|NZ_JQOS01000043.1_cds_WP_000347685.1_1151	23.585	212	393
WP_001149938.1	lcl|NZ_JQOS01000007.1_cds_WP_001082179.1_334	23.757	181	393
WP_000611594.1	lcl|NZ_JQOS01000060.1_cds_WP_000611594.1_1531	100.000	175	175
WP_000611594.1	lcl|NZ_JQOS01000001.1_cds_WP_001206947.1_132	29.655	145	175
WP_001015425.1	lcl|NZ_JQOS01000060.1_cds_WP_061227062.1_1530	98.519	405	405
WP_001015425.1	lcl|NZ_JQOS01000018.1_cds_WP_000402849.1_611	23.182	220	405
