WP_000340715.1	lcl|NZ_AOWV01000180.1_cds_WP_000340715.1_3263	100.000	86	106
WP_000410273.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	99.363	314	314
WP_000410273.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	25.705	319	314
WP_000410273.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	24.691	324	314
WP_000410273.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	23.611	288	314
WP_000410273.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	24.695	328	314
WP_000410273.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	23.077	273	314
WP_000604524.1	lcl|NZ_AOWV01000180.1_cds_WP_000604525.1_3261	99.178	365	365
WP_000884059.1	lcl|NZ_AOWV01000180.1_cds_WP_000884059.1_3260	100.000	185	185
WP_000884059.1	lcl|NZ_AOWV01000182.1_cds_WP_000351733.1_3310	40.000	140	185
WP_000646256.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	99.088	329	329
WP_000646256.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	32.063	315	329
WP_000646256.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	31.343	335	329
WP_000646256.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	31.475	305	329
WP_000646256.1	lcl|NZ_AOWV01000105.1_cds_WP_000649924.1_1491	30.183	328	329
WP_000646256.1	lcl|NZ_AOWV01000063.1_cds_WP_000709508.1_884	29.730	333	329
WP_000646256.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	29.316	307	329
WP_000646256.1	lcl|NZ_AOWV01000063.1_cds_WP_000688696.1_854	29.197	274	329
WP_000646256.1	lcl|NZ_AOWV01000090.1_cds_WP_000475901.1_1331	27.372	274	329
WP_000646256.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	27.239	268	329
WP_000646256.1	lcl|NZ_AOWV01000178.1_cds_WP_001074779.1_3171	28.679	265	329
WP_000646256.1	lcl|NZ_AOWV01000056.1_cds_WP_001003560.1_771	24.556	338	329
WP_000774263.1	lcl|NZ_AOWV01000180.1_cds_WP_000774259.1_3258	98.502	267	267
WP_000774263.1	lcl|NZ_AOWV01000108.1_cds_WP_000842260.1_1578	26.316	190	267
WP_000774263.1	lcl|NZ_AOWV01000086.1_cds_WP_000667727.1_1281	31.818	110	267
WP_000774263.1	lcl|NZ_AOWV01000159.1_cds_WP_000805357.1_2610	33.645	107	267
WP_002163445.1	lcl|NZ_AOWV01000180.1_cds_WP_002072162.1_3257	98.428	509	509
WP_002163445.1	lcl|NZ_AOWV01000164.1_cds_WP_000291581.1_2764	26.625	323	509
WP_002163445.1	lcl|NZ_AOWV01000164.1_cds_WP_000364504.1_2763	31.111	90	509
WP_002163445.1	lcl|NZ_AOWV01000180.1_cds_WP_002072162.1_3257	98.428	509	509
WP_002163445.1	lcl|NZ_AOWV01000164.1_cds_WP_000291581.1_2764	26.625	323	509
WP_002163445.1	lcl|NZ_AOWV01000164.1_cds_WP_000364504.1_2763	31.111	90	509
WP_001067556.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	99.697	330	330
WP_001067556.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	30.350	257	330
WP_001067556.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	26.103	272	330
WP_001067556.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	27.174	276	330
WP_001067556.1	lcl|NZ_AOWV01000056.1_cds_WP_001003560.1_771	27.984	243	330
WP_001067556.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	23.423	333	330
WP_001067556.1	lcl|NZ_AOWV01000105.1_cds_WP_000649924.1_1491	28.854	253	330
WP_001067556.1	lcl|NZ_AOWV01000063.1_cds_WP_000688696.1_854	25.681	257	330
WP_001067556.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	24.695	328	330
WP_000776640.1	lcl|NZ_AOWV01000180.1_cds_WP_000689740.1_3253	38.026	547	538
WP_000776640.1	lcl|NZ_AOWV01000180.1_cds_WP_000689740.1_3253	38.026	547	538
WP_000424609.1	lcl|NZ_AOWV01000180.1_cds_WP_000342716.1_3252	67.424	264	264
WP_000424609.1	lcl|NZ_AOWV01000160.1_cds_WP_001002662.1_2626	40.741	243	264
WP_000424609.1	lcl|NZ_AOWV01000125.1_cds_WP_001183721.1_1816	27.746	173	264
WP_002074065.1	lcl|NZ_AOWV01000180.1_cds_WP_001246619.1_3251	93.871	310	310
WP_002074065.1	lcl|NZ_AOWV01000157.1_cds_WP_000501205.1_2518	38.284	303	310
WP_002074065.1	lcl|NZ_AOWV01000125.1_cds_WP_001183721.1_1816	28.226	248	310
WP_002074065.1	lcl|NZ_AOWV01000199.1_cds_WP_000279896.1_3720	25.339	221	310
WP_002074065.1	lcl|NZ_AOWV01000180.1_cds_WP_001246619.1_3251	93.871	310	310
WP_002074065.1	lcl|NZ_AOWV01000157.1_cds_WP_000501205.1_2518	38.284	303	310
WP_002074065.1	lcl|NZ_AOWV01000125.1_cds_WP_001183721.1_1816	28.226	248	310
WP_002074065.1	lcl|NZ_AOWV01000199.1_cds_WP_000279896.1_3720	25.339	221	310
WP_000479984.1	lcl|NZ_AOWV01000180.1_cds_WP_000479980.1_3250	99.621	264	264
WP_000715958.1	lcl|NZ_AOWV01000180.1_cds_WP_000715958.1_3249	100.000	131	131
WP_001088863.1	lcl|NZ_AOWV01000180.1_cds_WP_001088861.1_3248	98.611	144	144
WP_001088863.1	lcl|NZ_AOWV01000188.1_cds_WP_002069656.1_3497	44.643	56	144
WP_000517243.1	lcl|NZ_AOWV01000180.1_cds_WP_000517242.1_3247	99.548	221	221
WP_000517243.1	lcl|NZ_AOWV01000051.1_cds_WP_001082181.1_596	28.205	78	221
WP_000517243.1	lcl|NZ_AOWV01000139.1_cds_WP_001069832.1_2172	28.440	109	221
WP_001149938.1	lcl|NZ_AOWV01000041.1_cds_WP_001046777.1_380	56.266	391	393
WP_001149938.1	lcl|NZ_AOWV01000041.1_cds_WP_000384508.1_382	25.326	383	393
WP_001149938.1	lcl|NZ_AOWV01000177.1_cds_WP_000402849.1_3159	21.364	220	393
WP_001149938.1	lcl|NZ_AOWV01000059.1_cds_WP_002097509.1_804	28.571	140	393
WP_001149938.1	lcl|NZ_AOWV01000139.1_cds_WP_000347675.1_2171	24.519	208	393
WP_001149938.1	lcl|NZ_AOWV01000051.1_cds_WP_001082181.1_596	23.757	181	393
WP_000611594.1	lcl|NZ_AOWV01000041.1_cds_WP_000564977.1_381	54.598	174	175
WP_000611594.1	lcl|NZ_AOWV01000046.1_cds_WP_001206947.1_479	29.655	145	175
WP_001015425.1	lcl|NZ_AOWV01000041.1_cds_WP_000384508.1_382	65.423	402	405
WP_001015425.1	lcl|NZ_AOWV01000041.1_cds_WP_001046777.1_380	25.635	394	405
WP_001015425.1	lcl|NZ_AOWV01000177.1_cds_WP_000402849.1_3159	23.182	220	405
WP_001015425.1	lcl|NZ_AOWV01000139.1_cds_WP_000347675.1_2171	25.714	210	405
WP_001015425.1	lcl|NZ_AOWV01000051.1_cds_WP_001082181.1_596	25.153	163	405
WP_000582222.1	lcl|NZ_AOWV01000041.1_cds_WP_000228801.1_383	81.513	357	358
WP_000582222.1	lcl|NZ_AOWV01000180.1_cds_WP_000608294.1_3254	35.385	325	358
WP_000582222.1	lcl|NZ_AOWV01000085.1_cds_WP_001281953.1_1275	30.469	384	358
WP_000582222.1	lcl|NZ_AOWV01000068.1_cds_WP_000172659.1_914	29.428	367	358
WP_000582222.1	lcl|NZ_AOWV01000090.1_cds_WP_000575181.1_1342	32.333	300	358
WP_000582222.1	lcl|NZ_AOWV01000180.1_cds_WP_001198107.1_3255	31.111	360	358
WP_000582222.1	lcl|NZ_AOWV01000195.1_cds_WP_001982414.1_3637	26.016	369	358
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	73.430	207	308
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	73.438	64	308
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	43.939	132	308
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	73.430	207	308
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	73.438	64	308
WP_000344487.1	lcl|NZ_AOWV01000041.1_cds_LEP2GSC038_RS1000000126530_384	43.939	132	308
WP_000093099.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	46.988	83	99
WP_223809837.1	lcl|NZ_AOWV01000126.1_cds_WP_000007746.1_1842	72.249	209	213
WP_223809837.1	lcl|NZ_AOWV01000051.1_cds_WP_000462635.1_615	32.353	102	213
WP_223809837.1	lcl|NZ_AOWV01000063.1_cds_WP_000690880.1_875	29.496	139	213
WP_001106774.1	lcl|NZ_AOWV01000016.1_cds_WP_002072243.1_139	29.365	378	417
WP_000834715.1	lcl|NZ_AOWV01000074.1_cds_WP_000172209.1_1067	34.518	394	605
WP_000834715.1	lcl|NZ_AOWV01000147.1_cds_WP_000667646.1_2381	41.870	246	605
WP_000834715.1	lcl|NZ_AOWV01000102.1_cds_WP_000828456.1_1462	44.954	218	605
WP_000834715.1	lcl|NZ_AOWV01000068.1_cds_WP_002072224.1_916	32.246	276	605
WP_000834715.1	lcl|NZ_AOWV01000036.1_cds_WP_001052496.1_286	31.933	238	605
WP_000834715.1	lcl|NZ_AOWV01000164.1_cds_WP_000047473.1_2758	30.942	223	605
WP_000834715.1	lcl|NZ_AOWV01000173.1_cds_WP_000598571.1_2993	28.205	234	605
WP_000834715.1	lcl|NZ_AOWV01000190.1_cds_WP_000510770.1_3600	30.041	243	605
WP_000834715.1	lcl|NZ_AOWV01000074.1_cds_WP_002071818.1_1081	27.848	237	605
WP_000834715.1	lcl|NZ_AOWV01000044.1_cds_WP_000536753.1_435	29.386	228	605
WP_000834715.1	lcl|NZ_AOWV01000183.1_cds_WP_000666552.1_3331	30.088	226	605
WP_000834715.1	lcl|NZ_AOWV01000167.1_cds_WP_000619182.1_2832	27.869	244	605
WP_000834715.1	lcl|NZ_AOWV01000128.1_cds_WP_001161019.1_1869	28.807	243	605
WP_000834715.1	lcl|NZ_AOWV01000182.1_cds_WP_001089503.1_3311	30.508	236	605
WP_000834715.1	lcl|NZ_AOWV01000022.1_cds_WP_001288322.1_172	28.708	209	605
