WP_000340715.1	lcl|NZ_AOVQ01000091.1_cds_WP_000340715.1_1524	100.000	86	106
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_000410273.1_1525	100.000	314	314
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_000093099.1_1545	46.988	83	314
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_000646250.1_1528	25.705	319	314
WP_000410273.1	lcl|NZ_AOVQ01000135.1_cds_WP_000744700.1_2938	24.691	324	314
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_000600889.1_1554	25.269	186	314
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_000723090.1_1607	23.958	288	314
WP_000410273.1	lcl|NZ_AOVQ01000091.1_cds_WP_001067557.1_1531	24.695	328	314
WP_000604524.1	lcl|NZ_AOVQ01000091.1_cds_WP_000604524.1_1526	99.726	365	365
WP_000884059.1	lcl|NZ_AOVQ01000091.1_cds_WP_000884059.1_1527	100.000	185	185
WP_000884059.1	lcl|NZ_AOVQ01000151.1_cds_WP_000351733.1_3369	40.000	140	185
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000646250.1_1528	99.088	329	329
WP_000646256.1	lcl|NZ_AOVQ01000135.1_cds_WP_000744700.1_2938	32.063	315	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000723090.1_1607	31.045	335	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000600889.1_1554	31.677	322	329
WP_000646256.1	lcl|NZ_AOVQ01000113.1_cds_WP_001984071.1_2282	31.803	305	329
WP_000646256.1	lcl|NZ_AOVQ01000098.1_cds_WP_000649925.1_1779	30.183	328	329
WP_000646256.1	lcl|NZ_AOVQ01000106.1_cds_WP_000709511.1_2009	30.030	333	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000601375.1_1581	24.415	299	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_001067557.1_1531	29.316	307	329
WP_000646256.1	lcl|NZ_AOVQ01000068.1_cds_WP_000688695.1_1080	29.197	274	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000475904.1_1590	27.372	274	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000410273.1_1525	27.509	269	329
WP_000646256.1	lcl|NZ_AOVQ01000051.1_cds_WP_001074785.1_798	29.057	265	329
WP_000646256.1	lcl|NZ_AOVQ01000112.1_cds_WP_001003555.1_2206	24.852	338	329
WP_000646256.1	lcl|NZ_AOVQ01000091.1_cds_WP_000487322.1_1579	27.077	325	329
WP_000774263.1	lcl|NZ_AOVQ01000091.1_cds_WP_000774262.1_1529	99.251	267	267
WP_000774263.1	lcl|NZ_AOVQ01000091.1_cds_WP_000859505.1_1578	26.693	251	267
WP_000774263.1	lcl|NZ_AOVQ01000091.1_cds_WP_000800438.1_1559	24.786	234	267
WP_000774263.1	lcl|NZ_AOVQ01000091.1_cds_WP_000842260.1_1608	26.316	190	267
WP_000774263.1	lcl|NZ_AOVQ01000116.1_cds_WP_000667727.1_2439	31.818	110	267
WP_000774263.1	lcl|NZ_AOVQ01000105.1_cds_WP_000805357.1_1967	33.645	107	267
WP_002163445.1	lcl|NZ_AOVQ01000091.1_cds_WP_000612797.1_1530	99.214	509	509
WP_002163445.1	lcl|NZ_AOVQ01000108.1_cds_WP_000291591.1_2075	26.625	323	509
WP_002163445.1	lcl|NZ_AOVQ01000108.1_cds_WP_000364507.1_2076	31.111	90	509
WP_002163445.1	lcl|NZ_AOVQ01000091.1_cds_WP_000612797.1_1530	99.214	509	509
WP_002163445.1	lcl|NZ_AOVQ01000108.1_cds_WP_000291591.1_2075	26.625	323	509
WP_002163445.1	lcl|NZ_AOVQ01000108.1_cds_WP_000364507.1_2076	31.111	90	509
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_001067557.1_1531	99.697	330	330
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_000646250.1_1528	28.664	307	330
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_000600889.1_1554	26.316	266	330
WP_001067556.1	lcl|NZ_AOVQ01000113.1_cds_WP_001984071.1_2282	25.735	272	330
WP_001067556.1	lcl|NZ_AOVQ01000112.1_cds_WP_001003555.1_2206	28.395	243	330
WP_001067556.1	lcl|NZ_AOVQ01000135.1_cds_WP_000744700.1_2938	26.812	276	330
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_000723090.1_1607	23.724	333	330
WP_001067556.1	lcl|NZ_AOVQ01000098.1_cds_WP_000649925.1_1779	28.854	253	330
WP_001067556.1	lcl|NZ_AOVQ01000068.1_cds_WP_000688695.1_1080	25.681	257	330
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_000601375.1_1581	26.545	275	330
WP_001067556.1	lcl|NZ_AOVQ01000091.1_cds_WP_000410273.1_1525	24.695	328	330
WP_000776640.1	lcl|NZ_AOVQ01000091.1_cds_WP_000689743.1_1534	38.026	547	538
WP_000776640.1	lcl|NZ_AOVQ01000091.1_cds_WP_000689743.1_1534	38.026	547	538
WP_000424609.1	lcl|NZ_AOVQ01000091.1_cds_WP_000342713.1_1535	67.424	264	264
WP_000424609.1	lcl|NZ_AOVQ01000158.1_cds_WP_001002663.1_3592	40.741	243	264
WP_000424609.1	lcl|NZ_AOVQ01000103.1_cds_WP_001183723.1_1928	27.746	173	264
WP_002074065.1	lcl|NZ_AOVQ01000091.1_cds_WP_001246618.1_1536	92.581	310	310
WP_002074065.1	lcl|NZ_AOVQ01000102.1_cds_WP_000501205.1_1851	38.284	303	310
WP_002074065.1	lcl|NZ_AOVQ01000103.1_cds_WP_001183723.1_1928	28.226	248	310
WP_002074065.1	lcl|NZ_AOVQ01000136.1_cds_WP_000279894.1_2974	25.792	221	310
WP_002074065.1	lcl|NZ_AOVQ01000091.1_cds_WP_001246618.1_1536	92.581	310	310
WP_002074065.1	lcl|NZ_AOVQ01000102.1_cds_WP_000501205.1_1851	38.284	303	310
WP_002074065.1	lcl|NZ_AOVQ01000103.1_cds_WP_001183723.1_1928	28.226	248	310
WP_002074065.1	lcl|NZ_AOVQ01000136.1_cds_WP_000279894.1_2974	25.792	221	310
WP_000479984.1	lcl|NZ_AOVQ01000091.1_cds_WP_000479982.1_1537	99.242	264	264
WP_000715958.1	lcl|NZ_AOVQ01000091.1_cds_WP_000715958.1_1538	100.000	131	131
WP_001088863.1	lcl|NZ_AOVQ01000091.1_cds_WP_001088866.1_1539	98.611	144	144
WP_001088863.1	lcl|NZ_AOVQ01000048.1_cds_WP_002069656.1_701	44.643	56	144
WP_000517243.1	lcl|NZ_AOVQ01000091.1_cds_WP_000517242.1_1540	99.548	221	221
WP_000517243.1	lcl|NZ_AOVQ01000135.1_cds_WP_001082180.1_2909	28.205	78	221
WP_000517243.1	lcl|NZ_AOVQ01000023.1_cds_WP_001069834.1_226	28.440	109	221
WP_001149938.1	lcl|NZ_AOVQ01000091.1_cds_WP_001015422.1_1542	28.219	365	393
WP_001149938.1	lcl|NZ_AOVQ01000091.1_cds_WP_001206409.1_1550	27.673	159	393
WP_001149938.1	lcl|NZ_AOVQ01000091.1_cds_WP_002082140.1_1566	24.603	252	393
WP_001149938.1	lcl|NZ_AOVQ01000091.1_cds_WP_000661932.1_1575	26.389	144	393
WP_001149938.1	lcl|NZ_AOVQ01000023.1_cds_WP_000347681.1_225	23.585	212	393
WP_001149938.1	lcl|NZ_AOVQ01000030.1_cds_WP_000402845.1_399	21.364	220	393
WP_001149938.1	lcl|NZ_AOVQ01000135.1_cds_WP_001082180.1_2909	23.757	181	393
WP_000611594.1	lcl|NZ_AOVQ01000091.1_cds_WP_000611594.1_1541	100.000	175	175
WP_000611594.1	lcl|NZ_AOVQ01000135.1_cds_WP_001206947.1_2902	29.655	145	175
WP_001015425.1	lcl|NZ_AOVQ01000091.1_cds_WP_001015422.1_1542	99.506	405	405
WP_001015425.1	lcl|NZ_AOVQ01000030.1_cds_WP_000402845.1_399	23.182	220	405
WP_001015425.1	lcl|NZ_AOVQ01000023.1_cds_WP_000347681.1_225	25.714	210	405
WP_001015425.1	lcl|NZ_AOVQ01000091.1_cds_WP_000661932.1_1575	24.627	134	405
WP_001015425.1	lcl|NZ_AOVQ01000135.1_cds_WP_001082180.1_2909	24.074	162	405
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_000582222.1_1543	100.000	358	358
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_000608295.1_1533	35.385	325	358
WP_000582222.1	lcl|NZ_AOVQ01000143.1_cds_WP_001281953.1_3108	30.469	384	358
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_000947844.1_1555	29.290	338	358
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_000575178.1_1601	32.667	300	358
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_001198107.1_1532	31.111	360	358
WP_000582222.1	lcl|NZ_AOVQ01000158.1_cds_WP_001982414.1_3611	26.016	369	358
WP_000582222.1	lcl|NZ_AOVQ01000091.1_cds_WP_000346036.1_1562	30.000	250	358
WP_000344487.1	lcl|NZ_AOVQ01000091.1_cds_WP_000344487.1_1544	100.000	308	308
WP_000344487.1	lcl|NZ_AOVQ01000091.1_cds_WP_000344487.1_1544	100.000	308	308
WP_000093099.1	lcl|NZ_AOVQ01000091.1_cds_WP_000093099.1_1545	98.990	99	99
WP_000093099.1	lcl|NZ_AOVQ01000091.1_cds_WP_000410273.1_1525	46.988	83	99
WP_223809837.1	lcl|NZ_AOVQ01000091.1_cds_WP_000475975.1_1546	100.000	171	213
WP_223809837.1	lcl|NZ_AOVQ01000107.1_cds_WP_000007746.1_2026	72.249	209	213
WP_223809837.1	lcl|NZ_AOVQ01000135.1_cds_WP_000462634.1_2928	32.353	102	213
WP_223809837.1	lcl|NZ_AOVQ01000091.1_cds_WP_000516588.1_1556	22.500	120	213
WP_223809837.1	lcl|NZ_AOVQ01000113.1_cds_WP_000690880.1_2281	29.496	139	213
WP_001106774.1	lcl|NZ_AOVQ01000091.1_cds_WP_001106774.1_1547	99.760	417	417
WP_000834715.1	lcl|NZ_AOVQ01000091.1_cds_WP_000834715.1_1548	100.000	605	605
WP_000834715.1	lcl|NZ_AOVQ01000131.1_cds_WP_000172202.1_2813	34.264	394	605
WP_000834715.1	lcl|NZ_AOVQ01000114.1_cds_WP_000667646.1_2365	41.870	246	605
WP_000834715.1	lcl|NZ_AOVQ01000134.1_cds_WP_000828455.1_2849	44.954	218	605
WP_000834715.1	lcl|NZ_AOVQ01000112.1_cds_WP_001052498.1_2227	32.353	238	605
WP_000834715.1	lcl|NZ_AOVQ01000108.1_cds_WP_000047473.1_2081	30.942	223	605
WP_000834715.1	lcl|NZ_AOVQ01000125.1_cds_WP_000510777.1_2600	30.041	243	605
WP_000834715.1	lcl|NZ_AOVQ01000025.1_cds_WP_000598571.1_306	28.205	234	605
WP_000834715.1	lcl|NZ_AOVQ01000131.1_cds_WP_000942282.1_2827	27.848	237	605
WP_000834715.1	lcl|NZ_AOVQ01000081.1_cds_WP_000536762.1_1359	30.769	208	605
WP_000834715.1	lcl|NZ_AOVQ01000126.1_cds_WP_000666552.1_2604	30.088	226	605
WP_000834715.1	lcl|NZ_AOVQ01000159.1_cds_WP_001161019.1_3721	28.807	243	605
WP_000834715.1	lcl|NZ_AOVQ01000085.1_cds_WP_000619175.1_1426	27.459	244	605
WP_000834715.1	lcl|NZ_AOVQ01000119.1_cds_WP_001288326.1_2497	28.708	209	605
WP_000834715.1	lcl|NZ_AOVQ01000151.1_cds_WP_001089500.1_3370	30.085	236	605
WP_000834715.1	lcl|NZ_AOVQ01000095.1_cds_WP_001982953.1_1665	24.125	257	605
WP_000834715.1	lcl|NZ_AOVQ01000078.1_cds_WP_000184524.1_1317	31.731	208	605
WP_000834715.1	lcl|NZ_AOVQ01000013.1_cds_WP_000136057.1_62	26.606	218	605
WP_000834715.1	lcl|NZ_AOVQ01000091.1_cds_WP_000834715.1_1548	100.000	605	605
WP_000834715.1	lcl|NZ_AOVQ01000131.1_cds_WP_000172202.1_2813	34.264	394	605
WP_000834715.1	lcl|NZ_AOVQ01000114.1_cds_WP_000667646.1_2365	41.870	246	605
WP_000834715.1	lcl|NZ_AOVQ01000134.1_cds_WP_000828455.1_2849	44.954	218	605
WP_000834715.1	lcl|NZ_AOVQ01000112.1_cds_WP_001052498.1_2227	32.353	238	605
WP_000834715.1	lcl|NZ_AOVQ01000108.1_cds_WP_000047473.1_2081	30.942	223	605
WP_000834715.1	lcl|NZ_AOVQ01000125.1_cds_WP_000510777.1_2600	30.041	243	605
WP_000834715.1	lcl|NZ_AOVQ01000025.1_cds_WP_000598571.1_306	28.205	234	605
WP_000834715.1	lcl|NZ_AOVQ01000131.1_cds_WP_000942282.1_2827	27.848	237	605
WP_000834715.1	lcl|NZ_AOVQ01000081.1_cds_WP_000536762.1_1359	30.769	208	605
WP_000834715.1	lcl|NZ_AOVQ01000126.1_cds_WP_000666552.1_2604	30.088	226	605
WP_000834715.1	lcl|NZ_AOVQ01000159.1_cds_WP_001161019.1_3721	28.807	243	605
WP_000834715.1	lcl|NZ_AOVQ01000085.1_cds_WP_000619175.1_1426	27.459	244	605
WP_000834715.1	lcl|NZ_AOVQ01000119.1_cds_WP_001288326.1_2497	28.708	209	605
WP_000834715.1	lcl|NZ_AOVQ01000151.1_cds_WP_001089500.1_3370	30.085	236	605
WP_000834715.1	lcl|NZ_AOVQ01000095.1_cds_WP_001982953.1_1665	24.125	257	605
WP_000834715.1	lcl|NZ_AOVQ01000078.1_cds_WP_000184524.1_1317	31.731	208	605
WP_000834715.1	lcl|NZ_AOVQ01000013.1_cds_WP_000136057.1_62	26.606	218	605
WP_000799638.1	lcl|NZ_AOVQ01000091.1_cds_WP_000799638.1_1549	100.000	142	142
WP_000799638.1	lcl|NZ_AOVQ01000091.1_cds_WP_000343398.1_1600	31.655	139	142
WP_001206409.1	lcl|NZ_AOVQ01000091.1_cds_WP_001206409.1_1550	100.000	244	244
WP_001206409.1	lcl|NZ_AOVQ01000023.1_cds_WP_000347681.1_225	25.000	152	244
WP_001206409.1	lcl|NZ_AOVQ01000023.1_cds_WP_001069834.1_226	30.719	153	244
WP_001206409.1	lcl|NZ_AOVQ01000091.1_cds_WP_000661932.1_1575	32.075	106	244
WP_000579821.1	lcl|NZ_AOVQ01000091.1_cds_WP_000579813.1_1551	99.671	304	315
WP_000579821.1	lcl|NZ_AOVQ01000154.1_cds_WP_000840858.1_3396	32.484	314	315
WP_000579821.1	lcl|NZ_AOVQ01000091.1_cds_WP_000282880.1_1603	30.769	91	315
WP_001052315.1	lcl|NZ_AOVQ01000091.1_cds_WP_001052315.1_1552	100.000	557	557
WP_000132016.1	lcl|NZ_AOVQ01000091.1_cds_WP_000132016.1_1553	99.561	228	228
WP_000132016.1	lcl|NZ_AOVQ01000091.1_cds_WP_001046757.1_1563	35.909	220	228
WP_000132016.1	lcl|NZ_AOVQ01000013.1_cds_WP_000721859.1_68	32.075	106	228
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000600889.1_1554	100.000	330	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000646250.1_1528	30.721	319	330
WP_000600889.1	lcl|NZ_AOVQ01000098.1_cds_WP_000649925.1_1779	29.446	343	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000723090.1_1607	28.319	339	330
WP_000600889.1	lcl|NZ_AOVQ01000113.1_cds_WP_001984071.1_2282	28.391	317	330
WP_000600889.1	lcl|NZ_AOVQ01000135.1_cds_WP_000744700.1_2938	28.182	330	330
WP_000600889.1	lcl|NZ_AOVQ01000106.1_cds_WP_000709511.1_2009	25.234	321	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_001067557.1_1531	26.316	266	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000487322.1_1579	26.409	337	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000475904.1_1590	33.333	129	330
WP_000600889.1	lcl|NZ_AOVQ01000091.1_cds_WP_000410273.1_1525	23.636	275	330
WP_000600889.1	lcl|NZ_AOVQ01000068.1_cds_WP_000688695.1_1080	27.363	201	330
