WP_000340715.1	lcl|NZ_JADDUP010000005.1_cds_WP_002725873.1_2626	91.860	86	106
WP_000410273.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	92.994	314	314
WP_000410273.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	25.078	319	314
WP_000410273.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	22.769	325	314
WP_000410273.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	24.555	281	314
WP_000410273.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	25.402	311	314
WP_000410273.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	22.353	170	314
WP_000410273.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	22.769	325	314
WP_000604524.1	lcl|NZ_JADDUP010000005.1_cds_WP_026054882.1_2628	85.479	365	365
WP_000884059.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733646.1_2629	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUP010000003.1_cds_WP_002721790.1_1876	36.301	146	185
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	98.176	329	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	31.343	335	329
WP_000646256.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	29.841	315	329
WP_000646256.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	31.190	311	329
WP_000646256.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	27.273	341	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733638.1_2667	27.586	348	329
WP_000646256.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728316.1_2986	28.485	330	329
WP_000646256.1	lcl|NZ_JADDUP010000078.1_cds_WP_002741146.1_3071	29.167	312	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733546.1_2696	25.373	268	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740721.1_2633	29.316	307	329
WP_000646256.1	lcl|NZ_JADDUP010000008.1_cds_WP_002732331.1_3223	25.959	339	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002744551.1_2661	28.889	270	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	27.309	249	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733698.1_2704	26.642	274	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	23.659	317	329
WP_000646256.1	lcl|NZ_JADDUP010000060.1_cds_WP_002740236.1_2742	27.509	269	329
WP_000646256.1	lcl|NZ_JADDUP010000004.1_cds_WP_002721725.1_2299	24.926	337	329
WP_000646256.1	lcl|NZ_JADDUP010000004.1_cds_WP_002739935.1_2386	27.711	249	329
WP_000646256.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733757.1_2694	31.034	174	329
WP_000774263.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733627.1_2631	92.884	267	267
WP_000774263.1	lcl|NZ_JADDUP010000005.1_cds_WP_002738295.1_2693	24.701	251	267
WP_000774263.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740926.1_2672	24.786	234	267
WP_000774263.1	lcl|NZ_JADDUP010000005.1_cds_WP_002727921.1_2722	26.455	189	267
WP_000774263.1	lcl|NZ_JADDUP010000052.1_cds_WP_002729040.1_2460	33.636	110	267
WP_000774263.1	lcl|NZ_JADDUP010000028.1_cds_WP_002729513.1_1308	26.455	189	267
WP_000774263.1	lcl|NZ_JADDUP010000002.1_cds_WP_002766579.1_1414	26.344	186	267
WP_002163445.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740779.1_2632	96.071	509	509
WP_002163445.1	lcl|NZ_JADDUP010000007.1_cds_WP_002728536.1_3152	25.826	333	509
WP_002163445.1	lcl|NZ_JADDUP010000007.1_cds_WP_002728534.1_3151	31.111	90	509
WP_002163445.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740779.1_2632	96.071	509	509
WP_002163445.1	lcl|NZ_JADDUP010000007.1_cds_WP_002728536.1_3152	25.826	333	509
WP_002163445.1	lcl|NZ_JADDUP010000007.1_cds_WP_002728534.1_3151	31.111	90	509
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740721.1_2633	94.848	330	330
WP_001067556.1	lcl|NZ_JADDUP010000006.1_cds_WP_002728309.1_2989	26.740	273	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733534.1_2630	28.990	307	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_016749081.1_2659	30.317	221	330
WP_001067556.1	lcl|NZ_JADDUP010000017.1_cds_WP_002722638.1_577	27.425	299	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002740024.1_2721	26.183	317	330
WP_001067556.1	lcl|NZ_JADDUP010000008.1_cds_WP_002732331.1_3223	27.193	228	330
WP_001067556.1	lcl|NZ_JADDUP010000004.1_cds_WP_002721725.1_2299	24.898	245	330
WP_001067556.1	lcl|NZ_JADDUP010000078.1_cds_WP_002741146.1_3071	27.303	304	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733546.1_2696	25.275	273	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733638.1_2667	25.965	285	330
WP_001067556.1	lcl|NZ_JADDUP010000005.1_cds_WP_002733579.1_2627	24.540	326	330
WP_001067556.1	lcl|NZ_JADDUP010000028.1_cds_WP_002743770.1_1309	24.648	142	330
