WP_000340715.1	lcl|NZ_AOWB01000127.1_cds_WP_000340715.1_3619	100.000	86	106
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	100.000	314	314
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_000093099.1_3640	46.988	83	314
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	25.705	319	314
WP_000410273.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	24.691	324	314
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	25.269	186	314
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	23.958	288	314
WP_000410273.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	24.695	328	314
WP_000604524.1	lcl|NZ_AOWB01000127.1_cds_WP_000604524.1_3621	99.726	365	365
WP_000884059.1	lcl|NZ_AOWB01000127.1_cds_WP_000884059.1_3622	100.000	185	185
WP_000884059.1	lcl|NZ_AOWB01000025.1_cds_WP_000351733.1_495	40.000	140	185
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	98.784	329	329
WP_000646256.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	32.063	315	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	31.045	335	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	31.677	322	329
WP_000646256.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	31.803	305	329
WP_000646256.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	30.183	328	329
WP_000646256.1	lcl|NZ_AOWB01000007.1_cds_WP_000709511.1_12	30.030	333	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	24.415	299	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	29.316	307	329
WP_000646256.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	29.197	274	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000475904.1_3685	27.372	274	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	27.509	269	329
WP_000646256.1	lcl|NZ_AOWB01000123.1_cds_WP_001074785.1_3374	29.057	265	329
WP_000646256.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	24.852	338	329
WP_000646256.1	lcl|NZ_AOWB01000127.1_cds_WP_000487322.1_3674	27.077	325	329
WP_000774263.1	lcl|NZ_AOWB01000127.1_cds_WP_000774262.1_3624	99.251	267	267
WP_000774263.1	lcl|NZ_AOWB01000127.1_cds_WP_000859505.1_3673	26.693	251	267
WP_000774263.1	lcl|NZ_AOWB01000127.1_cds_WP_000800438.1_3654	24.786	234	267
WP_000774263.1	lcl|NZ_AOWB01000127.1_cds_WP_000842260.1_3703	26.316	190	267
WP_000774263.1	lcl|NZ_AOWB01000091.1_cds_WP_000667727.1_2116	31.818	110	267
WP_000774263.1	lcl|NZ_AOWB01000098.1_cds_WP_000805357.1_2380	33.645	107	267
WP_002163445.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	99.214	509	509
WP_002163445.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	26.625	323	509
WP_002163445.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	509
WP_002163445.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	99.214	509	509
WP_002163445.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	26.625	323	509
WP_002163445.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	509
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	99.697	330	330
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	28.664	307	330
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	26.316	266	330
WP_001067556.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	25.735	272	330
WP_001067556.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	28.395	243	330
WP_001067556.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	26.812	276	330
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	23.724	333	330
WP_001067556.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	28.854	253	330
WP_001067556.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	25.681	257	330
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	26.545	275	330
WP_001067556.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	24.695	328	330
WP_000776640.1	lcl|NZ_AOWB01000127.1_cds_WP_000689743.1_3629	38.026	547	538
WP_000776640.1	lcl|NZ_AOWB01000127.1_cds_WP_000689743.1_3629	38.026	547	538
WP_000424609.1	lcl|NZ_AOWB01000127.1_cds_WP_000342713.1_3630	67.424	264	264
WP_000424609.1	lcl|NZ_AOWB01000067.1_cds_WP_001002663.1_1466	40.741	243	264
WP_000424609.1	lcl|NZ_AOWB01000063.1_cds_WP_001183723.1_1290	27.746	173	264
WP_002074065.1	lcl|NZ_AOWB01000127.1_cds_WP_001246618.1_3631	92.581	310	310
WP_002074065.1	lcl|NZ_AOWB01000096.1_cds_WP_000501205.1_2237	38.284	303	310
WP_002074065.1	lcl|NZ_AOWB01000063.1_cds_WP_001183723.1_1290	28.226	248	310
WP_002074065.1	lcl|NZ_AOWB01000105.1_cds_WP_000279894.1_2494	25.792	221	310
WP_002074065.1	lcl|NZ_AOWB01000127.1_cds_WP_001246618.1_3631	92.581	310	310
WP_002074065.1	lcl|NZ_AOWB01000096.1_cds_WP_000501205.1_2237	38.284	303	310
WP_002074065.1	lcl|NZ_AOWB01000063.1_cds_WP_001183723.1_1290	28.226	248	310
WP_002074065.1	lcl|NZ_AOWB01000105.1_cds_WP_000279894.1_2494	25.792	221	310
WP_000479984.1	lcl|NZ_AOWB01000127.1_cds_WP_000479982.1_3632	99.242	264	264
WP_000715958.1	lcl|NZ_AOWB01000127.1_cds_WP_000715958.1_3633	100.000	131	131
WP_001088863.1	lcl|NZ_AOWB01000127.1_cds_WP_001088866.1_3634	98.611	144	144
WP_001088863.1	lcl|NZ_AOWB01000122.1_cds_WP_002069656.1_3171	44.643	56	144
WP_000517243.1	lcl|NZ_AOWB01000127.1_cds_WP_000517242.1_3635	99.548	221	221
WP_000517243.1	lcl|NZ_AOWB01000035.1_cds_WP_001082180.1_761	28.205	78	221
WP_000517243.1	lcl|NZ_AOWB01000092.1_cds_WP_001069834.1_2138	28.440	109	221
WP_001149938.1	lcl|NZ_AOWB01000127.1_cds_WP_001015422.1_3637	28.219	365	393
WP_001149938.1	lcl|NZ_AOWB01000127.1_cds_WP_001206409.1_3645	27.673	159	393
WP_001149938.1	lcl|NZ_AOWB01000127.1_cds_WP_002082140.1_3661	24.603	252	393
WP_001149938.1	lcl|NZ_AOWB01000127.1_cds_WP_000661932.1_3670	26.389	144	393
WP_001149938.1	lcl|NZ_AOWB01000092.1_cds_WP_000347681.1_2139	23.585	212	393
WP_001149938.1	lcl|NZ_AOWB01000077.1_cds_WP_000402845.1_1725	21.364	220	393
WP_001149938.1	lcl|NZ_AOWB01000035.1_cds_WP_001082180.1_761	23.757	181	393
WP_000611594.1	lcl|NZ_AOWB01000127.1_cds_WP_000611594.1_3636	100.000	175	175
WP_000611594.1	lcl|NZ_AOWB01000035.1_cds_WP_001206947.1_768	29.655	145	175
WP_001015425.1	lcl|NZ_AOWB01000127.1_cds_WP_001015422.1_3637	99.506	405	405
WP_001015425.1	lcl|NZ_AOWB01000077.1_cds_WP_000402845.1_1725	23.182	220	405
WP_001015425.1	lcl|NZ_AOWB01000092.1_cds_WP_000347681.1_2139	25.714	210	405
WP_001015425.1	lcl|NZ_AOWB01000127.1_cds_WP_000661932.1_3670	24.627	134	405
WP_001015425.1	lcl|NZ_AOWB01000035.1_cds_WP_001082180.1_761	24.074	162	405
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_000582222.1_3638	100.000	358	358
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_000608295.1_3628	35.385	325	358
WP_000582222.1	lcl|NZ_AOWB01000051.1_cds_WP_001281953.1_1072	30.469	384	358
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_000947844.1_3650	29.290	338	358
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_000575178.1_3696	32.667	300	358
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_001198107.1_3627	31.111	360	358
WP_000582222.1	lcl|NZ_AOWB01000046.1_cds_WP_001982414.1_1011	26.016	369	358
WP_000582222.1	lcl|NZ_AOWB01000127.1_cds_WP_000346036.1_3657	30.000	250	358
WP_000344487.1	lcl|NZ_AOWB01000127.1_cds_WP_000344487.1_3639	100.000	308	308
WP_000344487.1	lcl|NZ_AOWB01000127.1_cds_WP_000344487.1_3639	100.000	308	308
WP_000093099.1	lcl|NZ_AOWB01000127.1_cds_WP_000093099.1_3640	98.990	99	99
WP_000093099.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	46.988	83	99
WP_223809837.1	lcl|NZ_AOWB01000127.1_cds_WP_000475975.1_3641	100.000	171	213
WP_223809837.1	lcl|NZ_AOWB01000084.1_cds_WP_000007746.1_1910	72.249	209	213
WP_223809837.1	lcl|NZ_AOWB01000035.1_cds_WP_000462634.1_742	32.353	102	213
WP_223809837.1	lcl|NZ_AOWB01000127.1_cds_WP_000516588.1_3651	22.500	120	213
