WP_000340715.1	lcl|NZ_CP011410.1_cds_WP_000340715.1_2283	100.000	86	106
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_000410273.1_2282	100.000	314	314
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_000646253.1_2279	26.019	319	314
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_000744700.1_46	24.691	324	314
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_000723090.1_2205	23.958	288	314
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_001033107.1_2256	20.000	265	314
WP_000410273.1	lcl|NZ_CP011410.1_cds_WP_001067558.1_2276	24.695	328	314
WP_000604524.1	lcl|NZ_CP011410.1_cds_WP_000604524.1_2281	99.726	365	365
WP_000884059.1	lcl|NZ_CP011410.1_cds_WP_000884060.1_2280	99.459	185	185
WP_000884059.1	lcl|NZ_CP011410.1_cds_WP_000351733.1_1906	40.000	140	185
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000646253.1_2279	99.392	329	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000744700.1_46	32.063	315	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000723090.1_2205	31.045	335	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_001984071.1_3225	31.803	305	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_BRAT_RS11710_2265	30.952	336	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000649924.1_206	30.183	328	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000709511.1_3235	30.030	333	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_001067558.1_2276	29.642	307	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000688696.1_3205	29.197	274	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000475901.1_2221	27.372	274	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_000410273.1_2282	27.509	269	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_001074783.1_1693	28.302	265	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_001033107.1_2256	28.111	217	329
WP_000646256.1	lcl|NZ_CP011410.1_cds_WP_001003562.1_3478	24.551	334	329
WP_000774263.1	lcl|NZ_CP011410.1_cds_WP_000774261.1_2278	98.876	267	267
WP_000774263.1	lcl|NZ_CP011410.1_cds_WP_000842258.1_2204	26.455	189	267
WP_000774263.1	lcl|NZ_CP011410.1_cds_WP_000667727.1_425	31.818	110	267
WP_000774263.1	lcl|NZ_CP011410.1_cds_WP_000805357.1_444	33.645	107	267
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000612798.1_2277	98.428	509	509
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000291586.1_1567	26.625	323	509
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000364507.1_1568	31.111	90	509
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000612798.1_2277	98.428	509	509
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000291586.1_1567	26.625	323	509
WP_002163445.1	lcl|NZ_CP011410.1_cds_WP_000364507.1_1568	31.111	90	509
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_001067558.1_2276	99.697	330	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000646253.1_2279	28.664	307	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_001984071.1_3225	25.735	272	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000744700.1_46	26.812	276	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_001003562.1_3478	27.984	243	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000723090.1_2205	23.724	333	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_BRAT_RS11710_2265	27.236	246	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000649924.1_206	28.854	253	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000688696.1_3205	25.681	257	330
WP_001067556.1	lcl|NZ_CP011410.1_cds_WP_000410273.1_2282	24.695	328	330
WP_000776640.1	lcl|NZ_CP011410.1_cds_WP_000776640.1_2275	100.000	538	538
WP_000776640.1	lcl|NZ_CP011410.1_cds_WP_000776640.1_2275	100.000	538	538
WP_000424609.1	lcl|NZ_CP011410.1_cds_WP_000424609.1_2274	100.000	264	264
