WP_000340715.1	lcl|NZ_VCHI01000060.1_cds_WP_000340715.1_2921	100.000	86	106
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	99.363	314	314
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	25.705	319	314
WP_000410273.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	24.691	324	314
WP_000410273.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	23.611	288	314
WP_000410273.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	24.695	328	314
WP_000410273.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	23.077	273	314
WP_000604524.1	lcl|NZ_VCHI01000060.1_cds_WP_000604525.1_2919	99.178	365	365
WP_000884059.1	lcl|NZ_VCHI01000060.1_cds_WP_000884059.1_2918	100.000	185	185
WP_000884059.1	lcl|NZ_VCHI01000013.1_cds_WP_000351733.1_581	40.000	140	185
WP_000646256.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	99.088	329	329
WP_000646256.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	32.063	315	329
WP_000646256.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	31.343	335	329
WP_000646256.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	31.475	305	329
WP_000646256.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	30.183	328	329
WP_000646256.1	lcl|NZ_VCHI01000113.1_cds_WP_000709508.1_365	29.730	333	329
WP_000646256.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	29.316	307	329
WP_000646256.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	29.197	274	329
WP_000646256.1	lcl|NZ_VCHI01000030.1_cds_WP_000475901.1_1800	27.372	274	329
WP_000646256.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	27.239	268	329
WP_000646256.1	lcl|NZ_VCHI01000002.1_cds_WP_001074779.1_1101	28.679	265	329
WP_000646256.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	24.556	338	329
WP_000774263.1	lcl|NZ_VCHI01000060.1_cds_WP_000774259.1_2916	98.502	267	267
WP_000774263.1	lcl|NZ_VCHI01000025.1_cds_WP_000842260.1_1448	26.316	190	267
WP_000774263.1	lcl|NZ_VCHI01000011.1_cds_WP_000667727.1_324	31.818	110	267
WP_000774263.1	lcl|NZ_VCHI01000024.1_cds_WP_000805357.1_1405	33.645	107	267
WP_002163445.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	98.428	509	509
WP_002163445.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.625	323	509
WP_002163445.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	509
WP_002163445.1	lcl|NZ_VCHI01000060.1_cds_WP_002072162.1_2915	98.428	509	509
WP_002163445.1	lcl|NZ_VCHI01000002.1_cds_WP_000291581.1_1173	26.625	323	509
WP_002163445.1	lcl|NZ_VCHI01000002.1_cds_WP_000364504.1_1172	31.111	90	509
WP_001067556.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	99.697	330	330
WP_001067556.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	30.350	257	330
WP_001067556.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	26.103	272	330
WP_001067556.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	27.174	276	330
WP_001067556.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	27.984	243	330
WP_001067556.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	23.423	333	330
WP_001067556.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	28.854	253	330
WP_001067556.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	25.681	257	330
WP_001067556.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	24.695	328	330
WP_000776640.1	lcl|NZ_VCHI01000060.1_cds_WP_000689740.1_2911	38.026	547	538
WP_000776640.1	lcl|NZ_VCHI01000060.1_cds_WP_000689740.1_2911	38.026	547	538
WP_000424609.1	lcl|NZ_VCHI01000060.1_cds_WP_000342716.1_2910	67.424	264	264
WP_000424609.1	lcl|NZ_VCHI01000104.1_cds_WP_001002662.1_225	40.741	243	264
WP_000424609.1	lcl|NZ_VCHI01000052.1_cds_WP_001183721.1_2681	27.746	173	264
WP_002074065.1	lcl|NZ_VCHI01000060.1_cds_WP_001246619.1_2909	93.871	310	310
WP_002074065.1	lcl|NZ_VCHI01000138.1_cds_WP_000501205.1_639	38.284	303	310
WP_002074065.1	lcl|NZ_VCHI01000052.1_cds_WP_001183721.1_2681	28.226	248	310
WP_002074065.1	lcl|NZ_VCHI01000004.1_cds_WP_000279896.1_2160	25.339	221	310
WP_002074065.1	lcl|NZ_VCHI01000060.1_cds_WP_001246619.1_2909	93.871	310	310
WP_002074065.1	lcl|NZ_VCHI01000138.1_cds_WP_000501205.1_639	38.284	303	310
WP_002074065.1	lcl|NZ_VCHI01000052.1_cds_WP_001183721.1_2681	28.226	248	310
WP_002074065.1	lcl|NZ_VCHI01000004.1_cds_WP_000279896.1_2160	25.339	221	310
WP_000479984.1	lcl|NZ_VCHI01000060.1_cds_WP_000479980.1_2908	99.621	264	264
WP_000715958.1	lcl|NZ_VCHI01000060.1_cds_WP_000715958.1_2907	100.000	131	131
WP_001088863.1	lcl|NZ_VCHI01000060.1_cds_WP_001088861.1_2906	98.611	144	144
WP_001088863.1	lcl|NZ_VCHI01000016.1_cds_WP_002069656.1_859	44.643	56	144
WP_000517243.1	lcl|NZ_VCHI01000060.1_cds_WP_000517242.1_2905	99.548	221	221
WP_000517243.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	28.205	78	221
WP_000517243.1	lcl|NZ_VCHI01000063.1_cds_WP_001069832.1_2978	28.440	109	221
WP_001149938.1	lcl|NZ_VCHI01000107.1_cds_WP_001046777.1_258	56.266	391	393
WP_001149938.1	lcl|NZ_VCHI01000107.1_cds_WP_000384508.1_256	25.326	383	393
WP_001149938.1	lcl|NZ_VCHI01000072.1_cds_WP_000402849.1_3210	21.364	220	393
WP_001149938.1	lcl|NZ_VCHI01000030.1_cds_WP_002097509.1_1811	28.571	140	393
WP_001149938.1	lcl|NZ_VCHI01000063.1_cds_WP_000347675.1_2979	24.519	208	393
WP_001149938.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	23.757	181	393
WP_000611594.1	lcl|NZ_VCHI01000107.1_cds_WP_000564977.1_257	54.598	174	175
WP_000611594.1	lcl|NZ_VCHI01000057.1_cds_WP_001206947.1_2782	29.655	145	175
WP_001015425.1	lcl|NZ_VCHI01000107.1_cds_WP_000384508.1_256	65.423	402	405
WP_001015425.1	lcl|NZ_VCHI01000107.1_cds_WP_001046777.1_258	25.635	394	405
WP_001015425.1	lcl|NZ_VCHI01000072.1_cds_WP_000402849.1_3210	23.182	220	405
WP_001015425.1	lcl|NZ_VCHI01000063.1_cds_WP_000347675.1_2979	25.714	210	405
WP_001015425.1	lcl|NZ_VCHI01000008.1_cds_WP_001082181.1_3402	25.153	163	405
WP_000582222.1	lcl|NZ_VCHI01000107.1_cds_WP_000228801.1_255	81.513	357	358
WP_000582222.1	lcl|NZ_VCHI01000060.1_cds_WP_000608294.1_2912	35.385	325	358
WP_000582222.1	lcl|NZ_VCHI01000011.1_cds_WP_001281953.1_318	30.469	384	358
WP_000582222.1	lcl|NZ_VCHI01000094.1_cds_WP_000172659.1_3663	29.428	367	358
WP_000582222.1	lcl|NZ_VCHI01000030.1_cds_WP_000575181.1_1789	32.333	300	358
WP_000582222.1	lcl|NZ_VCHI01000060.1_cds_WP_001198107.1_2913	31.111	360	358
WP_000582222.1	lcl|NZ_VCHI01000015.1_cds_WP_001982414.1_784	26.016	369	358
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	73.430	207	308
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	73.438	64	308
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	43.939	132	308
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	73.430	207	308
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	73.438	64	308
WP_000344487.1	lcl|NZ_VCHI01000107.1_cds_FF002_RS18180_254	43.939	132	308
WP_000093099.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	46.988	83	99
WP_223809837.1	lcl|NZ_VCHI01000019.1_cds_WP_000007746.1_1029	72.249	209	213
WP_223809837.1	lcl|NZ_VCHI01000008.1_cds_WP_000462635.1_3383	32.353	102	213
WP_223809837.1	lcl|NZ_VCHI01000011.1_cds_WP_000690880.1_281	29.496	139	213
WP_001106774.1	lcl|NZ_VCHI01000172.1_cds_WP_002072243.1_939	29.365	378	417
WP_000834715.1	lcl|NZ_VCHI01000045.1_cds_WP_000172209.1_2402	34.518	394	605
WP_000834715.1	lcl|NZ_VCHI01000031.1_cds_WP_000667646.1_1836	41.870	246	605
WP_000834715.1	lcl|NZ_VCHI01000037.1_cds_WP_000828456.1_2069	44.954	218	605
WP_000834715.1	lcl|NZ_VCHI01000094.1_cds_WP_002072224.1_3661	32.246	276	605
WP_000834715.1	lcl|NZ_VCHI01000003.1_cds_WP_001052496.1_1755	31.933	238	605
