WP_000340715.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	91.860	86	106
WP_000410273.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	92.994	314	314
WP_000410273.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	25.078	319	314
WP_000410273.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	22.769	325	314
WP_000410273.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	24.555	281	314
WP_000410273.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	25.402	311	314
WP_000410273.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	22.353	170	314
WP_000410273.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	22.769	325	314
WP_000604524.1	lcl|NZ_MVIU01000017.1_cds_WP_026054882.1_1003	85.479	365	365
WP_000884059.1	lcl|NZ_MVIU01000017.1_cds_WP_002733646.1_1002	95.676	185	185
WP_000884059.1	lcl|NZ_MVIU01000003.1_cds_WP_002721790.1_2200	36.301	146	185
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	98.176	329	329
WP_000646256.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	31.343	335	329
WP_000646256.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	29.841	315	329
WP_000646256.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	31.190	311	329
WP_000646256.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	27.273	341	329
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	27.586	348	329
WP_000646256.1	lcl|NZ_MVIU01000006.1_cds_WP_002728316.1_3009	28.485	330	329
WP_000646256.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	29.167	312	329
WP_000646256.1	lcl|NZ_MVIU01000029.1_cds_WP_002733546.1_2041	25.373	268	329
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	29.316	307	329
WP_000646256.1	lcl|NZ_MVIU01000004.1_cds_WP_002732331.1_2531	25.959	339	329
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	28.889	270	329
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	27.309	249	329
WP_000646256.1	lcl|NZ_MVIU01000029.1_cds_WP_002733698.1_2049	26.642	274	329
WP_000646256.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	23.659	317	329
WP_000646256.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	27.509	269	329
WP_000646256.1	lcl|NZ_MVIU01000013.1_cds_WP_002721725.1_593	24.926	337	329
WP_000646256.1	lcl|NZ_MVIU01000011.1_cds_WP_002739935.1_414	27.711	249	329
WP_000646256.1	lcl|NZ_MVIU01000029.1_cds_WP_002733757.1_2039	31.034	174	329
WP_000774263.1	lcl|NZ_MVIU01000017.1_cds_WP_002733627.1_1000	92.884	267	267
WP_000774263.1	lcl|NZ_MVIU01000029.1_cds_WP_002738295.1_2038	24.701	251	267
WP_000774263.1	lcl|NZ_MVIU01000017.1_cds_WP_002740926.1_959	24.786	234	267
WP_000774263.1	lcl|NZ_MVIU01000029.1_cds_WP_002727921.1_2067	26.455	189	267
WP_000774263.1	lcl|NZ_MVIU01000006.1_cds_WP_002729040.1_2836	33.636	110	267
WP_000774263.1	lcl|NZ_MVIU01000024.1_cds_WP_002729513.1_1775	26.455	189	267
WP_000774263.1	lcl|NZ_MVIU01000001.1_cds_WP_002766579.1_111	26.344	186	267
WP_002163445.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	96.071	509	509
WP_002163445.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	25.826	333	509
WP_002163445.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	31.111	90	509
WP_002163445.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	96.071	509	509
WP_002163445.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	25.826	333	509
WP_002163445.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	31.111	90	509
WP_001067556.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	94.848	330	330
WP_001067556.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	26.740	273	330
WP_001067556.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	28.990	307	330
WP_001067556.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	30.317	221	330
WP_001067556.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	27.425	299	330
WP_001067556.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	26.183	317	330
WP_001067556.1	lcl|NZ_MVIU01000004.1_cds_WP_002732331.1_2531	27.193	228	330
WP_001067556.1	lcl|NZ_MVIU01000013.1_cds_WP_002721725.1_593	24.898	245	330
WP_001067556.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	27.303	304	330
WP_001067556.1	lcl|NZ_MVIU01000029.1_cds_WP_002733546.1_2041	25.275	273	330
WP_001067556.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	25.965	285	330
WP_001067556.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	24.540	326	330
WP_001067556.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	24.648	142	330
WP_001067556.1	lcl|NZ_MVIU01000011.1_cds_WP_002739935.1_414	26.351	296	330
WP_001067556.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	26.337	243	330
WP_001067556.1	lcl|NZ_MVIU01000007.1_cds_WP_002739707.1_3157	25.781	128	330
WP_000776640.1	lcl|NZ_MVIU01000017.1_cds_WP_002740729.1_995	37.912	546	538
WP_000776640.1	lcl|NZ_MVIU01000017.1_cds_WP_002740729.1_995	37.912	546	538
WP_000424609.1	lcl|NZ_MVIU01000017.1_cds_WP_002740998.1_994	67.045	264	264
WP_000424609.1	lcl|NZ_MVIU01000001.1_cds_WP_002742191.1_82	40.329	243	264
WP_002074065.1	lcl|NZ_MVIU01000017.1_cds_WP_032853071.1_993	88.710	310	310
WP_002074065.1	lcl|NZ_MVIU01000002.1_cds_WP_002741402.1_1300	39.604	303	310
WP_002074065.1	lcl|NZ_MVIU01000002.1_cds_WP_002727287.1_1434	28.470	281	310
WP_002074065.1	lcl|NZ_MVIU01000003.1_cds_WP_002727177.1_2250	26.244	221	310
WP_002074065.1	lcl|NZ_MVIU01000017.1_cds_WP_032853071.1_993	88.710	310	310
WP_002074065.1	lcl|NZ_MVIU01000002.1_cds_WP_002741402.1_1300	39.604	303	310
WP_002074065.1	lcl|NZ_MVIU01000002.1_cds_WP_002727287.1_1434	28.470	281	310
WP_002074065.1	lcl|NZ_MVIU01000003.1_cds_WP_002727177.1_2250	26.244	221	310
WP_000479984.1	lcl|NZ_MVIU01000017.1_cds_WP_002740848.1_992	93.939	264	264
WP_000715958.1	lcl|NZ_MVIU01000017.1_cds_WP_032853450.1_991	95.349	129	131
WP_001088863.1	lcl|NZ_MVIU01000017.1_cds_WP_004777167.1_990	97.222	144	144
WP_001088863.1	lcl|NZ_MVIU01000002.1_cds_WP_026054147.1_1425	41.270	63	144
WP_000517243.1	lcl|NZ_MVIU01000017.1_cds_WP_002740917.1_989	95.023	221	221
WP_000517243.1	lcl|NZ_MVIU01000007.1_cds_WP_011671435.1_3065	26.923	78	221
WP_000517243.1	lcl|NZ_MVIU01000014.1_cds_WP_002727076.1_762	30.000	110	221
WP_001149938.1	lcl|NZ_MVIU01000017.1_cds_WP_002740977.1_977	25.208	361	393
WP_001149938.1	lcl|NZ_MVIU01000029.1_cds_WP_002740041.1_2023	23.887	247	393
