WP_000340715.1	lcl|NZ_JASEXN010000052.1_cds_WP_004462903.1_3299	95.349	86	106
WP_000410273.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	92.357	314	314
WP_000410273.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	24.611	321	314
WP_000410273.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	25.000	332	314
WP_000410273.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	22.101	276	314
WP_000410273.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	23.843	281	314
WP_000410273.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	25.359	209	314
WP_000410273.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXN010000005.1_cds_WP_004460143.1_765	35.616	146	185
WP_000646256.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	31.503	346	329
WP_000646256.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	31.343	335	329
WP_000646256.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	32.797	311	329
WP_000646256.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	32.797	311	329
WP_000646256.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	29.524	315	329
WP_000646256.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	30.769	299	329
WP_000646256.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	28.882	322	329
WP_000646256.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_367	28.882	322	329
WP_000646256.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_256	28.882	322	329
WP_000646256.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	26.861	309	329
WP_000646256.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.627	268	329
WP_000646256.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	25.507	345	329
WP_000646256.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	26.296	270	329
WP_000646256.1	lcl|NZ_JASEXN010000071.1_cds_WP_282968833.1_3507	26.050	238	329
WP_000646256.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	28.030	264	329
WP_000646256.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.169	331	329
WP_000646256.1	lcl|NZ_JASEXN010000007.1_cds_WP_061205801.1_1150	26.923	286	329
WP_000646256.1	lcl|NZ_JASEXN010000062.1_cds_WP_282965809.1_3421	30.460	174	329
WP_000646256.1	lcl|NZ_JASEXN010000071.1_cds_WP_282965804.1_3508	23.529	221	329
WP_000774263.1	lcl|NZ_JASEXN010000048.1_cds_WP_282965817.1_3250	23.041	217	267
WP_000774263.1	lcl|NZ_JASEXN010000062.1_cds_WP_004477718.1_3422	25.000	244	267
WP_000774263.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466848.1_1512	30.808	198	267
WP_000774263.1	lcl|NZ_JASEXN010000064.1_cds_WP_004475142.1_3440	26.316	190	267
WP_000774263.1	lcl|NZ_JASEXN010000010.1_cds_WP_004490253.1_1472	26.943	193	267
WP_000774263.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_400	26.923	208	267
WP_000774263.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_223	26.923	208	267
WP_002163445.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.994	326	509
WP_002163445.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	33.333	90	509
WP_002163445.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.994	326	509
WP_002163445.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	33.333	90	509
WP_001067556.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	26.007	273	330
WP_001067556.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	26.007	273	330
WP_001067556.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	25.000	276	330
WP_001067556.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	28.261	276	330
WP_001067556.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	26.048	334	330
WP_001067556.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	26.459	257	330
WP_001067556.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	27.586	232	330
WP_001067556.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.691	243	330
WP_001067556.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	28.455	246	330
WP_001067556.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	24.460	139	330
WP_001067556.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.345	267	330
WP_001067556.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	24.242	330	330
WP_001067556.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	28.462	130	330
WP_000424609.1	lcl|NZ_JASEXN010000024.1_cds_WP_282968628.1_2517	41.975	243	264
WP_002074065.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	39.437	284	310
WP_002074065.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	27.875	287	310
WP_002074065.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	25.792	221	310
WP_002074065.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	39.437	284	310
WP_002074065.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	27.875	287	310
WP_002074065.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	25.792	221	310
WP_001088863.1	lcl|NZ_JASEXN010000025.1_cds_WP_004462309.1_2551	42.857	63	144
WP_000517243.1	lcl|NZ_JASEXN010000008.1_cds_WP_004472978.1_1335	30.769	104	221
WP_001149938.1	lcl|NZ_JASEXN010000053.1_cds_WP_282968771.1_3318	28.333	240	393
WP_001149938.1	lcl|NZ_JASEXN010000008.1_cds_WP_004462595.1_1336	28.671	143	393
WP_001149938.1	lcl|NZ_JASEXN010000053.1_cds_WP_004477762.1_3311	32.000	125	393
WP_001149938.1	lcl|NZ_JASEXN010000025.1_cds_WP_004485455.1_2567	21.333	225	393
WP_001149938.1	lcl|NZ_JASEXN010000001.1_cds_WP_004469895.1_170	22.791	215	393
WP_001149938.1	lcl|NZ_JASEXN010000009.1_cds_WP_061205595.1_1451	24.490	147	393
WP_000611594.1	lcl|NZ_JASEXN010000001.1_cds_WP_004485991.1_164	26.531	147	175
WP_001015425.1	lcl|NZ_JASEXN010000025.1_cds_WP_004485455.1_2567	23.661	224	405
WP_001015425.1	lcl|NZ_JASEXN010000008.1_cds_WP_004462595.1_1336	25.137	183	405
WP_000582222.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466571.1_1518	29.793	386	358
WP_000582222.1	lcl|NZ_JASEXN010000053.1_cds_WP_004483440.1_3324	29.396	381	358
WP_000582222.1	lcl|NZ_JASEXN010000063.1_cds_WP_282968797.1_3427	33.725	255	358
WP_000582222.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205814.1_3254	28.319	339	358
WP_000582222.1	lcl|NZ_JASEXN010000007.1_cds_WP_004460480.1_1202	25.203	369	358
WP_000093099.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	53.125	64	99
WP_000093099.1	lcl|NZ_JASEXN010000050.1_cds_WP_282968764.1_3273	61.905	42	99
WP_223809837.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461595.1_189	30.392	102	213
