WP_000340715.1	lcl|NZ_LSSR01000011.1_cds_WP_004462903.1_1115	95.349	86	106
WP_000410273.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	92.581	310	314
WP_000410273.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	24.731	279	314
WP_000410273.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	24.611	321	314
WP_000410273.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	25.000	332	314
WP_000410273.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	25.683	183	314
WP_000410273.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	24.280	243	314
WP_000410273.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	22.353	170	314
WP_000410273.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	25.359	209	314
WP_000884059.1	lcl|NZ_LSSR01000022.1_cds_WP_004460143.1_2031	35.616	146	185
WP_000884059.1	lcl|NZ_LSSR01000011.1_cds_WP_004475196.1_1150	35.028	177	185
WP_000646256.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	31.776	321	329
WP_000646256.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	32.797	311	329
WP_000646256.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	31.045	335	329
WP_000646256.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	29.841	315	329
WP_000646256.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	30.164	305	329
WP_000646256.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	27.083	336	329
WP_000646256.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	28.882	322	329
WP_000646256.1	lcl|NZ_LSSR01000066.1_cds_WP_004469301.1_3304	29.091	330	329
WP_000646256.1	lcl|NZ_LSSR01000077.1_cds_WP_032916356.1_3415	25.217	345	329
WP_000646256.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	26.296	270	329
WP_000646256.1	lcl|NZ_LSSR01000022.1_cds_WP_004483289.1_1838	27.652	264	329
WP_000646256.1	lcl|NZ_LSSR01000011.1_cds_WP_004465101.1_1171	25.993	277	329
WP_000646256.1	lcl|NZ_LSSR01000033.1_cds_WP_004476349.1_2513	24.471	331	329
WP_000646256.1	lcl|NZ_LSSR01000077.1_cds_WP_004485000.1_3469	27.869	244	329
WP_000774263.1	lcl|NZ_LSSR01000011.1_cds_WP_004475169.1_1168	27.568	185	267
WP_000774263.1	lcl|NZ_LSSR01000009.1_cds_WP_004484915.1_756	30.808	198	267
WP_000774263.1	lcl|NZ_LSSR01000011.1_cds_WP_004483056.1_1191	26.316	190	267
WP_000774263.1	lcl|NZ_LSSR01000009.1_cds_WP_004477855.1_720	26.943	193	267
WP_000774263.1	lcl|NZ_LSSR01000066.1_cds_WP_016754360.1_3272	26.923	208	267
WP_002163445.1	lcl|NZ_LSSR01000002.1_cds_WP_004463881.1_154	26.994	326	509
WP_002163445.1	lcl|NZ_LSSR01000002.1_cds_WP_004460640.1_155	33.333	90	509
WP_002163445.1	lcl|NZ_LSSR01000002.1_cds_WP_004463881.1_154	26.994	326	509
