WP_000340715.1	lcl|NZ_AKWL02000022.1_cds_WP_004753574.1_2636	94.186	86	106
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	96.497	314	314
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	25.705	319	314
WP_000410273.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	24.691	324	314
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	23.843	281	314
WP_000410273.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	24.359	234	314
WP_000604524.1	lcl|NZ_AKWL02000022.1_cds_WP_004777161.1_2634	94.247	365	365
WP_000884059.1	lcl|NZ_AKWL02000022.1_cds_WP_004753627.1_2633	97.297	185	185
WP_000884059.1	lcl|NZ_AKWL02000041.1_cds_WP_004752075.1_1069	40.714	140	185
WP_000646256.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	97.872	329	329
WP_000646256.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	31.429	315	329
WP_000646256.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	30.746	335	329
WP_000646256.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	31.494	308	329
WP_000646256.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	30.982	326	329
WP_000646256.1	lcl|NZ_AKWL02000050.1_cds_WP_004751412.1_484	30.462	325	329
WP_000646256.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	27.729	339	329
WP_000646256.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	29.642	307	329
WP_000646256.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	26.866	268	329
WP_000646256.1	lcl|NZ_AKWL02000022.1_cds_WP_002733698.1_2580	26.642	274	329
WP_000646256.1	lcl|NZ_AKWL02000039.1_cds_WP_004751780.1_1675	28.839	267	329
WP_000646256.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	29.444	180	329
WP_000646256.1	lcl|NZ_AKWL02000041.1_cds_WP_004750263.1_1314	25.573	262	329
WP_000646256.1	lcl|NZ_AKWL02000048.1_cds_WP_004768293.1_636	27.984	243	329
WP_000774263.1	lcl|NZ_AKWL02000022.1_cds_WP_004758405.1_2631	93.633	267	267
WP_000774263.1	lcl|NZ_AKWL02000022.1_cds_WP_004754191.1_2562	25.926	189	267
WP_000774263.1	lcl|NZ_AKWL02000012.1_cds_WP_004758023.1_3448	27.979	193	267
WP_000774263.1	lcl|NZ_AKWL02000016.1_cds_WP_004758210.1_3058	37.209	86	267
WP_002163445.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	96.267	509	509
WP_002163445.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	27.554	323	509
WP_002163445.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	509
WP_002163445.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	96.267	509	509
WP_002163445.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	27.554	323	509
WP_002163445.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	509
WP_001067556.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	96.061	330	330
WP_001067556.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	26.568	271	330
WP_001067556.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	27.541	305	330
WP_001067556.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	27.984	243	330
WP_001067556.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	24.642	349	330
WP_001067556.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	26.812	276	330
WP_001067556.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	28.854	253	330
WP_001067556.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	25.551	227	330
WP_001067556.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	25.000	328	330
WP_000776640.1	lcl|NZ_AKWL02000022.1_cds_WP_004755296.1_2626	37.912	546	538
WP_000776640.1	lcl|NZ_AKWL02000022.1_cds_WP_004755296.1_2626	37.912	546	538
WP_000424609.1	lcl|NZ_AKWL02000022.1_cds_WP_002740998.1_2625	67.045	264	264
WP_000424609.1	lcl|NZ_AKWL02000006.1_cds_WP_004755702.1_3736	41.975	243	264
WP_000424609.1	lcl|NZ_AKWL02000046.1_cds_WP_004754016.1_798	28.824	170	264
WP_002074065.1	lcl|NZ_AKWL02000022.1_cds_WP_004777170.1_2624	89.032	310	310
WP_002074065.1	lcl|NZ_AKWL02000021.1_cds_WP_004751322.1_2907	38.614	303	310
WP_002074065.1	lcl|NZ_AKWL02000046.1_cds_WP_004754016.1_798	25.246	305	310
WP_002074065.1	lcl|NZ_AKWL02000039.1_cds_WP_004752420.1_1652	25.792	221	310
WP_002074065.1	lcl|NZ_AKWL02000022.1_cds_WP_004777170.1_2624	89.032	310	310
WP_002074065.1	lcl|NZ_AKWL02000021.1_cds_WP_004751322.1_2907	38.614	303	310
WP_002074065.1	lcl|NZ_AKWL02000046.1_cds_WP_004754016.1_798	25.246	305	310
WP_002074065.1	lcl|NZ_AKWL02000039.1_cds_WP_004752420.1_1652	25.792	221	310
WP_000479984.1	lcl|NZ_AKWL02000022.1_cds_WP_004777160.1_2623	94.697	264	264
WP_000715958.1	lcl|NZ_AKWL02000022.1_cds_WP_002733551.1_2622	96.124	129	131
WP_001088863.1	lcl|NZ_AKWL02000022.1_cds_WP_004777167.1_2621	97.222	144	144
WP_001088863.1	lcl|NZ_AKWL02000041.1_cds_WP_004756253.1_1536	46.429	56	144
WP_000517243.1	lcl|NZ_AKWL02000022.1_cds_WP_004777149.1_2620	94.570	221	221
WP_000517243.1	lcl|NZ_AKWL02000051.1_cds_WP_004769551.1_234	26.923	78	221
WP_000517243.1	lcl|NZ_AKWL02000021.1_cds_WP_004777065.1_2927	29.703	101	221
WP_001149938.1	lcl|NZ_AKWL02000022.1_cds_WP_004755120.1_2618	24.346	382	393
