WP_000340715.1	lcl|NZ_JQRM01000057.1_cds_WP_004462903.1_2656	95.349	86	106
WP_000410273.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	92.903	310	314
WP_000410273.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	24.731	279	314
WP_000410273.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	24.611	321	314
WP_000410273.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	25.000	332	314
WP_000410273.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	25.683	183	314
WP_000410273.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	23.843	281	314
WP_000410273.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	22.353	170	314
WP_000410273.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	25.359	209	314
WP_000884059.1	lcl|NZ_JQRM01000003.1_cds_WP_004460143.1_334	35.616	146	185
WP_000884059.1	lcl|NZ_JQRM01000057.1_cds_WP_004494299.1_2621	35.028	177	185
WP_000646256.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	31.776	321	329
WP_000646256.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	31.138	334	329
WP_000646256.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	32.797	311	329
WP_000646256.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	29.524	315	329
WP_000646256.1	lcl|NZ_JQRM01000057.1_cds_WP_004465002.1_2602	30.164	305	329
WP_000646256.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	27.083	336	329
WP_000646256.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	29.193	322	329
WP_000646256.1	lcl|NZ_JQRM01000058.1_cds_WP_004461242.1_2663	29.091	330	329
WP_000646256.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	25.507	345	329
WP_000646256.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	26.296	270	329
WP_000646256.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	28.030	264	329
WP_000646256.1	lcl|NZ_JQRM01000057.1_cds_WP_004465101.1_2600	25.993	277	329
WP_000646256.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	24.471	331	329
WP_000646256.1	lcl|NZ_JQRM01000051.1_cds_WP_004459320.1_2470	27.273	286	329
WP_000774263.1	lcl|NZ_JQRM01000057.1_cds_WP_004475169.1_2603	27.568	185	267
WP_000774263.1	lcl|NZ_JQRM01000104.1_cds_WP_004477560.1_3296	30.808	198	267
WP_000774263.1	lcl|NZ_JQRM01000057.1_cds_WP_004476528.1_2582	26.316	190	267
WP_000774263.1	lcl|NZ_JQRM01000115.1_cds_WP_004477855.1_3420	26.943	193	267
WP_000774263.1	lcl|NZ_JQRM01000012.1_cds_WP_017863400.1_800	26.923	208	267
WP_002163445.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	26.687	326	509
WP_002163445.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	33.333	90	509
WP_002163445.1	lcl|NZ_JQRM01000008.1_cds_WP_017862732.1_560	26.687	326	509
WP_002163445.1	lcl|NZ_JQRM01000008.1_cds_WP_004460640.1_561	33.333	90	509
WP_001067556.1	lcl|NZ_JQRM01000058.1_cds_WP_004461234.1_2660	26.007	273	330
WP_001067556.1	lcl|NZ_JQRM01000057.1_cds_WP_004464967.1_2604	23.273	275	330
WP_001067556.1	lcl|NZ_JQRM01000016.1_cds_WP_004461583.1_1064	28.261	276	330
WP_001067556.1	lcl|NZ_JQRM01000057.1_cds_WP_004476514.1_2583	25.749	334	330
WP_001067556.1	lcl|NZ_JQRM01000042.1_cds_WP_017863440.1_2199	26.154	260	330
WP_001067556.1	lcl|NZ_JQRM01000023.1_cds_WP_004476349.1_1471	25.514	243	330
WP_001067556.1	lcl|NZ_JQRM01000005.1_cds_WP_004487738.1_466	28.287	251	330
WP_001067556.1	lcl|NZ_JQRM01000115.1_cds_WP_004468319.1_3421	24.460	139	330
WP_001067556.1	lcl|NZ_JQRM01000057.1_cds_WP_017863560.1_2655	24.012	329	330
WP_001067556.1	lcl|NZ_JQRM01000126.1_cds_WP_004470510.1_3496	28.462	130	330
WP_000424609.1	lcl|NZ_JQRM01000077.1_cds_WP_004457662.1_2964	41.564	243	264
WP_000424609.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	29.825	171	264
WP_002074065.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	40.141	284	310
WP_002074065.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	27.875	287	310
WP_002074065.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	27.820	133	310
WP_002074065.1	lcl|NZ_JQRM01000021.1_cds_WP_004474516.1_1431	40.141	284	310
WP_002074065.1	lcl|NZ_JQRM01000080.1_cds_WP_061207395.1_3059	27.875	287	310
WP_002074065.1	lcl|NZ_JQRM01000020.1_cds_WP_061207392.1_1384	27.820	133	310
WP_001088863.1	lcl|NZ_JQRM01000029.1_cds_WP_004462309.1_1715	42.857	63	144
WP_000517243.1	lcl|NZ_JQRM01000057.1_cds_WP_004475084.1_2639	31.707	123	221
WP_000517243.1	lcl|NZ_JQRM01000046.1_cds_WP_004462594.1_2252	30.769	104	221
WP_001149938.1	lcl|NZ_JQRM01000046.1_cds_WP_004480789.1_2253	28.671	143	393
WP_001149938.1	lcl|NZ_JQRM01000057.1_cds_WP_004494292.1_2612	28.777	139	393
WP_001149938.1	lcl|NZ_JQRM01000029.1_cds_WP_004481151.1_1731	21.333	225	393
WP_001149938.1	lcl|NZ_JQRM01000016.1_cds_WP_004469895.1_1092	22.791	215	393
WP_001149938.1	lcl|NZ_JQRM01000040.1_cds_WP_004480266.1_2096	24.638	138	393
