WP_000340715.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	100.000	86	106
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	100.000	205	314
WP_000410273.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	100.000	113	314
WP_000410273.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	46.988	83	314
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	25.705	319	314
WP_000410273.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	24.691	324	314
WP_000410273.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	25.269	186	314
WP_000410273.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.958	288	314
WP_000410273.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	24.695	328	314
WP_000604524.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	99.726	365	365
WP_000884059.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	100.000	185	185
WP_000884059.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	40.000	140	185
WP_000646256.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	99.088	329	329
WP_000646256.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	32.063	315	329
WP_000646256.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	31.677	322	329
WP_000646256.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	31.803	305	329
WP_000646256.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	29.433	282	329
WP_000646256.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.183	328	329
WP_000646256.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	30.030	333	329
WP_000646256.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	24.415	299	329
WP_000646256.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	29.316	307	329
WP_000646256.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	29.197	274	329
WP_000646256.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.372	274	329
WP_000646256.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.994	169	329
WP_000646256.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	29.057	265	329
WP_000646256.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	24.852	338	329
WP_000646256.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	27.077	325	329
WP_000646256.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	51.429	35	329
WP_000774263.1	lcl|NZ_AFKL01000180.1_cds_WP_000774262.1_1415	99.251	267	267
WP_000774263.1	lcl|NZ_AFKL01000008.1_cds_WP_000859505.1_3722	26.693	251	267
WP_000774263.1	lcl|NZ_AFKL01000008.1_cds_WP_000800438.1_3703	24.786	234	267
WP_000774263.1	lcl|NZ_AFKL01000123.1_cds_WP_000667727.1_1895	31.818	110	267
WP_000774263.1	lcl|NZ_AFKL01000026.1_cds_WP_000842256.1_3531	26.415	159	267
WP_000774263.1	lcl|NZ_AFKL01000077.1_cds_WP_000805357.1_2597	33.645	107	267
WP_002163445.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	99.214	509	509
WP_002163445.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	26.625	323	509
WP_002163445.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	31.111	90	509
WP_002163445.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	99.214	509	509
WP_002163445.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	26.625	323	509
WP_002163445.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	31.111	90	509
WP_001067556.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	99.697	330	330
WP_001067556.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	28.664	307	330
WP_001067556.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	26.316	266	330
WP_001067556.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	25.735	272	330
WP_001067556.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	28.395	243	330
WP_001067556.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	26.812	276	330
WP_001067556.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	28.854	253	330
WP_001067556.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	25.681	257	330
WP_001067556.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	26.545	275	330
WP_000776640.1	lcl|NZ_AFKL01000180.1_cds_WP_000689743.1_1410	38.026	547	538
WP_000776640.1	lcl|NZ_AFKL01000180.1_cds_WP_000689743.1_1410	38.026	547	538
WP_000424609.1	lcl|NZ_AFKL01000180.1_cds_WP_000342713.1_1409	67.424	264	264
WP_000424609.1	lcl|NZ_AFKL01000106.1_cds_WP_001002663.1_2120	40.741	243	264
WP_000424609.1	lcl|NZ_AFKL01000112.1_cds_WP_001183723.1_2056	27.746	173	264
WP_002074065.1	lcl|NZ_AFKL01000180.1_cds_WP_001246618.1_1408	92.581	310	310
WP_002074065.1	lcl|NZ_AFKL01000219.1_cds_WP_000501205.1_1154	38.284	303	310
WP_002074065.1	lcl|NZ_AFKL01000112.1_cds_WP_001183723.1_2056	28.226	248	310
WP_002074065.1	lcl|NZ_AFKL01000074.1_cds_WP_000279894.1_2676	25.792	221	310
WP_002074065.1	lcl|NZ_AFKL01000180.1_cds_WP_001246618.1_1408	92.581	310	310
WP_002074065.1	lcl|NZ_AFKL01000219.1_cds_WP_000501205.1_1154	38.284	303	310
WP_002074065.1	lcl|NZ_AFKL01000112.1_cds_WP_001183723.1_2056	28.226	248	310
WP_002074065.1	lcl|NZ_AFKL01000074.1_cds_WP_000279894.1_2676	25.792	221	310
WP_000479984.1	lcl|NZ_AFKL01000180.1_cds_WP_000479982.1_1407	99.242	264	264
WP_000715958.1	lcl|NZ_AFKL01000180.1_cds_WP_000715958.1_1406	100.000	131	131
WP_001088863.1	lcl|NZ_AFKL01000180.1_cds_WP_001088866.1_1405	98.611	144	144
WP_001088863.1	lcl|NZ_AFKL01000085.1_cds_WP_002069656.1_2360	44.643	56	144
