WP_000340715.1	lcl|NZ_RQHR01000022.1_cds_WP_135573185.1_3326	95.349	86	106
WP_000410273.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	22.462	325	314
WP_000410273.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	23.158	285	314
WP_000410273.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	23.529	170	314
WP_000410273.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	23.003	313	314
WP_000884059.1	lcl|NZ_RQHR01000019.1_cds_WP_135780860.1_1567	38.356	146	185
WP_000646256.1	lcl|NZ_RQHR01000019.1_cds_WP_135781012.1_1815	32.036	334	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_118954467.1_477	31.111	315	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135778774.1_179	31.715	309	329
WP_000646256.1	lcl|NZ_RQHR01000015.1_cds_WP_118957901.1_3514	27.381	336	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_118964863.1_67	29.814	322	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135778864.1_320	29.819	332	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135779112.1_677	28.395	243	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135779214.1_838	24.633	341	329
WP_000646256.1	lcl|NZ_RQHR01000010.1_cds_WP_135779724.1_1901	26.336	262	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135779030.1_568	27.099	262	329
WP_000646256.1	lcl|NZ_RQHR01000012.1_cds_WP_135780142.1_2351	25.194	258	329
WP_000646256.1	lcl|NZ_RQHR01000005.1_cds_WP_135778666.1_14	25.820	244	329
WP_000774263.1	lcl|NZ_RQHR01000019.1_cds_WP_135571464.1_1814	25.789	190	267
WP_000774263.1	lcl|NZ_RQHR01000005.1_cds_WP_135779348.1_1030	36.364	110	267
WP_000774263.1	lcl|NZ_RQHR01000005.1_cds_WP_135779268.1_921	33.333	102	267
WP_000774263.1	lcl|NZ_RQHR01000015.1_cds_WP_135780440.1_3515	24.752	202	267
WP_002163445.1	lcl|NZ_RQHR01000019.1_cds_WP_135780757.1_1411	25.959	339	509
WP_002163445.1	lcl|NZ_RQHR01000019.1_cds_WP_135780756.1_1410	33.333	90	509
WP_002163445.1	lcl|NZ_RQHR01000019.1_cds_WP_135780757.1_1411	25.959	339	509
WP_002163445.1	lcl|NZ_RQHR01000019.1_cds_WP_135780756.1_1410	33.333	90	509
