WP_000340715.1	lcl|NZ_JADDWL010000005.1_cds_WP_002725873.1_2782	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWL010000005.1_cds_WP_026054882.1_2780	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733646.1_2779	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721790.1_2059	36.301	146	185
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	98.176	329	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	31.343	335	329
WP_000646256.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	29.841	315	329
WP_000646256.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	31.190	311	329
WP_000646256.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	27.273	341	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733638.1_2741	27.586	348	329
WP_000646256.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728316.1_2942	28.485	330	329
WP_000646256.1	lcl|NZ_JADDWL010000075.1_cds_WP_002741146.1_3094	29.167	312	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733546.1_2712	25.373	268	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740721.1_2775	29.316	307	329
WP_000646256.1	lcl|NZ_JADDWL010000007.1_cds_WP_002732331.1_3125	25.959	339	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002744551.1_2747	28.889	270	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	27.309	249	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733698.1_2704	26.642	274	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	23.659	317	329
WP_000646256.1	lcl|NZ_JADDWL010000059.1_cds_WP_002740236.1_2666	27.509	269	329
WP_000646256.1	lcl|NZ_JADDWL010000019.1_cds_WP_002721725.1_699	24.926	337	329
WP_000646256.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739935.1_440	27.711	249	329
WP_000646256.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733757.1_2714	31.034	174	329
WP_000774263.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733627.1_2777	92.884	267	267
WP_000774263.1	lcl|NZ_JADDWL010000005.1_cds_WP_002738295.1_2715	24.701	251	267
