WP_000340715.1	lcl|NZ_RQGR01000036.1_cds_WP_135752209.1_2204	63.514	74	106
WP_000410273.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	82.903	310	314
WP_000410273.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	23.765	324	314
WP_000410273.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	23.220	323	314
WP_000410273.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	26.744	172	314
WP_000410273.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	27.222	180	314
WP_000410273.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	23.529	170	314
WP_000410273.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	23.567	314	314
WP_000884059.1	lcl|NZ_RQGR01000036.1_cds_WP_135640922.1_2638	30.588	170	185
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	32.198	323	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	29.936	314	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	28.399	331	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	30.000	310	329
WP_000646256.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	29.412	340	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_015676887.1_821	27.950	322	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751816.1_1185	28.571	322	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	25.610	328	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	26.899	316	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751631.1_878	27.490	251	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751610.1_850	23.176	233	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752252.1_2252	25.630	238	329
WP_000646256.1	lcl|NZ_RQGR01000007.1_cds_WP_210414291.1_3139	24.919	309	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751626.1_869	23.970	267	329
WP_000646256.1	lcl|NZ_RQGR01000029.1_cds_WP_135751861.1_1265	28.514	249	329
WP_000646256.1	lcl|NZ_RQGR01000012.1_cds_WP_135750874.1_2029	26.966	178	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752282.1_2283	24.345	267	329
WP_000646256.1	lcl|NZ_RQGR01000036.1_cds_WP_135752605.1_2241	22.677	269	329
WP_000774263.1	lcl|NZ_RQGR01000036.1_cds_WP_135752230.1_2225	25.410	244	267
WP_000774263.1	lcl|NZ_RQGR01000029.1_cds_WP_135751654.1_908	28.571	154	267
WP_000774263.1	lcl|NZ_RQGR01000036.1_cds_WP_135752295.1_2344	23.755	261	267
WP_000774263.1	lcl|NZ_RQGR01000029.1_cds_WP_135751564.1_750	27.011	174	267
WP_000774263.1	lcl|NZ_RQGR01000036.1_cds_WP_135752268.1_2268	23.316	193	267
WP_000774263.1	lcl|NZ_RQGR01000036.1_cds_WP_135752243.1_2240	20.623	257	267
WP_000774263.1	lcl|NZ_RQGR01000007.1_cds_WP_135643829.1_3127	26.562	192	267
WP_002163445.1	lcl|NZ_RQGR01000036.1_cds_WP_135640993.1_2616	24.771	327	509
WP_002163445.1	lcl|NZ_RQGR01000036.1_cds_WP_135752449.1_2615	29.907	107	509
WP_002163445.1	lcl|NZ_RQGR01000036.1_cds_WP_135640993.1_2616	24.771	327	509
WP_002163445.1	lcl|NZ_RQGR01000036.1_cds_WP_135752449.1_2615	29.907	107	509
