WP_000340715.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	100.000	86	106
WP_000410273.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	99.363	314	314
WP_000410273.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	27.612	268	314
WP_000410273.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	24.691	324	314
WP_000410273.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.306	288	314
WP_000410273.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	24.695	328	314
WP_000604524.1	lcl|NZ_AKXF02000030.1_cds_WP_000604524.1_1062	99.726	365	365
WP_000884059.1	lcl|NZ_AKXF02000030.1_cds_WP_000884058.1_1063	98.919	185	185
WP_000884059.1	lcl|NZ_AKXF02000031.1_cds_WP_000351733.1_742	40.000	140	185
WP_000646256.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	99.088	329	329
WP_000646256.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	32.063	315	329
WP_000646256.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	31.343	335	329
WP_000646256.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	31.803	305	329
WP_000646256.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	30.183	328	329
WP_000646256.1	lcl|NZ_AKXF02000017.1_cds_WP_000709512.1_2274	30.330	333	329
WP_000646256.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	29.316	307	329
WP_000646256.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	31.016	187	329
WP_000646256.1	lcl|NZ_AKXF02000030.1_cds_WP_000475906.1_1114	26.642	274	329
WP_000646256.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	27.138	269	329
WP_000646256.1	lcl|NZ_AKXF02000016.1_cds_WP_001074785.1_2472	29.057	265	329
WP_000646256.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	25.000	332	329
WP_000774263.1	lcl|NZ_AKXF02000030.1_cds_WP_000774257.1_1065	98.127	267	267
WP_000774263.1	lcl|NZ_AKXF02000030.1_cds_WP_000842260.1_1132	26.316	190	267
WP_000774263.1	lcl|NZ_AKXF02000006.1_cds_WP_000667728.1_3347	31.818	110	267
WP_000774263.1	lcl|NZ_AKXF02000014.1_cds_WP_000805356.1_2729	33.645	107	267
WP_002163445.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	98.232	509	509
WP_002163445.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.625	323	509
WP_002163445.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	509
WP_002163445.1	lcl|NZ_AKXF02000030.1_cds_WP_010679538.1_1066	98.232	509	509
WP_002163445.1	lcl|NZ_AKXF02000016.1_cds_WP_000291587.1_2546	26.625	323	509
WP_002163445.1	lcl|NZ_AKXF02000016.1_cds_WP_000364507.1_2545	31.111	90	509
WP_001067556.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	99.697	330	330
WP_001067556.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	28.664	307	330
WP_001067556.1	lcl|NZ_AKXF02000017.1_cds_WP_001984071.1_2263	25.735	272	330
WP_001067556.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	26.812	276	330
WP_001067556.1	lcl|NZ_AKXF02000017.1_cds_WP_001003551.1_2339	28.395	243	330
WP_001067556.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.324	333	330
WP_001067556.1	lcl|NZ_AKXF02000012.1_cds_WP_000649924.1_2993	28.854	253	330
WP_001067556.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	27.381	168	330
WP_001067556.1	lcl|NZ_AKXF02000017.1_cds_LEP1GSC012_RS0218260_2242	24.051	79	330
WP_001067556.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	24.695	328	330
WP_000776640.1	lcl|NZ_AKXF02000030.1_cds_WP_010679467.1_1070	38.026	547	538
WP_000776640.1	lcl|NZ_AKXF02000030.1_cds_WP_010679467.1_1070	38.026	547	538
WP_000424609.1	lcl|NZ_AKXF02000030.1_cds_WP_000342716.1_1071	67.424	264	264
