WP_000340715.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352101.1_2746	61.538	78	106
WP_000410273.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	82.581	310	314
WP_000410273.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	26.923	312	314
WP_000410273.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	22.941	170	314
WP_000410273.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	23.248	314	314
WP_000884059.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351247.1_1744	33.621	116	185
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	31.529	314	329
WP_000646256.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	28.529	340	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	28.990	307	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	27.027	333	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	29.236	301	329
WP_000646256.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	26.937	271	329
WP_000646256.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	26.019	319	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	28.405	257	329
WP_000646256.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352071.1_2712	26.104	249	329
WP_000646256.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	26.840	231	329
WP_000646256.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	26.111	180	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	29.240	171	329
WP_000646256.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352040.1_2681	25.556	270	329
WP_000646256.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	22.383	277	329
WP_000646256.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	31.532	111	329
WP_000774263.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	26.316	209	267
WP_000774263.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	23.755	261	267
WP_000774263.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350644.1_1040	38.261	115	267
WP_000774263.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350781.1_1194	25.434	173	267
WP_000774263.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351841.1_2436	26.943	193	267
WP_002163445.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.776	322	509
WP_002163445.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	28.302	106	509
WP_002163445.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.776	322	509
