WP_000340715.1	lcl|NZ_AHMS02000034.1_cds_WP_002725873.1_1090	91.860	86	106
WP_000410273.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	93.226	310	314
WP_000410273.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	23.103	290	314
WP_000410273.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	22.769	325	314
WP_000410273.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	24.555	281	314
WP_000410273.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	21.154	312	314
WP_000410273.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	25.402	311	314
WP_000410273.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	22.353	170	314
WP_000884059.1	lcl|NZ_AHMS02000034.1_cds_WP_002721790.1_901	36.301	146	185
WP_000884059.1	lcl|NZ_AHMS02000034.1_cds_WP_002725884.1_1058	34.463	177	185
WP_000646256.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	30.721	319	329
WP_000646256.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	30.746	335	329
WP_000646256.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	29.841	315	329
WP_000646256.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	31.190	311	329
WP_000646256.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	27.273	341	329
WP_000646256.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	28.479	309	329
WP_000646256.1	lcl|NZ_AHMS02000015.1_cds_WP_002728316.1_2830	28.485	330	329
WP_000646256.1	lcl|NZ_AHMS02000022.1_cds_WP_002724389.1_2265	29.712	313	329
WP_000646256.1	lcl|NZ_AHMS02000002.1_cds_WP_002729582.1_3620	25.959	339	329
WP_000646256.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	27.309	249	329
WP_000646256.1	lcl|NZ_AHMS02000034.1_cds_WP_002721309.1_1037	26.277	274	329
WP_000646256.1	lcl|NZ_AHMS02000011.1_cds_WP_002728462.1_3047	27.509	269	329
WP_000646256.1	lcl|NZ_AHMS02000022.1_cds_WP_002721725.1_2021	24.926	337	329
WP_000646256.1	lcl|NZ_AHMS02000031.1_cds_WP_002728696.1_1492	27.309	249	329
WP_000774263.1	lcl|NZ_AHMS02000034.1_cds_WP_002725899.1_1040	29.293	198	267
WP_000774263.1	lcl|NZ_AHMS02000034.1_cds_WP_002727921.1_1012	26.455	189	267
WP_000774263.1	lcl|NZ_AHMS02000005.1_cds_WP_002729040.1_3378	33.636	110	267
WP_000774263.1	lcl|NZ_AHMS02000005.1_cds_WP_002729513.1_3328	26.455	189	267
WP_000774263.1	lcl|NZ_AHMS02000040.1_cds_WP_002766579.1_556	26.344	186	267
WP_002163445.1	lcl|NZ_AHMS02000006.1_cds_WP_002728536.1_3197	25.826	333	509
WP_002163445.1	lcl|NZ_AHMS02000006.1_cds_WP_002728534.1_3196	31.111	90	509
WP_002163445.1	lcl|NZ_AHMS02000006.1_cds_WP_002728536.1_3197	25.826	333	509
WP_002163445.1	lcl|NZ_AHMS02000006.1_cds_WP_002728534.1_3196	31.111	90	509
WP_001067556.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	26.740	273	330
WP_001067556.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	23.273	275	330
WP_001067556.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	27.425	299	330
WP_001067556.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	26.183	317	330
WP_001067556.1	lcl|NZ_AHMS02000002.1_cds_WP_002729582.1_3620	27.193	228	330
WP_001067556.1	lcl|NZ_AHMS02000022.1_cds_WP_002721725.1_2021	24.898	245	330
WP_001067556.1	lcl|NZ_AHMS02000022.1_cds_WP_002724389.1_2265	25.868	317	330
WP_001067556.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	25.352	142	330
WP_001067556.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	23.708	329	330
WP_001067556.1	lcl|NZ_AHMS02000011.1_cds_WP_002728462.1_3047	26.639	244	330
WP_001067556.1	lcl|NZ_AHMS02000031.1_cds_WP_002728696.1_1492	26.014	296	330
WP_001067556.1	lcl|NZ_AHMS02000033.1_cds_WP_032851408.1_1173	25.781	128	330
WP_000424609.1	lcl|NZ_AHMS02000040.1_cds_WP_002722928.1_592	40.741	243	264
WP_002074065.1	lcl|NZ_AHMS02000030.1_cds_WP_002730863.1_1553	39.604	303	310
WP_002074065.1	lcl|NZ_AHMS02000026.1_cds_WP_002727287.1_1913	28.470	281	310
WP_002074065.1	lcl|NZ_AHMS02000003.1_cds_WP_002727177.1_3572	26.244	221	310
WP_002074065.1	lcl|NZ_AHMS02000030.1_cds_WP_002730863.1_1553	39.604	303	310
WP_002074065.1	lcl|NZ_AHMS02000026.1_cds_WP_002727287.1_1913	28.470	281	310
WP_002074065.1	lcl|NZ_AHMS02000003.1_cds_WP_002727177.1_3572	26.244	221	310
WP_001088863.1	lcl|NZ_AHMS02000047.1_cds_WP_026054147.1_67	41.270	63	144
WP_000517243.1	lcl|NZ_AHMS02000034.1_cds_WP_004779550.1_1073	33.333	111	221
WP_000517243.1	lcl|NZ_AHMS02000022.1_cds_WP_011671435.1_2155	26.923	78	221
WP_000517243.1	lcl|NZ_AHMS02000020.1_cds_WP_002727076.1_2551	30.000	110	221
WP_001149938.1	lcl|NZ_AHMS02000020.1_cds_WP_002727063.1_2552	28.671	143	393
WP_001149938.1	lcl|NZ_AHMS02000021.1_cds_WP_016749152.1_2344	22.072	222	393
WP_001149938.1	lcl|NZ_AHMS02000034.1_cds_WP_002725901.1_1049	27.143	140	393
WP_001149938.1	lcl|NZ_AHMS02000022.1_cds_WP_011671435.1_2155	24.540	163	393
WP_000611594.1	lcl|NZ_AHMS02000022.1_cds_WP_002727846.1_2161	28.966	145	175
WP_001015425.1	lcl|NZ_AHMS02000021.1_cds_WP_016749152.1_2344	25.000	220	405
WP_001015425.1	lcl|NZ_AHMS02000020.1_cds_WP_002727063.1_2552	24.590	183	405
WP_000582222.1	lcl|NZ_AHMS02000034.1_cds_WP_002725956.1_1064	33.245	376	358
WP_000582222.1	lcl|NZ_AHMS02000005.1_cds_WP_002728994.1_3384	31.135	379	358
WP_000582222.1	lcl|NZ_AHMS02000034.1_cds_WP_002725930.1_1082	38.211	246	358
WP_000582222.1	lcl|NZ_AHMS02000034.1_cds_WP_002725894.1_1079	37.850	214	358
WP_000582222.1	lcl|NZ_AHMS02000034.1_cds_WP_002727932.1_1019	32.566	304	358
WP_000582222.1	lcl|NZ_AHMS02000002.1_cds_WP_002724641.1_3619	24.661	369	358
WP_000344487.1	lcl|NZ_AHMS02000006.1_cds_WP_002728407.1_3183	24.786	234	308
WP_000344487.1	lcl|NZ_AHMS02000034.1_cds_WP_002725920.1_1077	27.397	146	308
WP_000344487.1	lcl|NZ_AHMS02000006.1_cds_WP_002728407.1_3183	24.786	234	308
WP_000344487.1	lcl|NZ_AHMS02000034.1_cds_WP_002725920.1_1077	27.397	146	308
WP_000093099.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	57.812	64	99
WP_223809837.1	lcl|NZ_AHMS02000022.1_cds_WP_002727844.1_2138	30.392	102	213
WP_223809837.1	lcl|NZ_AHMS02000015.1_cds_WP_002728327.1_2832	28.777	139	213
WP_000834715.1	lcl|NZ_AHMS02000040.1_cds_WP_002723003.1_646	35.092	379	605
WP_000834715.1	lcl|NZ_AHMS02000031.1_cds_WP_002723347.1_1464	39.608	255	605
