WP_000340715.1	lcl|NZ_AFLL01000083.1_cds_WP_000340715.1_2014	100.000	86	106
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	100.000	314	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000093099.1_2035	46.988	83	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	25.705	319	314
WP_000410273.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	24.691	324	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	25.269	186	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	23.958	288	314
WP_000410273.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	24.695	328	314
WP_000604524.1	lcl|NZ_AFLL01000083.1_cds_WP_000604524.1_2016	99.726	365	365
WP_000884059.1	lcl|NZ_AFLL01000083.1_cds_WP_000884059.1_2017	100.000	185	185
WP_000884059.1	lcl|NZ_AFLL01000244.1_cds_WP_000351733.1_137	40.000	140	185
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	99.088	329	329
WP_000646256.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	32.063	315	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	31.045	335	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	31.677	322	329
WP_000646256.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	31.803	305	329
WP_000646256.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	30.183	328	329
WP_000646256.1	lcl|NZ_AFLL01000228.1_cds_WP_000709511.1_370	30.030	333	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	24.415	299	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	29.316	307	329
WP_000646256.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	29.197	274	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000475904.1_2080	27.372	274	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	27.509	269	329
WP_000646256.1	lcl|NZ_AFLL01000022.1_cds_WP_001074785.1_3131	29.057	265	329
WP_000646256.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	24.852	338	329
WP_000646256.1	lcl|NZ_AFLL01000083.1_cds_WP_000487322.1_2069	27.077	325	329
WP_000774263.1	lcl|NZ_AFLL01000083.1_cds_WP_000774262.1_2019	99.251	267	267
WP_000774263.1	lcl|NZ_AFLL01000083.1_cds_WP_000859505.1_2068	26.693	251	267
WP_000774263.1	lcl|NZ_AFLL01000083.1_cds_WP_000800438.1_2049	24.786	234	267
WP_000774263.1	lcl|NZ_AFLL01000083.1_cds_WP_000842260.1_2098	26.316	190	267
WP_000774263.1	lcl|NZ_AFLL01000229.1_cds_WP_000667727.1_363	31.818	110	267
WP_000774263.1	lcl|NZ_AFLL01000011.1_cds_WP_000805357.1_3472	33.645	107	267
WP_002163445.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	99.214	509	509
WP_002163445.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.625	323	509
WP_002163445.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	509
WP_002163445.1	lcl|NZ_AFLL01000083.1_cds_WP_000612797.1_2020	99.214	509	509
WP_002163445.1	lcl|NZ_AFLL01000109.1_cds_WP_000291591.1_1383	26.625	323	509
WP_002163445.1	lcl|NZ_AFLL01000109.1_cds_WP_000364507.1_1382	31.111	90	509
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_001067557.1_2021	99.697	330	330
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_000646250.1_2018	28.664	307	330
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_000600889.1_2044	26.316	266	330
WP_001067556.1	lcl|NZ_AFLL01000086.1_cds_WP_001984071.1_1939	25.735	272	330
WP_001067556.1	lcl|NZ_AFLL01000041.1_cds_WP_001003555.1_2638	28.395	243	330
WP_001067556.1	lcl|NZ_AFLL01000099.1_cds_WP_000744700.1_1619	26.812	276	330
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_000723090.1_2097	23.724	333	330
WP_001067556.1	lcl|NZ_AFLL01000107.1_cds_WP_000649925.1_1463	28.854	253	330
WP_001067556.1	lcl|NZ_AFLL01000086.1_cds_WP_000688695.1_1959	25.681	257	330
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_000601375.1_2071	26.545	275	330
WP_001067556.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	24.695	328	330
WP_000776640.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	38.026	547	538
WP_000776640.1	lcl|NZ_AFLL01000083.1_cds_WP_000689743.1_2024	38.026	547	538
WP_000424609.1	lcl|NZ_AFLL01000083.1_cds_WP_000342713.1_2025	67.424	264	264
WP_000424609.1	lcl|NZ_AFLL01000239.1_cds_WP_001002663.1_193	40.741	243	264
WP_000424609.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	27.746	173	264
WP_002074065.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	92.581	310	310
WP_002074065.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	38.284	303	310
WP_002074065.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	28.226	248	310
WP_002074065.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	25.792	221	310
WP_002074065.1	lcl|NZ_AFLL01000083.1_cds_WP_001246618.1_2026	92.581	310	310
WP_002074065.1	lcl|NZ_AFLL01000062.1_cds_WP_000501205.1_2194	38.284	303	310
WP_002074065.1	lcl|NZ_AFLL01000139.1_cds_WP_001183723.1_830	28.226	248	310
WP_002074065.1	lcl|NZ_AFLL01000121.1_cds_WP_000279894.1_1131	25.792	221	310
WP_000479984.1	lcl|NZ_AFLL01000083.1_cds_WP_000479982.1_2027	99.242	264	264
WP_000715958.1	lcl|NZ_AFLL01000083.1_cds_WP_000715958.1_2028	100.000	131	131
WP_001088863.1	lcl|NZ_AFLL01000083.1_cds_WP_001088866.1_2029	98.611	144	144
WP_001088863.1	lcl|NZ_AFLL01000028.1_cds_WP_002069656.1_2896	44.643	56	144
WP_000517243.1	lcl|NZ_AFLL01000083.1_cds_WP_000517242.1_2030	99.548	221	221
WP_000517243.1	lcl|NZ_AFLL01000099.1_cds_WP_001082180.1_1647	28.205	78	221
WP_000517243.1	lcl|NZ_AFLL01000155.1_cds_WP_001069834.1_602	28.440	109	221
WP_001149938.1	lcl|NZ_AFLL01000083.1_cds_WP_001015422.1_2032	28.219	365	393
WP_001149938.1	lcl|NZ_AFLL01000083.1_cds_WP_001206409.1_2040	27.673	159	393
WP_001149938.1	lcl|NZ_AFLL01000083.1_cds_WP_002082140.1_2056	24.603	252	393
WP_001149938.1	lcl|NZ_AFLL01000083.1_cds_WP_000661932.1_2065	26.389	144	393
WP_001149938.1	lcl|NZ_AFLL01000155.1_cds_WP_000347681.1_603	23.585	212	393
WP_001149938.1	lcl|NZ_AFLL01000240.1_cds_WP_000402845.1_190	21.364	220	393
WP_001149938.1	lcl|NZ_AFLL01000099.1_cds_WP_001082180.1_1647	23.757	181	393
WP_000611594.1	lcl|NZ_AFLL01000083.1_cds_WP_000611594.1_2031	100.000	175	175
WP_000611594.1	lcl|NZ_AFLL01000231.1_cds_WP_001206947.1_318	29.655	145	175
WP_001015425.1	lcl|NZ_AFLL01000083.1_cds_WP_001015422.1_2032	99.506	405	405
WP_001015425.1	lcl|NZ_AFLL01000240.1_cds_WP_000402845.1_190	23.182	220	405
WP_001015425.1	lcl|NZ_AFLL01000155.1_cds_WP_000347681.1_603	25.714	210	405
WP_001015425.1	lcl|NZ_AFLL01000083.1_cds_WP_000661932.1_2065	24.627	134	405
WP_001015425.1	lcl|NZ_AFLL01000099.1_cds_WP_001082180.1_1647	24.074	162	405
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_000582222.1_2033	100.000	358	358
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_000608295.1_2023	35.385	325	358
WP_000582222.1	lcl|NZ_AFLL01000145.1_cds_WP_001281953.1_716	30.469	384	358
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_000947844.1_2045	29.290	338	358
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_000575178.1_2091	32.667	300	358
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_001198107.1_2022	31.111	360	358
WP_000582222.1	lcl|NZ_AFLL01000132.1_cds_WP_001982414.1_959	26.016	369	358
WP_000582222.1	lcl|NZ_AFLL01000083.1_cds_WP_000346036.1_2052	30.000	250	358
WP_000344487.1	lcl|NZ_AFLL01000083.1_cds_WP_000344487.1_2034	100.000	308	308
WP_000344487.1	lcl|NZ_AFLL01000083.1_cds_WP_000344487.1_2034	100.000	308	308
WP_000093099.1	lcl|NZ_AFLL01000083.1_cds_WP_000093099.1_2035	98.990	99	99
WP_000093099.1	lcl|NZ_AFLL01000083.1_cds_WP_000410273.1_2015	46.988	83	99
WP_223809837.1	lcl|NZ_AFLL01000083.1_cds_WP_223809837.1_2036	99.531	213	213
WP_223809837.1	lcl|NZ_AFLL01000113.1_cds_WP_000007746.1_1259	72.249	209	213
WP_223809837.1	lcl|NZ_AFLL01000099.1_cds_WP_000462634.1_1629	32.353	102	213
WP_223809837.1	lcl|NZ_AFLL01000083.1_cds_WP_000516588.1_2046	22.500	120	213
WP_223809837.1	lcl|NZ_AFLL01000086.1_cds_WP_000690880.1_1938	29.496	139	213
WP_001106774.1	lcl|NZ_AFLL01000083.1_cds_WP_001106774.1_2037	99.760	417	417
WP_000834715.1	lcl|NZ_AFLL01000083.1_cds_WP_000834715.1_2038	100.000	605	605
WP_000834715.1	lcl|NZ_AFLL01000015.1_cds_WP_000172202.1_3391	34.264	394	605
WP_000834715.1	lcl|NZ_AFLL01000096.1_cds_WP_000667646.1_1712	41.870	246	605
WP_000834715.1	lcl|NZ_AFLL01000004.1_cds_WP_000828455.1_3663	44.954	218	605
WP_000834715.1	lcl|NZ_AFLL01000049.1_cds_WP_001052498.1_2452	32.353	238	605
WP_000834715.1	lcl|NZ_AFLL01000109.1_cds_WP_000047473.1_1377	30.942	223	605
WP_000834715.1	lcl|NZ_AFLL01000111.1_cds_WP_000510777.1_1291	30.041	243	605
WP_000834715.1	lcl|NZ_AFLL01000033.1_cds_WP_000598571.1_2755	28.205	234	605
WP_000834715.1	lcl|NZ_AFLL01000015.1_cds_WP_000942282.1_3377	27.848	237	605
WP_000834715.1	lcl|NZ_AFLL01000230.1_cds_WP_000536762.1_335	30.769	208	605
WP_000834715.1	lcl|NZ_AFLL01000136.1_cds_WP_000666552.1_891	30.088	226	605
WP_000834715.1	lcl|NZ_AFLL01000020.1_cds_WP_001161019.1_3256	28.807	243	605
WP_000834715.1	lcl|NZ_AFLL01000125.1_cds_WP_000619175.1_1045	27.459	244	605
WP_000834715.1	lcl|NZ_AFLL01000036.1_cds_WP_001288326.1_2677	28.708	209	605
WP_000834715.1	lcl|NZ_AFLL01000244.1_cds_WP_001089500.1_138	30.085	236	605
WP_000834715.1	lcl|NZ_AFLL01000009.1_cds_WP_001982953.1_3598	24.125	257	605
